	GSM495209	GSM495212	GSM495215
1396305_at	4.537723872	4.36792469	4.129660132
1396306_at	4.233171893	4.39767012	3.860227695
1396307_at	4.934948297	4.020036747	3.943761245
1396308_at	4.783978851	4.270007686	3.690419116
1396309_at	3.996535273	5.58893735	4.815361654
1396310_at	6.441659814	6.252265776	6.697450575
1396311_at	3.306835749	3.232293982	3.282249912
1396312_at	5.104769493	4.449811354	4.282252386
1396313_at	7.003386192	7.608862425	6.131946875
1396314_at	3.515584785	3.056698175	3.163647827
1396315_at	3.362845968	3.989633143	3.891810293
1396316_at	3.25918526	5.137423354	3.466564518
1396317_at	7.144658276	7.790189431	8.198874233
1396318_at	4.832178916	4.117017447	3.753672749
1396319_at	3.126559063	3.284969111	3.142427937
1396320_at	5.785471116	5.724331512	6.293023662
1396321_at	4.436967798	4.24469369	3.707467214
1396322_at	3.451050098	3.140566667	3.164997673
1396323_at	6.47745176	3.676695074	4.955437567
1396324_at	4.045300807	4.429097474	3.549166623
1396325_at	3.292480193	2.875811217	3.377700087
1396326_at	5.663259256	5.363208791	5.977617088
1396327_at	4.475944496	5.757494849	5.566995369
1396328_at	3.231548681	2.872512803	2.824824163
1396329_at	3.128822467	3.002769701	3.055145481
1396330_at	3.846555243	4.504720758	3.528492739
1396331_at	4.69556192	4.670818973	4.21687043
1396332_at	5.109286948	6.511162115	4.618349562
1396333_at	4.849114064	6.281382378	4.703896963
1396334_at	3.378585563	2.816193379	2.579286882
1396335_at	6.209019662	6.024616637	5.665070988
1396336_at	4.917411502	3.983705974	3.737430465
1396337_at	5.140712177	6.058395085	5.166627102
1396338_at	3.313698594	3.004488772	2.910983038
1396339_at	4.211454927	7.854848436	4.759222873
1396340_at	3.529199416	3.416218614	5.798465909
1396341_at	3.744878763	3.111699207	3.051538276
1396342_at	3.915920996	5.793611194	3.581474917
1396343_at	5.504279917	4.42154852	4.64457418
1396344_at	6.421735068	5.934726387	6.523620859
1396345_at	3.63146259	3.306341611	3.194559426
1396346_at	4.02479001	3.047627523	3.297663661
1396347_at	4.167035812	3.440313547	3.98187017
1396348_at	3.813013166	6.259507005	3.467308234
1396349_at	6.425446938	6.833263447	7.084543881
1396350_at	5.11342539	5.649307143	4.938733122
1396351_at	7.452800426	7.451893254	7.049508166
1396352_at	3.698174372	3.223591796	3.156065984
1396353_at	5.309403675	4.937779829	6.023649584
1396354_at	2.979400415	2.474857651	2.560331235
1396355_at	4.608422004	4.164566591	4.25618775
1396356_at	6.395461117	5.806401107	6.262912426
1396357_at	4.396622096	4.580138376	3.607228485
1396358_s_at	4.212151409	4.292819784	3.568676979
1396359_at	5.338501038	5.383815018	5.636574967
1396360_at	4.908812481	4.427808805	4.346276319
1396361_at	4.016485564	3.478666474	3.49961349
1396362_at	3.396692181	2.797707632	3.691079557
1396363_at	5.209208066	4.244883666	4.600104968
1396364_at	3.377506943	3.241693568	3.454257883
1396365_at	5.094193846	4.703225699	4.608930997
1396366_at	3.810218021	5.737815378	3.22012757
1396367_at	4.600825026	3.765171172	3.913866615
1396368_at	4.400243692	4.280394106	4.078942301
1396369_at	4.078558648	3.528439818	3.303107344
1396370_at	4.61459319	3.576641279	3.69454618
1396371_at	4.147863548	3.667058723	3.784867874
1396372_at	4.631898581	5.042839295	4.503437885
1396373_at	4.169487977	4.849070632	5.367398361
1396374_at	2.695476072	2.692343402	2.740518392
1396375_at	3.862601982	3.826462112	3.23643569
1396376_at	2.832292095	2.831916967	2.650048059
1396377_at	4.096407325	3.647406268	3.527330406
1396378_at	4.654754819	7.238362742	5.327329682
1396379_at	5.277491138	5.164441802	4.937063443
1396380_at	4.226999312	3.758798378	3.330418007
1396381_at	3.450436319	7.069878954	3.088645237
1396382_at	6.049161019	6.927018615	5.030159797
1396383_at	4.184355982	6.983834014	7.194936093
1396384_at	4.009070305	3.633399324	3.434438558
1396385_at	3.561197083	3.350269227	3.556445469
1396386_at	5.273436212	4.684367972	5.202798265
1396387_at	3.392737579	3.118004874	3.082106853
1396388_at	4.273034151	7.050299024	2.854010315
1396389_at	4.90918899	8.013997496	3.557772958
1396390_at	3.701502887	4.602659474	6.120993282
1396391_at	6.054576885	6.017121666	6.188969682
1396392_at	3.365637848	4.02747941	3.467263148
1396393_at	2.935375307	2.530833976	2.544122909
1396394_at	5.195213033	5.616765732	4.3037725
1396395_at	3.619982746	3.593642133	3.293177478
1396396_at	3.110950126	3.281331868	2.5441664
1396397_at	3.990695698	4.198855407	4.884084869
1396398_at	4.939826433	4.380908421	4.57401104
1396399_at	2.969447371	2.534381495	2.49553925
1396400_at	4.056066443	5.310169908	4.107892608
1396401_at	3.96627779	4.72346918	4.333300139
1396402_at	2.935770657	2.784675075	3.20050934
1396403_at	6.64618853	8.543963641	7.207793137
1396404_at	4.108333882	4.826507314	4.432805514
1396405_at	5.143691525	9.934424056	4.449384458
1396406_at	5.153448649	4.160992928	4.456825375
1396407_at	4.914533228	5.560356907	5.969602713
1396408_at	6.920054381	7.34370755	6.284531712
1396409_at	5.848734887	5.976623037	5.010533128
1396410_at	5.683897123	5.664866573	6.285082218
1396411_at	5.545734116	5.050655455	5.516919642
1396412_at	2.691385139	2.586994124	2.772374897
1396413_at	3.658781359	2.982341642	3.027506008
1396414_at	3.072132065	3.161188468	3.159336501
1396415_at	4.252223868	4.85687427	5.162233233
1396416_at	3.261667905	3.199387255	3.38625136
1396417_at	3.717038053	3.581450764	4.44565637
1396418_at	3.93949138	3.510951168	5.343870192
1396419_at	4.100408391	3.337732561	3.150140706
1396420_at	4.095637981	5.139215752	5.951857191
1396421_at	6.761727584	7.959512984	5.956459307
1396422_at	3.103418718	2.776803034	2.774648
1396423_at	3.055439342	3.048932875	3.20050934
1396424_at	3.354063357	2.733617948	3.723024784
1396425_at	3.63245244	5.540226105	4.08587624
1396426_at	4.892492626	4.592817797	4.735290778
1396427_at	3.427671311	2.761922934	2.89616428
1396428_at	4.429249903	4.744034009	3.758798378
1396429_at	3.710049853	3.4378285	3.453133887
1396430_at	2.843808344	2.707378361	3.216948885
1396431_at	4.745594475	5.000659458	3.20645643
1396432_at	3.879745462	3.262640648	3.408858528
1396433_at	5.687398852	5.029245633	4.905133139
1396434_at	2.54375648	2.756390236	3.243715777
1396435_at	3.309576395	3.102000461	4.873078892
1396436_at	2.727860583	2.529171101	2.542260166
1396437_at	4.733648693	4.954398578	5.487971223
1396438_at	3.08374894	2.853458942	2.552384865
1396439_at	4.297412198	4.17854986	3.784050467
1396440_at	3.599952904	3.300599387	3.164033641
1396441_at	3.184380273	4.431555587	3.611476958
1396442_at	3.996388338	4.321988052	4.102798939
1396443_at	4.548990522	4.055396294	3.726106187
1396444_at	5.442730648	5.278203662	4.278273233
1396445_at	3.138935511	3.196875276	3.139927274
1396446_at	6.313991033	5.084494862	6.3792299
1396447_at	3.78082872	3.181243501	3.458436441
1396448_at	3.683047603	3.669808842	4.178092825
1396449_at	6.573019974	5.502893213	6.409656043
1396450_at	4.316632586	4.922680533	4.197742662
1396451_at	2.942473505	7.131658816	3.314461535
1396452_at	5.320201604	4.35304408	4.31425521
1396453_at	4.471539902	4.186291125	3.602404127
1396454_at	4.282940961	3.825687586	3.881218783
1396455_at	3.009552688	2.710938448	2.729106356
1396456_at	2.740570945	2.600960537	2.724415901
1396457_at	3.290372796	2.628774329	2.781402578
1396458_at	4.967961817	4.189446312	4.021044777
1396459_at	3.608230796	3.374169655	2.8805808
1396460_at	5.433647213	5.54802599	5.390429095
1396461_at	4.028481676	3.93149659	3.024981162
1396462_at	6.609979606	6.742412902	5.687416121
1396463_at	5.30942448	5.873296243	6.216314182
1396464_at	3.352429834	5.35665436	3.484436026
1396465_at	5.056097501	4.728443544	5.101651695
1396466_at	4.707888388	4.289209797	4.086159589
1396467_at	7.349897137	4.947663123	5.515937701
1396468_at	6.840068127	5.273108605	5.592550324
1396469_at	4.223094188	4.120666087	3.93658402
1396470_at	5.146915743	6.278194755	7.026478116
1396471_at	3.654302711	3.874130548	3.514633667
1396472_at	4.406479304	4.652975431	7.251182419
1396473_at	3.527121488	3.287147756	3.712793796
1396474_at	4.136338137	3.901610146	4.266562705
1396475_at	2.871865091	2.84656383	2.867656771
1396476_at	4.926559873	5.163848031	4.901714218
1396477_at	3.01445611	2.571612598	2.422822003
1396478_at	5.57890588	4.883279084	4.965728116
1396479_at	4.202289443	4.012271888	3.827425817
1396480_at	4.82482262	6.084267358	6.002124711
1396481_at	2.517840157	2.407465494	2.617708153
1396482_at	3.221437065	3.033981784	2.790021731
1396483_at	2.912796847	4.285794852	3.580006262
1396484_at	3.471337617	3.303199415	3.477005755
1396485_at	5.57890588	5.536032275	4.985673088
1396486_x_at	5.792311424	5.892064393	6.373463056
1396487_at	5.534113814	5.266473224	5.239635278
1396488_at	3.35507039	3.783011599	3.760796987
1396489_at	4.47698012	3.716846272	3.56381858
1396490_at	3.078893469	3.216975619	4.510779136
1396491_at	5.061910694	5.901363373	4.414586893
1396492_at	5.066607114	4.955660121	5.120088155
1396493_at	4.016515342	4.78830909	3.816441919
1396494_at	4.693745358	4.320705853	4.751080673
1396495_at	3.810162235	3.260043405	3.109268474
1396496_at	4.532310232	3.592453526	3.881385773
1396497_at	3.155860554	2.844053746	2.856144722
1396498_at	5.024112168	5.368600157	5.014354132
1396499_at	3.078893469	3.070062422	2.862955734
1396500_at	4.474115281	3.918687771	3.903314851
1396501_at	4.311957951	3.788891958	3.519418776
1396502_at	4.193223826	5.858617199	5.442429486
1396503_at	3.194477568	2.664408137	2.576575527
1396504_at	4.413518437	6.688989452	4.100275932
1396505_at	3.738485614	3.224017982	3.187207498
1396506_at	2.687114329	2.476047301	2.540652186
1396507_at	3.231548681	2.896955671	3.009245042
1396508_at	3.300524511	3.012544273	3.142338533
1396509_at	5.862544412	4.717743319	4.754298952
1396510_at	3.513281724	3.345321107	3.010957578
1396511_at	4.275106695	4.063781956	4.268527414
1396512_at	4.28237323	6.089926358	3.852695866
1396513_at	3.736485378	3.186366548	3.291537492
1396514_at	3.279635363	2.975809784	3.383853265
1396515_at	3.645057242	3.156288264	3.024981162
1396516_at	3.96592481	5.984294672	5.312310827
1396517_at	4.449677616	3.272816577	3.668471874
1396518_at	3.308041071	3.044717125	3.391162838
1396519_at	4.087803516	3.330660207	3.698790242
1396520_at	5.890749594	5.333378726	5.406101367
1396521_at	7.677954336	5.624956135	6.125280858
1396522_at	3.614530604	3.19214915	3.218761469
1396523_at	4.006713346	3.832364271	3.605180211
1396524_at	5.018575304	4.05485182	3.944868791
1396525_at	4.586374006	4.278525329	3.854470534
1396526_at	3.646802361	3.43778589	3.085143488
1396527_at	3.34525257	2.830685166	2.77147016
1396528_at	3.993968047	5.109786775	3.72745945
1396529_at	6.374640732	7.115232442	7.752542618
1396530_at	4.309340739	6.87001742	3.389985972
1396531_at	3.854240857	3.728643498	4.125913894
1396532_at	3.227221357	3.702254567	2.889790622
1396533_at	3.842210539	6.271418549	7.424789374
1396534_at	4.096407325	5.551822019	3.484051477
1396535_at	4.542799765	3.869716703	4.087563853
1396536_at	3.943756422	3.192417237	2.921357129
1396537_at	4.428009323	3.808811878	3.833750785
1396538_at	5.299912209	4.838043737	5.180583663
1396539_at	4.753263925	5.058856784	5.700306716
1396540_at	3.220469791	3.052329823	3.146792805
1396541_at	4.370396031	4.430889054	4.890318788
1396542_at	3.675046261	8.125834955	3.894276973
1396543_at	6.687120186	5.70445387	6.480988043
1396544_at	5.698642623	4.992599938	4.786632081
1396545_at	4.600825026	3.624615258	3.376767692
1396546_at	2.897894576	2.81381715	3.009544683
1396547_at	3.618863485	3.254572291	2.956024732
1396548_at	3.615907943	3.313834926	3.014194527
1396549_at	4.717957068	3.842079624	3.951750827
1396550_at	2.688554952	2.604127237	2.804648592
1396551_at	2.609168072	2.411973703	2.688450905
1396552_s_at	3.362507939	3.93149659	2.899000473
1396553_at	3.210620495	2.745147946	3.113368714
1396554_at	3.030402844	3.176762131	2.697202476
1396555_at	2.945231317	3.150493985	2.665391403
1396556_at	3.882383878	6.190684283	3.644088609
1396557_at	4.30043661	3.621476321	3.672074851
1396558_at	4.247450739	3.786902541	4.75906453
1396559_at	3.616382989	4.339272351	4.643572507
1396560_at	4.024628572	3.624591157	3.581625749
1396561_x_at	4.21367073	3.513279925	3.549262058
1396562_at	4.653713656	5.006374933	5.870580539
1396563_at	2.765993399	2.908940642	2.52581214
1396564_at	4.547566262	4.579464566	5.134076858
1396565_at	4.925871877	5.433532029	5.371716709
1396566_at	4.939646838	4.691658028	4.289589364
1396567_at	4.662934269	5.4000338	3.987638383
1396568_at	3.02828879	2.706639913	2.824700676
1396569_at	4.947771704	4.013660607	3.936975514
1396570_at	3.785422553	3.759631899	4.581247736
1396571_at	3.076536541	2.623814312	2.764697656
1396572_at	4.443529933	4.15306068	4.015462282
1396573_at	4.600825026	4.254746372	4.131863649
1396574_at	3.480941691	3.187254171	3.149016987
1396575_at	4.730642923	5.451556445	4.580087066
1396576_at	3.709924395	3.09624557	3.372632486
1396577_at	3.475891333	3.54575827	3.882909235
1396578_at	3.452016299	3.186916627	2.981594828
1396579_at	3.660076324	3.907291419	3.620932004
1396580_at	3.935229871	3.282372029	3.19154061
1396581_at	5.70600565	5.703222301	6.00713693
1396582_at	4.316560388	3.680317483	3.753923911
1396583_at	4.489171306	4.146315746	5.63300815
1396584_at	5.153448649	4.336990121	4.549988953
1396585_at	3.511092947	2.854397631	3.024981162
1396586_at	4.255806003	4.613647201	4.223784553
1396587_at	4.722364103	5.26586695	4.413691677
1396588_at	4.439205388	7.361885362	6.612405431
1396589_at	3.873713878	3.547434195	3.195570938
1396590_at	3.436706522	3.153697756	3.20050934
1396591_at	4.860142053	5.030517162	5.290759502
1396592_at	3.457947438	3.370991766	3.271752293
1396593_at	3.39283064	2.749917578	3.125406883
1396594_at	5.891347343	5.712435014	5.330486094
1396595_at	4.022087742	3.209949613	3.572112768
1396596_at	5.668502398	6.655408063	6.853019145
1396597_at	4.306945372	3.511551051	3.42106298
1396598_at	4.452605101	4.312523925	3.935247325
1396599_at	3.964855572	3.13952356	2.754893703
1396600_at	3.480411558	3.430094102	3.31246482
1396601_at	5.11207308	4.504720758	4.045119109
1396602_at	4.48291122	3.838657619	3.86350965
1396603_at	3.130248958	3.902977067	3.084132395
1396604_at	3.078893469	3.895846592	3.043916653
1396605_at	3.722755331	3.235279506	3.070913133
1396606_at	3.583108228	3.40409404	4.2678702
1396607_at	3.231548681	2.842711809	2.63712978
1396608_at	4.3200999	3.746041347	3.664503676
1396609_at	3.125828419	3.147868017	2.775803989
1396610_at	5.731094397	6.095694385	7.073778701
1396611_at	2.816403675	4.429244861	2.506508594
1396612_at	5.723071455	7.314704255	5.532100946
1396613_at	3.382204411	3.224018372	4.595001858
1396614_at	4.856899322	4.390323192	6.441033674
1396615_at	3.91664995	3.627109167	3.030326571
1396616_at	5.047263522	4.578621772	4.554376597
1396617_at	4.154621043	2.995845871	3.322274632
1396618_at	2.888301685	3.532278604	2.606870065
1396619_at	5.832788126	6.861823222	4.817448394
1396620_at	4.312215909	3.522352128	5.934481283
1396621_at	4.37354689	4.433872166	3.834726565
1396622_at	3.012501173	2.856147529	2.938524413
1396623_at	6.145776927	6.601181601	6.70043017
1396624_at	3.13974709	2.836391552	3.006909703
1396625_at	2.890343042	2.676742311	2.599265357
1396626_at	4.350577423	4.024968069	3.649109554
1396627_at	2.949161574	2.748505737	3.077043514
1396628_at	5.915725137	4.991576451	4.908622059
1396629_at	4.433869737	3.68551847	3.467031792
1396630_at	5.439108011	5.236696898	4.663200786
1396631_at	4.084098569	4.177000228	3.766036065
1396632_at	3.973307983	3.79995945	3.703288116
1396633_at	3.462291852	3.558507839	3.108862663
1396634_at	3.828693807	3.269193488	4.074150881
1396635_at	3.206962409	2.908940642	2.968881847
1396636_at	3.974105593	3.710261693	3.53614489
1396637_at	4.348356138	3.801502884	3.510231542
1396638_at	3.700869757	3.10731379	3.091795234
1396639_at	5.577455036	6.84965846	5.374271223
1396640_at	2.550062963	2.626224341	2.339594615
1396641_at	5.602878799	4.760632968	6.498933862
1396642_at	5.487417592	5.716800777	5.250228309
1396643_at	5.913111871	5.830825887	5.254807028
1396644_at	3.222599961	2.899991922	2.747866821
1396645_at	5.080485051	6.465510052	5.781528051
1396646_at	4.921922373	4.774282148	4.589792031
1396647_at	4.425219118	3.760589813	3.413992952
1396648_at	3.563424691	3.103142477	2.873130804
1396649_at	3.634004979	3.067793999	3.175082956
1396650_at	2.977950784	2.923878254	2.56101889
1396651_at	4.687341255	6.460890411	4.409532981
1396652_at	2.726333028	2.699503013	2.860976207
1396653_at	3.255044512	3.419396564	3.40950525
1396654_at	4.496850891	6.612266133	5.786152313
1396655_at	2.981278074	3.226923693	3.024981162
1396656_at	3.286107119	2.783879122	3.374877
1396657_at	4.151871911	3.782695595	3.817980078
1396658_at	3.935477098	5.122307023	3.429626114
1396659_at	4.898984556	5.6184946	5.006662116
1396660_at	5.84233745	8.213187949	8.025725533
1396661_at	4.961887809	4.777655575	4.594853735
1396662_at	2.654344693	2.784871954	2.966439653
1396663_at	5.821293147	5.551061902	6.282703102
1396664_at	4.897377305	4.591965868	4.437593953
1396665_at	3.458476939	4.894774009	3.959322985
1396666_at	4.215253966	5.034677026	3.79942999
1396667_at	3.91664995	4.697095349	4.288679719
1396668_at	3.629811597	2.984171113	3.062933304
1396669_at	3.429974596	4.447322855	3.10028548
1396670_at	5.539030558	5.146506977	4.867602583
1396671_at	4.775201342	5.058431883	5.796484014
1396672_at	3.6094774	4.758034743	3.272506475
1396673_at	4.896916823	4.539638095	5.058988919
1396674_at	4.990642274	4.248922895	4.615163609
1396675_at	5.260390735	4.787541571	4.426873191
1396676_at	3.870216141	6.436083846	3.037520321
1396677_at	4.422159392	4.712574722	4.618304174
1396678_at	3.641020278	3.475594495	3.307819911
1396679_at	5.56029767	4.992575349	5.017397556
1396680_at	4.730359916	4.173657229	3.978665399
1396681_at	4.018521473	3.564042894	3.389628505
1396682_at	3.931758425	3.030643053	3.024981162
1396683_at	3.540687019	3.840075044	3.905798007
1396684_at	5.06874139	4.21172485	4.383153924
1396685_at	3.935148157	3.640798256	3.589503946
1396686_at	4.596936373	3.798291297	5.089809254
1396687_at	4.064183882	4.091983882	3.637659704
1396688_at	3.769734439	3.652298382	3.746020371
1396689_at	5.915007941	6.489981406	6.043528859
1396690_at	2.876073076	2.738321698	2.553831581
1396691_at	5.58233077	7.946365344	4.166940605
1396692_at	6.979616315	5.818698017	6.751922387
1396693_at	3.958322117	3.552623335	3.666168034
1396694_at	4.279609035	4.800872729	4.110758734
1396695_at	5.182294546	4.165316292	4.291620583
1396696_at	2.558679805	7.621862321	2.347578939
1396697_at	3.517116781	3.256659038	3.035697073
1396698_at	4.342436331	4.875714061	4.218713376
1396699_at	3.353035892	3.050079706	3.355789648
1396700_at	3.561197083	2.803338337	2.863543755
1396701_at	3.356467231	7.258840866	3.575873
1396702_at	3.423473937	3.551931396	3.246321015
1396703_at	3.13927004	2.842711809	2.807645231
1396704_at	4.438769487	5.669411411	4.030836647
1396705_at	3.57356062	3.30442421	4.393449865
1396706_at	4.934016865	5.021999195	4.369830655
1396707_at	3.031630386	2.646040149	2.594311314
1396708_at	6.298412731	6.731175768	5.428374937
1396709_at	3.331553125	3.578163426	4.473556924
1396710_at	2.840532601	2.993814476	2.835377843
1396711_at	5.837855604	5.07304207	4.890389963
1396712_at	5.225215154	4.785209763	4.354257151
1396713_at	4.05917291	5.019851939	4.925296658
1396714_at	3.183658693	4.204931292	3.053665739
1396715_at	3.738485614	3.486484566	3.477005755
1396716_at	4.891543724	5.663096875	5.320190262
1396717_at	3.676249886	3.57310124	4.956459241
1396718_at	3.39283064	3.516665875	3.259936616
1396719_at	4.646192513	4.180037752	3.837236648
1396720_at	4.878496032	5.57676729	4.320878321
1396721_at	4.752446326	5.685028165	3.620319984
1396722_at	3.31608671	3.142324757	3.169920399
1396723_at	3.528947709	2.984176895	2.916897287
1396724_at	4.273034151	3.422059035	3.713839109
1396725_at	4.32688106	4.768837965	3.665910674
1396726_at	3.852789147	3.747622178	3.312375862
1396727_at	3.957290499	3.537578248	3.471884498
1396728_at	4.686775583	4.433541636	4.466777746
1396729_at	3.252972693	2.882618795	2.728061693
1396730_at	3.63742615	3.268665018	3.322379278
1396731_at	3.519728147	2.901427438	2.851862151
1396732_at	3.003873518	2.891820822	2.92674979
1396733_at	6.256241257	5.668454465	5.84641102
1396734_at	3.92901233	6.637286284	3.860405041
1396735_at	4.692334366	3.740476329	3.903867349
1396736_at	3.695246044	3.278225187	3.45069582
1396737_at	4.24910944	4.633504466	5.418709278
1396738_at	3.370616655	2.970671933	2.913106751
1396739_at	3.051985088	3.180956614	2.870215173
1396740_at	2.858230157	2.708539571	2.647790653
1396741_at	5.484182313	4.727079528	4.30358025
1396742_at	6.118943884	5.900952958	5.402645083
1396743_at	4.896020785	8.4435491	5.782644396
1396744_at	4.292603193	6.622778069	3.843365525
1396745_at	3.389545218	3.091670853	3.08014008
1396746_at	4.185489561	6.384825076	3.964303857
1396747_at	4.690632083	4.497234167	3.747143153
1396748_at	3.645773982	3.296076124	3.038724841
1396749_at	4.104240051	3.856123051	3.671343348
1396750_at	4.135647904	4.246360207	3.49564774
1396751_at	4.363368341	3.934260024	3.53867426
1396752_at	4.211884468	4.60326283	4.796258666
1396753_at	3.828564772	3.865930076	3.700329825
1396754_at	3.805356144	3.341748908	3.955676755
1396755_at	6.014562118	4.767743849	7.216075746
1396756_at	4.378830316	3.894715494	3.853222985
1396757_at	4.303642827	4.110359956	3.840394547
1396758_at	3.505674924	5.126207072	3.35935007
1396759_at	7.993334022	7.509792805	8.145974861
1396760_at	3.410318064	4.215215888	3.372104409
1396761_at	3.461258577	3.465788676	3.564900723
1396762_at	5.67203059	5.003043852	4.936626266
1396763_at	5.159238087	3.322261842	5.28457822
1396764_at	3.903485789	4.970899029	3.692866963
1396765_at	3.060953273	2.893713253	2.85567465
1396766_at	4.260195093	4.622643575	5.333416994
1396767_at	5.122369364	4.42768213	4.200898393
1396768_at	3.288218177	3.676695074	3.595576068
1396769_at	3.625684829	6.816919407	2.938524413
1396770_at	3.078893469	3.036731897	2.824681613
1396771_at	5.508451582	5.421405708	6.309175708
1396772_at	4.097871482	3.444548092	4.019666285
1396773_at	4.832848387	6.343725079	7.019534027
1396774_at	5.607647846	4.516668041	4.058049259
1396775_at	6.641730917	7.337744453	8.119753516
1396776_at	4.895820991	5.271068753	5.781862488
1396777_at	2.790877748	2.821878199	2.644080667
1396778_at	3.833142526	3.003597554	2.942679596
1396779_at	3.76949069	4.154919731	5.053438245
1396780_at	3.208252482	3.096766871	2.666693241
1396781_at	2.788586161	2.85414259	2.501231704
1396782_at	5.846766009	6.11350769	4.725988547
1396783_at	3.037493341	5.013898263	3.188533904
1396784_at	4.209258143	3.861567754	3.487172783
1396785_at	3.151218229	3.100815581	2.891374621
1396786_at	2.793222907	2.859945717	2.665258722
1396787_at	3.590643284	3.609173994	3.123203988
1396788_at	3.625331119	3.447584017	3.781147514
1396789_x_at	3.797790547	3.305137542	3.616961308
1396790_at	3.472679538	3.40656348	3.176551808
1396791_at	3.759964153	4.317789979	6.946270319
1396792_at	5.919672967	5.342230895	5.233363114
1396793_at	3.334515357	4.5635296	3.023363102
1396794_at	3.425262055	3.130160478	3.019961524
1396795_at	2.858869615	3.111673744	2.772906494
1396796_at	3.668791695	3.369113721	3.428035197
1396797_at	4.557348171	3.733520919	3.561031134
1396798_at	3.814032286	3.510849959	3.716056159
1396799_at	4.165217452	3.131654933	4.806081523
1396800_at	3.231548681	3.350269227	3.223985948
1396801_at	3.094635556	3.225940617	3.324563331
1396802_at	3.54521662	3.988575637	3.763204814
1396803_at	7.806642129	7.86116814	8.165251789
1396804_at	4.093938974	4.028193521	4.28949164
1396805_at	4.481297656	4.416248094	4.794283535
1396806_at	3.104567394	2.575265009	2.416551502
1396807_at	2.691385139	2.808788778	2.573218801
1396808_at	5.456624644	4.577088463	5.626314549
1396809_at	4.002236874	6.535894659	5.590594056
1396810_at	3.117811841	2.50869996	3.068833794
1396811_at	4.314034894	4.708535907	4.814520283
1396812_at	3.94452411	3.456814871	3.465745267
1396813_at	4.456815091	5.538465505	5.59189568
1396814_at	3.531074785	2.975175411	2.811297803
1396815_at	4.808438636	4.542284329	4.554860986
1396816_at	3.99041273	4.270007686	3.60479863
1396817_at	3.519497518	3.432385167	3.156862995
1396818_at	4.997873771	4.447250746	4.943961464
1396819_at	3.319859874	2.930177501	3.024981162
1396820_at	7.543598885	6.784957341	8.429159684
1396821_at	5.241446931	5.643770298	4.876370231
1396822_at	4.344851902	3.613929661	3.634695936
1396823_at	4.315459714	6.282759082	3.247420909
1396824_at	4.006655873	3.629080472	3.774841335
1396825_at	5.651414772	5.59186012	5.721019606
1396826_at	4.517882747	4.301086941	4.327985983
1396827_at	3.527583008	2.832114474	3.038340498
1396828_at	5.156003056	4.535151048	4.334084333
1396829_at	4.753311105	4.918592416	4.633506504
1396830_at	5.267299368	5.628570676	5.828902329
1396831_at	5.282152492	5.805684172	7.219218885
1396832_at	5.262995019	4.763448966	4.558710873
1396833_at	3.512826919	6.194006535	3.291537492
1396834_at	4.105364867	4.190007385	4.362277399
1396835_at	2.970099907	3.134447224	2.677360508
1396836_at	5.185773673	4.720577596	4.314449227
1396837_at	3.674385592	3.350269227	3.407988582
1396838_at	3.717282114	3.550460047	3.56851013
1396839_at	3.91664995	6.36966904	4.925296658
1396840_at	4.564666166	4.123857699	4.211104454
1396841_at	3.349540652	3.191578944	3.216584723
1396842_at	6.317292302	6.567889219	6.084921449
1396843_at	5.196223927	4.504720758	4.490389554
1396844_at	3.09252806	2.977512213	3.226641938
1396845_at	5.678733207	5.327400877	6.065086511
1396846_at	3.319733368	3.321270723	2.753590335
1396847_at	5.040725855	4.549459561	4.58485001
1396848_at	3.158599395	2.745345378	2.872817437
1396849_at	4.328060112	4.982399898	4.543590322
1396850_at	4.680643387	5.528171639	6.440252615
1396851_at	3.402842543	3.027963302	3.228825961
1396852_at	3.905572894	6.860840022	3.357794122
1396853_at	5.75392143	4.458184507	4.151219371
1396854_at	4.759321936	5.785253689	4.377210287
1396855_at	4.124373838	7.110729772	5.678732865
1396856_at	4.052564373	3.109603439	3.13918721
1396857_at	5.218817379	3.910704671	3.851373263
1396858_at	6.383258384	7.118358235	5.868501111
1396859_at	6.300680824	5.390164658	5.455247708
1396860_s_at	4.316309448	5.127781571	4.221266143
1396861_at	3.91664995	3.510951168	3.555960922
1396862_at	3.91664995	3.427049825	3.341028569
1396863_at	4.283242555	3.469887369	3.172288787
1396864_at	4.043313171	3.620053106	3.683398927
1396865_at	5.779022089	5.746738119	5.391782939
1396866_s_at	8.489306134	7.239750991	8.049030986
1396867_at	3.970324273	3.156456898	2.999417619
1396868_at	3.830388691	4.457722329	4.502435345
1396869_at	4.728994727	4.429244861	4.782546685
1396870_at	2.889698501	3.612017435	2.831055064
1396871_at	3.311926985	2.973630283	2.885212534
1396872_at	6.46378542	7.329443014	7.255321067
1396873_at	3.869458238	3.045001762	3.623516069
1396874_at	3.747439409	2.938099112	3.259528369
1396875_at	3.456413733	3.186855114	2.915118394
1396876_at	3.537657276	5.093642027	3.064980905
1396877_at	5.153448649	5.223238156	5.742943798
1396878_at	5.393269809	4.590618428	5.157384695
1396879_at	2.815741338	3.069183874	3.013865541
1396880_at	3.920665514	3.137238029	3.402052211
1396881_at	3.479354584	3.335838282	3.048898847
1396882_at	3.91664995	3.080151664	2.70463186
1396883_at	3.210170881	2.970279134	3.291537492
1396884_at	2.806672878	4.037321164	6.760916024
1396885_at	4.902745621	3.666852484	3.594243209
1396886_at	4.111937625	5.284807544	3.484856419
