,Bcells,CD4_Tcells,CD8_Tcells,NKcells
FAM229B,1.397189002,3.486809523,4.021248969,3.636552334
FAM22A,3.397148981,0.389405721,2.221558289,0.141940016
FAM22D,0,5.149676308,4.319949694,0.867089278
FAM22F,0,1.049568339,0.381557268,0
FAM22G,6.641544692,2.898095474,1.628886018,8.359908886
FAM24A,0,0,0.012218593,0
FAM24B,7.882403804,3.95062492,9.739095693,0
FAM24B-CUZD1,0,3.334714117,0.214305494,0
FAM25A,0,0,0.025690068,0
FAM25B,0,0.210797605,0.036914334,0
FAM25C,0,0.210797605,0.036914334,0
FAM25G,0,0.210797605,0.036914334,0
FAM26D,0,0,0.18016979,0
FAM26E,0,0.090363947,0.042458513,0
FAM26F,73.34324514,0.646025214,2.219633386,36.07127508
FAM27A,0.565458138,2.149585859,2.961127756,0
FAM27B,3.928309574,6.558735667,2.154211113,6.600588545
FAM27C,0.565458138,1.233857436,0.726291276,0
FAM27L,1.124346383,0.28715792,0.449196097,0
FAM32A,124.3991625,157.1927174,130.2160771,145.1692681
FAM35A,28.84334537,13.61375289,27.80520329,40.82102722
FAM35BP,0,0.298374658,0.226424287,0
FAM35DP,1.943921501,0.527135171,1.974591618,2.481386678
FAM3A,15.10213963,14.59850608,11.68075177,0.334208759
FAM3B,0,0,0,0
FAM3C,51.45298821,9.152112544,100.9894383,19.56723651
FAM3D,0,0.071276369,0,0
FAM41AY1,0,0.09727275,0.018981971,0
FAM41AY2,0,0.09727275,0.018981971,0
FAM41C,2.56602437,3.698575772,2.490640414,0.890648363
FAM43A,2.12453261,0.153766594,2.72730323,12.19634997
FAM43B,0,0,0.114269196,0
FAM45A,9.369107288,62.93912346,41.37165768,0.140648506
FAM45B,2.005778779,0.511191279,7.269946209,4.332059251
FAM46A,6.105661444,5.998123102,6.029945681,28.32508449
FAM46B,0,0,0,0
FAM46C,117.6570199,169.9779194,70.90599907,67.01405485
FAM46D,0,0.443959647,0.049683855,0
FAM47A,0,0.099334929,0.018429845,0
FAM47B,0,0.094122943,0.09148896,0
FAM47C,0,1.206830486,0.224394901,0
FAM47E,0,0.396668476,0.093814018,0
FAM47E-STBD1,0,0,0,0
FAM49A,15.9274564,0.045575968,16.0101392,55.68561392
FAM49B,85.11490646,83.49537476,92.90132431,177.319953
FAM50A,91.17395838,27.95271168,42.35761516,49.38750404
FAM50B,14.29954403,14.44447155,27.73882172,0
FAM53A,0,0,0.703376061,0
FAM53B,31.09850024,29.60822125,21.99371762,30.1552474
FAM53C,10.75996179,31.23357291,24.05296492,53.43703536
FAM57A,0,5.016354472,4.049375613,0
FAM57B,0,0,0.138923841,0
FAM58A,15.60064301,29.38446903,14.19310126,2.796790585
FAM5B,0,0.044969345,0.341878085,0
FAM5C,0,0,0.053576237,0
FAM60A,87.81597248,40.11710485,72.49629707,58.1228005
FAM63A,0.042258198,10.22508912,2.680338891,19.90598015
FAM63B,25.52082843,19.71391567,20.3803647,23.05421168
FAM64A,0.033062221,8.403022484,4.873134343,0.224846335
FAM65A,82.17894881,10.12706782,12.02282927,33.0620438
FAM65B,294.3472234,137.3606508,82.57891134,121.484737
FAM65C,0.131445811,2.872586787,1.427731635,0.232587658
FAM66A,0,0.149027765,0.555298269,0
FAM66B,0,1.983863811,0.315689811,0
FAM66C,0.483196125,5.070982894,2.293481563,4.204757917
FAM66D,0,0.92717738,0.709131783,0
FAM66E,0,0.364977607,0.505254058,0
FAM69A,66.08574378,22.61743886,29.3727203,6.437240171
FAM69B,0.118063566,0,0.779830667,4.30022766
FAM69C,0,0,1.641657679,0
FAM71A,0,0,0.816780889,0
FAM71B,0,0,0,0
FAM71C,0,0,0.179398617,0
FAM71D,0,0.050182286,0.274652129,0
FAM71E1,1.67331761,1.17331255,0.455761788,0
FAM71E2,0,0,0.069439575,0
FAM71F1,1.421384379,0,0.195343785,0
FAM71F2,0,0,0,0
FAM72A,4.677933855,3.249742253,2.285924656,0.253878535
FAM72B,0,1.057238653,2.418388605,0
FAM72D,0.066771177,1.070397043,1.943396732,0
FAM73A,18.62048654,23.40358943,31.99452789,22.88161835
FAM73B,27.47362185,20.29833284,20.5363339,20.61646124
FAM74A1,18.71053595,21.52623772,24.43631761,19.63812594
FAM74A2,6.024669888,8.119947431,7.459928751,1.845537659
FAM74A3,0.473200039,1.223083986,0.796288696,0
FAM74A4,0,0.384603912,0.288622062,0
FAM76A,25.40613808,22.93902536,24.39045679,19.89713632
FAM76B,1.837824715,11.71866528,15.37975675,21.36117115
FAM78A,13.57957446,21.63925374,15.14403376,11.75079678
FAM78B,0,4.383781204,0.003952032,0
FAM81A,5.368651108,0.544724892,1.109693508,0
FAM81B,0,0.34788284,0.037167005,0
FAM83A,0.740435325,1.00058185,1.630338506,3.504955489
FAM83B,2.715674115,2.916164115,3.363882645,1.403908846
FAM83C,0,0,0.059119521,0.030323081
FAM83D,0.838664335,2.560237183,3.505321115,0
FAM83E,2.370207367,3.40867961,2.978584439,2.913959195
FAM83F,0,0,0,0
FAM83G,0,3.171905134,3.555861724,0
FAM83H,0.539807289,0.998190408,1.153244596,0.212267069
FAM84A,0,0.086849864,0.100402857,0
FAM84B,1.675395169,12.12106833,8.365700223,12.00419793
FAM86A,3.195336947,10.60313314,10.17581931,12.53874494
FAM86B1,0,0.4186086,1.680759285,0
FAM86B2,0.129349843,0.012727573,0.27327858,0
FAM86B3P,7.567100629,7.142494109,7.972135246,4.848201153
FAM86C1,17.24264779,0.785319987,6.647996658,1.396130079
FAM86C2P,2.733807675,0.421074214,2.546696521,0.552299647
FAM86DP,1.293763782,13.13310471,3.180612619,1.929459647
FAM86EP,1.168363932,2.148838849,1.962210871,2.517570961
FAM86FP,0.764783664,0.577945314,0.649073956,0.117101438
FAM86HP,6.258232528,0.72194721,1.220035545,0
FAM86JP,0.159346375,1.367127953,0.294052763,0
FAM89A,0,1.003179418,2.341922047,0
FAM89B,0.31818439,20.32329151,16.58529215,1.315235423
FAM8A1,6.310692154,7.337212653,8.472353512,27.95091297
FAM90A1,0.937503668,0.110670883,0.327293192,0
FAM90A10P,0,0.257704031,0.219314854,0
FAM90A25P,0,0.354000737,0.376906283,0
FAM90A27P,0,0,0.036179317,0
FAM90A2P,0,0.162297546,0.066966449,0
FAM90A7P,0,5.120768653,2.122256856,0
FAM91A1,20.26115922,7.16664935,18.72338374,3.665539213
FAM91A2,4.524608071,9.92823257,10.93980533,26.29161118
FAM92A1,0.858682275,0.049697897,5.410847856,0
FAM92A1P2,4.532819712,5.340996569,7.410892139,7.778053133
FAM92B,1.693753752,0.693230147,3.473508487,0.641328737
FAM95B1,0.684627788,0.13957973,0.912750016,0
FAM96A,181.3120251,85.29523721,81.90220053,53.98352482
FAM96B,111.2773592,195.9931944,151.7624358,270.5701313
FAM98A,10.10505742,13.99304317,15.85961824,0
FAM98B,5.159948316,1.94585918,9.106962287,2.640372802
FAM98C,25.0567737,9.623404281,11.02225011,1.838752547
FAM99A,0,0,0,0
FAM99B,0,0,0.013567073,0
FAM9A,1.333979111,0.435397129,0.419965395,0.17226638
FAM9B,0,0,0.024917776,0
FAM9C,1.302047185,0.304905526,0.265514103,0
FAN1,3.18593525,7.867467528,8.548188462,11.579225
FANCA,18.57149249,11.46893087,17.5203887,1.749318111
FANCB,1.676189461,1.157054482,2.911478715,20.98050334
FANCC,7.19423369,7.175407386,2.870011916,5.195047352
FANCD2,37.49726653,16.26593568,18.24730559,6.939871903
FANCD2OS,0,0.108724119,0.762076523,0
FANCE,0.319337586,0.570474648,2.873143015,1.420638115
FANCF,30.67081756,22.46555695,21.90287469,3.910475066
FANCG,11.05892924,13.58697984,13.28763057,0
FANCI,8.629684822,8.774604824,12.4366893,3.872428577
FANCL,29.74853596,17.85430802,34.59515046,0
FANCM,23.05963102,4.288385433,4.387445699,2.606539402
FANK1,0.14547713,8.135822181,0,0
FAP,0,2.620237652,0.059061344,0
FAR1,14.4248615,9.70348173,13.0575236,13.70448523
FAR2,0.054351918,11.38342201,8.452751341,20.08451904
FARP1,0.57399635,1.90933933,2.833138559,0
FARP2,30.62470655,5.055796344,7.518060733,0.249355
FARS2,16.68701662,58.82053138,42.5647843,34.99919303
FARSA,28.63871739,94.25937035,107.8690384,69.62356854
FARSB,41.67759653,25.23029539,37.79759688,39.90944842
FAS,9.699468741,90.66363389,74.61132315,56.02081532
FAS-AS1,0,7.733927044,7.987050975,0
FASLG,0,26.85020946,172.6242035,412.7859007
FASN,1.794265228,3.442652961,2.630555765,0.406460719
FASTK,42.45501532,85.39447061,73.40221278,1.059092199
FASTKD1,9.005883096,6.950051408,12.59787989,5.71415957
FASTKD2,13.05532382,17.24478255,18.31900545,9.910361777
FASTKD3,19.57168123,10.47081655,28.51715546,0
FASTKD5,41.08238183,17.56797958,17.12278688,0
FAT1,0.095318033,0.230660551,0.221677225,0
FAT2,0,0.283399333,0.550494758,0
FAT3,1.244915476,1.667021822,1.81612755,1.195832077
FAT4,0.204498545,0.514436715,0.167336596,0.028388278
FATE1,0,0.492686377,0,0
FAU,2002.786205,1881.857161,1192.443619,2048.428646
FAXC,0.477399973,0.848235558,0.112441276,0
FBF1,0.13257381,0.022909456,3.510588913,12.26094896
FBL,179.9748099,136.2320868,117.4437051,143.0335934
FBLIM1,110.838251,152.7092685,182.4926012,125.2156239
FBLL1,0,0.008861094,0.134302826,0
FBLN1,4.321280038,7.010932528,7.350265143,3.910814763
FBLN2,0,0.182361788,0.685778768,0
FBLN5,0,3.686959749,5.462782214,0
FBLN7,0,58.54118139,1.567615774,0
FBN1,0,0.079150042,0.161248641,0
FBN2,0.190796886,0.088728849,0.063527163,0.065810407
FBN3,0.084674222,0.005818281,0.07591887,0
FBP1,0,4.927501943,3.342192563,18.29570012
FBP2,0,0.173812581,0.905680317,0
FBRS,12.3637442,13.28021636,14.67974739,30.51673683
FBRSL1,0.332884577,0.469933199,0.194289663,0.972263446
FBXL12,40.35757717,23.9023959,52.82683752,148.3210164
FBXL13,6.635022403,4.62714669,5.380019096,4.597853148
FBXL14,17.64452121,4.660832343,2.353630264,0
FBXL15,17.86275875,30.79586181,27.5529237,52.09150398
FBXL16,0,0.338611184,1.403521836,0
FBXL17,5.242662214,3.106694352,1.897983089,0.25194699
FBXL18,12.94851616,22.24001848,22.87309129,13.08056865
FBXL19,1.239143931,0,0.209278134,0
FBXL19-AS1,7.868589836,11.5042504,11.36555689,13.79745973
FBXL2,0,1.332156508,1.935154852,5.379032182
FBXL20,33.29511378,26.2630286,32.22528164,31.37846177
FBXL21,0,0.917126655,0.059385102,0
FBXL22,0.342720989,0.264507763,0.70842425,1.407133552
FBXL3,9.529261822,12.59033388,16.59666825,0
FBXL4,10.38284553,19.94123613,9.650122806,0.041615219
FBXL5,39.39474597,49.20389171,91.51840396,58.36332855
FBXL6,0.482239104,27.9164748,4.255679537,0
FBXL7,0,0.07848472,0.019549554,0
FBXL8,17.66032939,21.34918317,7.807142992,24.3166747
FBXO10,3.062692915,4.882033449,6.019914084,0.396771252
FBXO11,16.64410881,17.56590399,23.681493,8.534000969
FBXO15,0,0.113514097,3.236964479,0
FBXO16,0.087729198,0,0.516001095,0
FBXO17,2.764207051,4.355201139,5.513629499,4.380120212
FBXO18,18.85160446,17.87094812,19.13414142,32.68089214
FBXO2,4.345714431,1.526868581,9.913572593,0
FBXO21,28.27949331,43.77620461,36.42452958,27.48672741
FBXO22,17.85855333,21.04866112,25.95291523,11.96034374
FBXO22-AS1,13.61399336,42.009351,25.10857497,4.268010365
FBXO24,0,0,1.944079076,0
FBXO25,1.127031361,14.95385599,16.87350541,11.84487283
FBXO27,30.94170531,54.2012992,49.02610926,45.97941404
FBXO28,17.71867562,16.18057862,17.45959911,0.671310106
FBXO3,35.23443402,33.59252685,58.4026434,26.22960009
FBXO30,12.61999612,11.39150036,14.12913972,18.75851205
FBXO31,14.35630716,10.96684006,2.306875111,2.183888898
FBXO32,6.221683893,14.46174947,18.00354422,14.79584213
FBXO33,1.001375673,3.461668982,14.66006609,2.350429926
FBXO34,28.47628349,56.45240133,36.11067245,61.32327199
FBXO36,0.10596205,12.59051519,0.199312965,0
FBXO38,24.45114171,26.54977337,33.17555695,19.05540804
FBXO39,0.513843639,0,1.032206331,0
FBXO4,39.12181622,10.53991552,19.92497208,7.794998598
FBXO40,0.512868753,0.498789277,1.070414848,1.24906176
FBXO41,7.377766438,2.090127448,6.425418638,2.759417851
FBXO42,16.10112031,25.35218159,47.11112083,11.30898202
FBXO43,0,0.535197235,0.783561221,0
FBXO44,35.42528825,24.86843305,34.0530958,46.57254387
FBXO45,9.84792963,17.76920894,14.21546449,13.17797016
FBXO46,2.931069981,4.759693412,4.733945698,9.02004532
FBXO47,0,0.352536017,0.044014861,0
FBXO48,22.60026493,6.446646882,9.88670014,4.69019868
FBXO5,18.64664692,21.5662581,12.98787525,11.66428985
FBXO6,68.79003139,86.59839256,108.6705599,150.1125732
FBXO7,129.5597267,123.6327189,170.1922832,184.4581668
FBXO8,11.3104622,12.61994056,17.35952036,6.124677461
FBXO9,19.53271279,13.31419562,15.91097374,2.891655741
FBXW10,0,0.353397612,0.087919633,0
FBXW11,4.300780698,23.10179774,30.07824052,7.659029749
FBXW12,0,0,0.538055053,0
FBXW2,12.10907534,16.49351544,25.20142721,16.86911321
FBXW4,46.51989189,31.79600662,25.79419759,6.246203243
FBXW4P1,0,0,3.663261929,25.46488903
FBXW5,33.8814228,122.7463033,112.6973976,125.4581889
FBXW7,9.655040015,28.96839653,26.58089745,65.37465406
FBXW8,8.386020214,3.912685926,7.752347995,2.085232365
FBXW9,5.45457661,3.484101341,7.669149487,0
FCAMR,0,0.162175133,0.054825728,0
FCAR,38.80694763,50.25854861,55.12582679,53.74668376
FCER1A,0,0,0,0
FCER1G,0,7.796121225,17.6056587,1366.797401
FCER2,259.9437728,0.175271936,1.284053019,0
FCF1,27.50375201,32.40779639,29.9711698,20.5325373
FCGBP,0.007096538,0.830899354,0.506852195,5.163552229
FCGR1A,0,1.391249658,1.899565886,0
FCGR1B,0,0.99812707,0.349285391,0
FCGR1C,0,1.412317519,0.04277664,0
FCGR2A,2.091190187,5.153915848,4.122197246,2.530719953
FCGR2B,161.9457843,0.795687645,4.224099459,3.36943901
FCGR2C,24.73222506,1.284856885,3.111145603,1.051644306
FCGR3A,0.40255878,6.859329101,51.15402861,1343.230804
FCGR3B,0,0.262187546,1.005603645,8.737984479
FCGRT,71.46436071,34.14990853,37.07743204,26.79034029
FCHO1,21.46978381,26.15351411,12.35643676,13.4484414
FCHO2,2.637480149,0.741329427,1.350653488,0.466158508
FCHSD1,7.577528327,15.94721232,24.09251619,5.186228168
FCHSD2,58.34597417,19.59852075,13.40918252,18.68788089
FCN1,0,1.969393463,0.026025255,0
FCN2,0,0,0.039347927,0
FCN3,0,0,0.547505737,0
FCRL1,106.2238624,1.235831571,2.833694374,0.098711287
FCRL2,111.0215396,0.233152476,0.974999614,0.146455849
FCRL3,189.3650327,52.0919671,460.896474,130.8621936
FCRL4,10.1336972,0,0.802490855,0
FCRL5,97.71359253,0.05897004,0.636910315,0
FCRL6,0.327894123,18.51849223,143.3538491,384.5870258
FCRLA,480.3820951,1.234096642,0.209741679,0
FCRLB,1.193746371,0,3.71738654,5.989789787
FDCSP,0,0,0,0
FDFT1,228.4475319,117.3569141,83.35080287,86.58178723
FDPS,113.0685916,95.48599813,125.0738167,84.26584856
FDPSL2A,27.99716733,30.29472916,43.18942914,27.21915807
FDX1,14.03881036,7.983119768,17.11652984,13.44021644
FDX1L,7.968659141,35.0996373,21.27008646,1.893279206
FDXACB1,14.27423858,4.244105563,18.58121425,3.756256246
FDXR,37.16051573,24.85895329,17.01668684,0
FECH,11.62138756,8.886009434,13.07550529,10.44219433
FEM1A,18.03570458,17.76113839,24.82933709,36.60677208
FEM1B,6.805398531,15.3381575,18.0227703,6.654708718
FEM1C,8.960793544,10.72203626,17.21905426,28.33590722
FEN1,34.89082552,10.73200753,26.54063429,0.794217609
FENDRR,0.351106294,0.543382615,0.791271414,0.244848545
FER,21.42085023,3.148520919,4.849525939,3.03258917
FER1L5,0,0.158006781,0.077836069,0
FER1L6,0,0,0.086829828,0
FER1L6-AS1,0,0.059515697,0.056796185,0
FERD3L,0,0,0,0
FERMT1,0,0.2992102,0.15067487,1.949064641
FERMT2,0,0.201513544,1.582134754,0
FERMT3,134.6175343,130.3396644,189.0676041,192.4594837
FES,3.823029341,0.048060252,0.118667458,82.21965392
FETUB,0,0.653452986,0.84522209,0
FEV,0,0,0.034018144,0
FEZ1,8.260756764,18.73630089,14.4463527,38.98463473
FEZ2,5.915946245,7.310020031,8.414170294,17.27499659
FEZF1,0.771705067,0.183879772,0.286195535,1.507825005
FEZF1-AS1,0,0,0.105170038,0
FEZF2,0,0,0.243875154,0
FFAR1,0,0.506902102,0,0
FFAR2,8.637557043,9.4622335,10.81564404,6.733549593
FFAR3,0,2.652252299,0.821945385,0
FFAR4,1.941324252,3.189206456,3.463173164,1.141324795
FGA,0,0,0.18317462,0
FGB,1.844399347,1.179778848,1.442817413,2.200382458
FGD1,0,1.698749803,0.634675125,0.661982925
FGD2,144.3477149,2.051961861,4.858167496,3.387813894
FGD3,61.83752126,147.9203526,144.8373095,151.4768336
FGD4,3.48498557,3.727844411,4.321503324,3.207201379
FGD5,0.967180808,0,0.594462529,1.488143084
FGD5-AS1,38.01066733,38.01736137,43.50311034,17.11457492
FGD5P1,4.161260186,4.847629771,5.856685398,6.096980735
FGD6,0.444330072,0.776353558,1.13314719,0.235814258
FGF1,0,0.043394031,0.461529277,0
FGF10,0,0.154422134,0.136880507,0
FGF11,0,0.128307213,0.631679776,0
FGF12,0,0.229581621,1.145298811,0
FGF13,0,0.109636374,1.222652151,0.116455236
FGF13-AS1,0.524485984,1.996144893,0.989411585,1.066767671
FGF14,0,0.353929743,1.847186307,0
FGF14-AS2,0,3.135401893,1.322587382,0
FGF14-IT1,0,1.770867308,0.05610771,0
FGF16,0,0,0,0
FGF17,0,0,0,0
FGF18,0,0.165763254,0.08523045,0
FGF19,0,0,0.048325286,0
FGF2,0.886055085,1.071748031,0.606157155,0.061290579
FGF20,0,0,0.910666467,0
FGF21,0,0,0,0
FGF22,0,0,0.067485906,0
FGF23,0,0,0.043059408,0
FGF3,0,0,0.731540351,0
FGF4,0,0.028373231,0,0
FGF5,23.43410458,22.26089193,26.38930566,15.74134165
FGF6,0,0,0,0
FGF7,0.794783486,0.120299821,0.634357285,0.67421279
FGF8,0.046932704,0.364176674,0.533751967,0.142906847
FGF9,0.039996843,0.399324003,1.037691978,0.019678261
FGFBP1,0,0.077697864,0.123763165,0
FGFBP2,0,37.79765857,40.75688427,1007.525682
FGFBP3,0,1.386264752,2.267100393,0.244197627
FGFR1,0.533361605,12.10108795,9.302060928,0.981647409
FGFR1OP,3.268604155,21.43075972,18.9992739,14.59001083
FGFR1OP2,42.72246554,83.30744434,86.56760969,72.50070567
FGFR2,5.421347081,7.346391266,7.296756946,5.155285931
FGFR3,0,0,0.027050866,0
FGFR4,0,0.031878647,0.525237646,0
FGFRL1,0,3.855225645,3.210094076,0
FGG,0,0,0.256392154,0
FGGY,9.169311457,2.475379881,4.961354429,1.240639271
FGL1,0,0.043817715,0.447428832,0
FGL2,3.270957848,8.207609175,11.83890756,37.24288348
FGR,113.1819083,0.924133151,30.47516292,417.658769
FH,27.93851468,21.4588862,33.05121272,66.26941733
FHAD1,1.469112801,1.698874059,2.114935246,1.657491319
FHDC1,1.671691519,2.559662596,2.483141571,8.644648893
FHIT,17.93264448,21.86358065,5.716972658,0
FHL1,10.99872967,9.757883756,5.597829011,0
FHL2,0.237732214,6.654578669,9.696311602,1.879392739
FHL3,3.145482549,4.112021463,16.81519647,0.080323605
FHL5,0,0.045999972,0.058072181,0
FHOD1,4.981180822,3.394710896,4.584523137,5.27656862
FHOD3,0,0.274120809,0.290559133,0
FIBCD1,0,0,0.005322612,0
FIBIN,1.525239799,0,0.018668995,0
FIBP,64.75609246,83.09501412,91.22305209,98.64884493
FICD,31.83158133,10.30499179,12.05349893,3.103016497
FIG4,64.5042932,10.78192702,18.13788581,0.212264059
FIGF,0,0.649404909,0,0
FIGLA,0,0,0,0
FIGN,0,0.62429224,0.494862893,0
FIGNL1,0.883809545,4.195502318,13.40505878,0.177101915
FIGNL2,0,0.003393939,0.060059942,0.19774896
FILIP1,0,0.019090861,0.197058557,0
FILIP1L,3.722479677,8.992123693,4.324104231,6.795837969
FIP1L1,66.50890024,50.88751535,84.0641027,80.6112221
FIS1,203.9032956,131.8916731,138.6106744,170.8885695
FITM1,2.553768459,0,0.513778827,0
FITM2,0,4.158834044,7.011873768,0
FIZ1,0,0,0.83350265,0
FJX1,0,0,0.132288893,0
FKBP10,0,0.216725001,1.503581976,0
FKBP11,282.6653039,98.94696618,68.79356841,215.3957554
FKBP14,25.87941263,30.61221253,30.6079806,25.26260412
FKBP15,27.47224872,14.46164948,24.04692047,26.06722491
FKBP1A,192.4810753,236.406415,320.215511,110.45351
FKBP1A-SDCBP2,0,2.141144736,0.590753697,0
FKBP1AP1,4.185862305,2.535791943,7.969292563,3.821344005
FKBP1B,0,7.587635175,3.307222357,0
FKBP2,140.1254823,61.36891034,67.88742911,156.5854653
FKBP3,48.7813537,71.39692162,69.05837637,49.63910491
FKBP4,5.462432241,12.47406195,28.04235105,1.359422985
FKBP5,16.24341519,172.0567147,177.0455926,60.436099
FKBP6,0.920310318,0.218477131,1.015603575,1.728717897
FKBP7,3.385366139,1.622582512,2.434483837,5.324364617
FKBP8,13.77319921,24.27025593,16.82483179,16.60501922
FKBP9,4.385208984,7.012488341,6.376754323,5.30948068
FKBP9L,3.869102689,2.658790511,3.549218892,3.118103128
FKBPL,0,8.654737603,3.600650858,0
FKRP,2.263191361,7.394479828,10.09002321,10.22069862
FKSG29,0,7.46839627,1.394765738,2.386781371
FKTN,8.197101615,6.655058006,9.024460168,6.486090343
FLAD1,75.03657898,59.47842302,74.8480925,58.5212488
FLCN,10.72475889,29.86512219,32.12014962,31.41543103
FLG,0.124499004,0.947767543,0.486224559,0
FLG2,0.731581059,2.162945171,3.043889726,1.569078219
FLI1,53.32264454,36.50018919,32.04396098,78.21803252
FLI1-AS1,0,0.031998543,0.184372738,0.308070715
FLII,67.92287314,118.3211668,119.353769,60.81223342
FLJ10038,10.68000203,7.101623003,10.29067838,4.262617191
FLJ11235,1.479088832,0,0,0
FLJ12334,9.050445656,4.365568741,10.32386077,17.03373721
FLJ12825,1.989736053,5.586089011,3.469971784,1.743592152
FLJ13197,10.11628275,11.72099798,11.50134376,11.81169791
FLJ13224,0,2.107256659,2.523038957,0
FLJ14107,8.558222876,5.680421383,5.69965398,3.410413591
FLJ14186,17.46573236,14.8886409,21.29723657,5.25612422
FLJ16171,1.444681176,0.373672852,1.189648715,0
FLJ16341,3.747901872,1.388487773,0.731865219,0.826477251
FLJ16779,0,0,0.117801186,0
FLJ20021,6.610924855,1.835673702,1.574617499,0
FLJ20518,0,0,0,0
FLJ21408,0,0,0,0
FLJ22184,0,0,0.014095244,0
FLJ22447,0,0.164785133,1.22441799,5.651494905
FLJ22763,0,0,0.60160084,0
FLJ23867,0,0.282734806,0.080190137,0
FLJ25328,0,0.005937039,0.018768674,0
FLJ25363,1.975207123,3.72276974,2.586039513,1.339710729
FLJ25758,0,0,0.659096909,0
FLJ26245,0.855780304,1.913091402,4.162047477,0.533226097
FLJ26850,0.126768884,0.059517178,0.072046465,0
FLJ27352,5.868238857,0.944917072,0.204448635,0
FLJ27354,35.18107491,0.023091,4.453816158,0
FLJ30403,25.67004671,24.27753629,38.52450366,31.90414256
FLJ30679,2.31760778,2.793347099,1.736179295,0.719684116
FLJ30838,1.943286516,3.276984508,3.334788471,4.031705768
FLJ31306,120.083457,137.2420849,124.1401643,159.9944604
FLJ31485,1.876695267,3.040116287,3.066536647,2.223605069
FLJ31662,26.27385652,36.6797171,36.24761581,28.0282446
FLJ31813,2.091014985,6.069472635,5.402941797,4.272384675
FLJ33360,2.552607544,6.638910502,3.388112978,2.065206837
FLJ33534,0.177573296,0.807634567,0.576648433,0.775827433
FLJ33581,0,0.513932924,0.895999943,0
FLJ33630,3.982274809,6.389680196,6.000705826,0.318069034
