,endothelial.cells,CD4.T.cells,fibroblasts,CD8.T.cells,NK.cells,B.cells
TKT,192.02000000000066,97.75000000000031,155.95999999999964,0.0,0.0,0.0
BYSL,5.9300000000000015,5.6600000000000055,23.019999999999975,0.0,0.0,0.0
DDT,100.97999999999963,1239.2900000000025,165.9900000000006,832.3799999999999,0.0,0.0
RNF38,0.0,0.0,0.0,0.0,0.0,53.77999999999983
AHDC1,0.0,0.0,0.0,0.0,0.0,13.610000000000078
KLHL2,13.310000000000013,6.220000000000001,0.0,0.0,0.0,0.0
PRADC1,0.0,55.229999999999826,44.149999999999906,0.0,0.0,0.0
CMTM8,0.0,0.0,40.579999999999956,0.0,0.0,0.0
DMP1,0.0,0.0,0.0,0.0,0.0,0.0
TMEM151A,0.0,0.0,0.0,0.0,0.0,0.0
HERPUD2,0.0,28.990000000000027,0.0,78.12000000000023,153.65999999999957,91.65000000000015
CRTAM,0.0,1.1600000000000033,0.0,0.0,0.0,0.0
LOC285758,0.0,0.5600000000000005,0.0,0.0,0.0,0.0
ZNF572,0.0,0.0,0.0,0.0,0.0,0.0
SLC52A1,3.080000000000005,0.7300000000000018,0.0,0.0,0.0,0.0
HSD17B2,165.42000000000024,0.0,0.0,0.0,0.0,0.0
FAM214A,0.0,0.0,10.57999999999998,0.0,19.78999999999994,0.0
UBE2G1,0.0,12.829999999999927,10.610000000000014,0.0,0.0,0.0
AHSA2,0.0,0.129999999999999,0.0,0.0,0.0,0.0
CCDC177,0.0,0.0,0.0,0.0,0.0,0.0
SNORD103B,0.0,0.0,0.0,0.0,0.0,0.0
PELI2,2.0000000000000018,0.3299999999999992,0.0,0.0,0.0,0.0
TPX2,0.0,1.8700000000000028,0.0,0.0,0.0,0.0
ATP9B,0.0,16.87999999999994,0.0,0.0,121.23999999999975,0.0
LINC00235,0.0,0.0,0.0,0.0,0.0,0.0
HMGCS2,0.0,0.0,0.0,0.0,0.0,0.0
DAZAP1,0.0,12.940000000000031,0.0,0.0,140.92999999999978,0.0
B9D1,0.0,0.0,0.0,0.0,0.0,0.0
NKX2-5,0.0,0.0,0.0,0.0,0.0,0.0
FAM91A2,0.0,2.0000000000000018,0.0,26.399999999999963,0.0,0.0
LILRB2,0.0,0.0,0.0,0.0,0.0,0.0
CSTF1,0.0,29.16000000000006,19.859999999999914,0.0,0.0,0.0
LOC100652791,0.0,0.0,0.0,0.0,0.0,0.0
BTN2A1,0.0,46.69999999999984,0.0,0.0,0.0,51.720000000000084
C15orf48,0.0,0.0,0.0,0.0,0.0,0.0
IGF2BP3,0.0,0.0,10.730000000000036,0.0,0.0,0.0
LOC100130331,0.0,0.0,0.0,0.0,0.0,0.0
HRG,0.0,0.0,0.0,0.0,0.0,0.0
CLUH,0.0,13.019999999999946,8.499999999999995,0.0,0.0,0.0
MIR4632,0.0,0.0,0.0,0.0,0.0,0.0
OR4F3,0.0,0.0,0.0,0.0,0.0,0.0
ZNF131,0.0,0.0,18.909999999999947,0.0,0.0,0.0
MIR3183,0.0,0.0,0.0,0.0,0.0,0.0
USP47,30.62999999999997,21.30999999999994,11.360000000000046,0.0,0.0,11.360000000000046
SP140L,0.0,0.4800000000000004,0.0,95.26000000000025,262.70999999999935,0.0
CCDC88B,0.0,21.219999999999963,0.0,37.609999999999964,0.0,0.0
HCN1,0.0,0.0,0.0,0.0,0.0,0.0
HTN1,0.0,0.0,0.0,0.0,0.0,0.0
SAMSN1-AS1,0.0,0.0,0.0,0.0,0.0,0.0
SYCP3,11.070000000000011,0.0,0.0,0.0,0.0,0.0
PAPOLA,67.70000000000026,42.09999999999986,0.0,471.81999999999897,130.44000000000017,0.0
RPL34-AS1,0.0,0.3400000000000003,0.0,0.0,0.0,0.0
AATK,11.97000000000001,0.0,0.0,0.0,0.0,0.0
MSH3,81.64000000000014,2.1699999999999964,0.0,4.369999999999996,8.559999999999999,43.140000000000015
LINC00665,0.0,8.020000000000007,57.2999999999999,0.0,33.16000000000001,149.29000000000008
NDUFAB1,125.64999999999986,382.4699999999999,76.19999999999979,744.7999999999996,0.0,0.0
BAK1,0.0,1.9399999999999995,0.0,257.9599999999996,602.079999999999,0.0
ITLN2,0.0,0.0,0.0,0.0,0.0,0.0
MRPL45,82.97000000000033,90.27999999999984,0.0,0.0,0.0,52.4900000000002
MS4A10,1.9500000000000006,5.840000000000003,0.0,31.270000000000078,0.0,88.56999999999998
MTNR1B,0.0,0.0,0.0,0.0,0.0,0.0
SPECC1L,10.889999999999983,10.979999999999993,6.749999999999998,0.0,109.91999999999977,0.0
TTC37,37.310000000000024,75.02000000000012,0.0,0.0,0.0,15.510000000000076
TET3,0.0,0.0,0.0,0.0,0.0,0.0
SPN,2.7,14.609999999999953,22.95000000000007,12.809999999999992,7.77,138.01000000000022
GPR143,0.0,545.6300000000023,0.0,0.0,0.0,0.0
ZNF576,0.0,17.850000000000055,0.0,0.0,60.53999999999979,0.0
TMEM39A,0.0,0.0,18.120000000000033,0.0,0.0,0.0
ATP5D,93.77000000000021,325.31999999999954,144.11000000000013,0.0,0.0,0.0
LRRC37A4P,8.67,8.360000000000001,32.45999999999999,0.0,34.25000000000015,12.239999999999993
LINC00693,0.0,0.0,0.0,0.0,0.0,0.0
MAGEB3,0.0,0.0,0.0,0.0,0.0,0.0
RPS5,3116.6000000000004,5589.950000000004,742.44,2493.9499999999994,2134.4799999999955,6416.7799999999825
ALOX15P1,0.0,0.0,0.0,0.0,0.0,0.0
ZNF582-AS1,0.0,0.0,0.0,0.0,0.0,53.77000000000009
ANP32E,0.0,60.71000000000016,14.38000000000008,119.30000000000001,579.9499999999989,56.78000000000006
YEATS4,151.3599999999995,0.0,0.0,0.0,0.0,0.0
MTMR1,0.0,0.0,16.54000000000007,0.0,10.239999999999956,0.0
SYNGAP1,0.0,0.5000000000000004,0.0,0.0,0.0,0.0
ENDOU,0.0,0.0,0.0,0.0,0.0,0.0
PCOLCE,0.0,0.0,114.42999999999991,0.0,0.0,0.0
MNS1,0.0,0.0,0.0,0.0,0.0,0.0
ABCC5-AS1,0.0,0.0,0.0,0.0,0.0,0.0
PCYT2,0.0,0.0,0.0,0.0,0.0,0.0
PTPN20B,0.0,0.0,20.470000000000027,0.0,0.0,0.0
ZNF182,45.04999999999984,0.0,0.0,0.0,0.0,0.0
LAX1,0.0,1.050000000000002,0.0,349.8199999999991,0.0,0.0
LOC643733,0.0,0.0,0.0,263.5300000000002,144.51999999999956,0.0
SPPL2B,0.0,15.209999999999951,11.930000000000053,0.0,0.0,141.86999999999986
ELOVL5,38.64000000000005,22.19999999999995,78.46000000000025,909.5399999999972,19.45000000000008,308.0299999999992
B4GALNT1,0.0,0.0,0.0,0.0,0.0,0.0
PCDHAC1,0.0,0.0,0.0,0.0,0.0,0.0
MIR1914,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP21,4.750000000000001,0.10000000000000009,24.67000000000009,0.0,0.0,0.0
BLOC1S2,3.3299999999999996,2.5499999999999967,72.63999999999987,5.799999999999996,17.770000000000024,49.899999999999956
IRX5,0.0,0.0,0.0,0.0,0.0,0.0
LINC00705,0.0,0.0,0.0,0.0,0.0,0.0
SNORD123,0.0,0.0,0.0,0.0,0.0,0.0
LRFN5,0.0,0.0,0.0,0.0,0.0,0.0
RAB19,0.0,0.0,0.0,0.0,0.0,0.0
GINS1,1.1700000000000021,0.8199999999999985,0.0,0.0,12.430000000000074,27.000000000000064
ITM2B,765.9000000000008,79.92000000000006,436.00999999999993,1042.8100000000013,1085.2200000000003,188.48999999999987
PAPSS2,0.0,0.0,0.0,0.0,0.0,0.0
ACSL3,2.7,1.2499999999999978,122.70000000000016,0.0,0.0,20.830000000000037
KIAA1919,0.0,1.040000000000001,0.0,0.0,10.610000000000014,0.0
MIR132,0.0,0.0,0.0,0.0,0.0,0.0
UTRN,0.6099999999999994,6.710000000000001,7.0699999999999985,62.14999999999985,73.29999999999981,28.389999999999937
GLT8D2,0.0,0.0,24.479999999999976,0.0,0.0,0.0
CNN1,0.0,0.0,0.0,0.0,0.0,0.0
SIGLEC9,0.0,0.2499999999999991,0.0,0.0,0.0,0.0
SDAD1,0.0,18.510000000000083,0.0,4.419999999999995,0.0,0.0
RPL35,1313.6799999999985,3040.050000000006,238.13000000000068,503.31999999999834,794.1800000000002,2033.8200000000006
C22orf26,0.0,0.0,0.0,0.0,0.0,48.69000000000011
IMPDH2,166.84999999999957,1059.0000000000018,27.32999999999993,0.0,0.0,264.6500000000002
AGBL4,0.0,0.0,0.0,0.0,0.0,0.0
SEC14L5,0.0,0.3200000000000003,0.0,2.0399999999999996,0.0,0.0
CLTA,384.2300000000011,373.1100000000012,250.23000000000079,0.0,1224.6500000000033,365.92000000000047
TOP1P2,0.0,0.0,0.0,0.0,0.0,0.0
GPR37L1,0.0,3.1200000000000028,19.809999999999967,0.0,4.059999999999997,0.0
OGDH,0.0,68.51999999999978,56.749999999999936,0.0,0.0,0.0
ASB13,0.0,56.86999999999991,35.17000000000004,0.0,0.0,130.4599999999998
ZFP14,2.499999999999998,2.970000000000006,11.799999999999976,0.900000000000003,5.5,24.740000000000105
SLC6A10P,0.0,0.0,0.0,0.0,0.0,0.0
ZCRB1,72.8800000000002,89.68999999999996,24.939999999999934,235.27000000000086,0.0,0.0
KPNA3,64.01999999999981,0.0,9.960000000000006,5.9200000000000035,0.0,39.59999999999997
LOC100505687,97.88000000000028,0.6400000000000006,0.0,0.0,19.03999999999992,0.0
HSPA1L,0.0,0.0,0.0,0.0,0.0,0.0
RHOC,91.99999999999976,248.01000000000056,35.37999999999998,0.0,528.3299999999986,0.0
PPP3CA,0.0,3.4399999999999986,0.0,52.699999999999825,418.0899999999992,39.20000000000016
CARNS1,0.0,0.0,0.0,0.0,0.0,0.0
SLC1A7,0.0,0.0,0.0,0.0,0.0,0.0
ZNF529,1.8800000000000017,31.08000000000006,0.0,0.0,0.0,0.0
DDB2,0.0,10.339999999999957,49.77000000000007,410.80000000000075,0.0,0.0
MIR492,0.0,0.0,0.0,0.0,0.0,0.0
SPTSSA,42.980000000000175,0.4800000000000004,36.06999999999989,0.0,298.48999999999944,0.0
MKNK1,0.0,32.58999999999999,17.62999999999991,0.0,9.95,0.0
DYSF,5.730000000000004,0.0,0.0,0.0,0.0,0.0
ALKBH2,0.0,0.0,0.0,0.0,0.0,0.0
MTRNR2L4,74.22000000000017,117.93000000000015,661.7199999999996,202.4600000000008,29.559999999999896,409.11999999999915
MIR103B1,0.0,0.0,0.0,0.0,0.0,0.0
NKD1,0.42999999999999927,0.18000000000000016,0.0,1.8800000000000017,4.460000000000002,0.0
C1orf174,0.0,110.40999999999967,0.0,70.3,22.49999999999995,98.08000000000023
PLEKHO1,0.0,0.2400000000000002,0.0,0.0,0.0,0.0
ASB10,0.0,0.0,0.0,0.0,0.0,0.0
RING1,0.0,0.0,0.0,0.0,0.0,0.0
CXorf61,0.0,0.0,0.0,0.0,0.0,0.0
NPC2,150.38000000000025,674.549999999999,0.0,0.0,0.0,0.0
YTHDF1,9.479999999999997,45.08999999999987,0.0,0.0,0.0,0.0
AVPR1B,0.0,0.0,0.0,0.0,0.0,0.0
LMAN1L,0.0,0.0,0.0,0.0,0.0,0.0
GSG2,0.0,0.0,0.0,196.04999999999927,30.010000000000147,0.0
CEP170,0.0,43.400000000000034,6.489999999999998,0.0,0.0,0.0
RPS4Y2,0.0,0.0,0.0,0.0,0.0,0.0
MSH6,0.0,5.699999999999996,0.0,0.0,0.0,0.0
HECTD2,0.0,0.0,0.0,0.0,0.0,0.0
ZNF556,0.0,0.020000000000000018,0.0,0.0,0.0,0.0
AIRE,0.0,0.0,0.0,0.0,0.0,0.0
BCL2L10,0.0,0.0,0.0,0.0,0.0,0.0
LMOD3,0.0,11.010000000000012,0.0,0.0,8.869999999999994,0.0
PPP2R3B,0.0,0.0,0.0,0.0,0.0,0.0
TEX38,0.0,0.0,0.0,0.0,0.0,0.0
SLCO2A1,0.0,0.0,0.0,0.0,0.0,0.0
FOXA2,0.0,0.0,0.0,0.0,0.0,0.0
GJA10,0.0,0.0,0.0,0.0,0.0,0.0
FRMD6-AS1,0.0,1.0899999999999999,0.0,0.0,0.0,119.11999999999969
PRDM16,0.0,0.0,0.0,0.0,0.0,0.0
TMEM98,0.0,51.360000000000156,107.44999999999987,0.0,0.0,0.0
FRMD5,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA6L5,0.0,0.0,0.0,0.0,0.0,0.0
C1orf216,0.0,0.0,46.100000000000065,0.0,514.3099999999985,60.59000000000019
MIR548D1,0.0,0.0,0.0,0.0,0.0,0.0
PDE6C,0.0,0.0,0.0,0.0,0.0,0.0
EP400,29.940000000000122,2.669999999999997,3.57,0.0,0.0,0.0
RNU6-16,0.0,0.0,0.0,0.0,0.0,0.0
PTK2,0.0,4.2499999999999964,0.0,0.0,0.0,78.00999999999988
RNF217,0.0,20.369999999999948,0.0,0.0,0.0,0.0
GSDMA,0.20000000000000018,3.190000000000004,0.0,3.2899999999999974,0.0,0.0
NDUFA8,156.29999999999953,53.0999999999998,0.0,0.0,0.0,0.0
LINC00323,0.0,0.0,0.0,0.0,0.0,0.0
LAMP3,0.0,2.799999999999998,0.0,0.0,8.459999999999999,13.329999999999963
NOP9,0.0,0.0,0.0,0.0,0.0,0.0
GLTSCR2,13.149999999999974,199.1900000000004,0.0,17.969999999999914,0.0,353.49000000000103
NPW,0.0,0.0,0.0,0.0,0.0,0.0
LLGL2,0.0,25.129999999999896,0.0,0.0,270.3800000000002,0.0
FAM98B,29.909999999999876,0.0,0.0,0.0,0.0,0.0
OR2T1,0.0,0.0,0.0,0.0,0.0,0.0
PPM1K,12.420000000000005,24.98999999999995,8.119999999999997,106.58999999999992,16.06000000000005,97.53000000000003
RBFOX1,0.0,0.0,0.0,0.0,0.0,0.0
FAM163A,0.0,0.0,0.0,0.0,0.0,0.0
KIR2DL4,0.0,0.0,0.0,0.0,0.0,0.0
MCU,0.0,0.0,30.57000000000012,0.0,0.0,120.55000000000027
TICAM2,0.0,0.0,0.0,0.0,0.0,0.0
FAM167B,0.0,106.92999999999961,0.0,0.0,0.0,0.0
NFKB2,1.27,0.0,0.0,0.0,0.0,0.0
HESX1,0.0,0.0,0.0,0.0,0.0,0.0
GPR114,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A35,0.0,0.0,0.0,0.0,0.0,0.0
GNAT1,1.5799999999999947,0.0,0.0,0.0,0.0,0.0
ORAI3,0.0,0.0,0.0,0.0,0.0,0.0
TMEM99,121.72999999999993,40.07999999999995,0.0,0.0,0.0,173.53999999999982
FAM76B,31.030000000000058,0.0,0.0,0.0,0.0,89.75999999999979
MYADML2,0.0,0.0,0.0,0.0,0.0,0.0
ZNF605,0.0,0.0,0.0,0.0,0.0,0.0
TRIM29,0.0,0.0,0.0,0.0,0.0,0.0
SNORD66,0.0,0.0,0.0,0.0,0.0,0.0
RHEB,123.00000000000024,45.23999999999985,44.06999999999992,26.020000000000024,108.4400000000003,0.0
CDS1,0.0,0.0,0.0,0.0,0.0,0.0
RAB3A,26.690000000000108,18.140000000000086,0.0,72.95000000000007,0.0,0.0
C4orf27,6.710000000000001,28.640000000000107,0.0,45.56999999999992,0.0,0.0
OTUD6B,0.0,0.0,0.0,133.23000000000042,0.0,0.0
GPD1,0.0,0.0,0.0,0.0,0.0,0.0
FAM213B,70.20000000000026,0.0,0.0,0.0,0.0,33.39999999999986
CDH15,0.0,0.0,0.0,0.0,0.0,0.0
TVP23A,0.0,0.14000000000000012,0.0,0.0,0.0,0.0
NPM1,1222.1899999999985,1514.8100000000018,257.75999999999965,868.169999999999,857.580000000002,452.9399999999988
LOC641746,0.0,0.0,0.0,0.0,0.0,0.0
TMEM117,0.0,2.850000000000006,0.0,0.0,0.0,0.0
PRPS2,19.979999999999947,41.82000000000009,0.0,0.0,44.26999999999999,35.17000000000004
GCK,0.0,0.0,0.0,0.0,0.0,0.0
TSPYL4,8.339999999999996,21.319999999999915,10.81000000000003,0.0,0.0,0.0
ADRA2A,0.0,0.0,0.0,0.0,0.0,0.0
CELF1,20.470000000000027,45.13999999999987,9.979999999999995,59.4800000000002,7.46,0.0
TERC,0.0,0.0,0.0,0.0,0.0,0.0
LOC100506394,2.080000000000002,1.1700000000000021,96.25999999999976,0.0,19.490000000000002,0.0
TASP1,0.0,0.0,19.339999999999943,234.35000000000005,0.0,0.0
ARHGAP26-AS1,0.0,0.0,0.0,0.0,0.0,0.0
WDR19,15.209999999999951,0.0,0.0,0.0,0.0,0.0
TMEM202,0.0,0.0,0.0,0.0,0.0,0.0
MIR9-1,0.0,0.0,0.0,0.0,0.0,0.0
PDE4C,5.039999999999997,6.570000000000002,23.189999999999934,6.290000000000003,40.22999999999992,119.60999999999991
POTEG,0.0,0.0,0.0,0.0,0.0,0.0
FYB,0.0,9.979999999999995,0.0,458.0600000000013,301.06,112.91
PRSS58,0.0,23.259999999999952,0.0,0.0,0.0,0.0
FLJ42289,0.0,0.0,0.0,0.0,0.0,0.0
LOC619207,0.0,0.0,0.0,0.0,0.0,0.0
PPFIA3,0.0,4.4100000000000055,0.0,0.0,0.0,0.0
RAD18,0.0,0.0,0.0,0.0,0.0,0.0
C12orf44,89.83999999999992,115.35999999999972,97.51999999999974,229.9000000000001,0.0,284.3700000000003
WT1-AS,0.0,0.0,0.0,0.0,0.0,0.0
FRA10AC1,19.98999999999993,18.189999999999905,0.0,82.02000000000018,0.0,0.0
CRYBA4,0.0,0.0,0.0,0.0,0.0,0.0
MIR4520B,0.0,0.0,0.0,0.0,0.0,0.0
HVCN1,0.0,0.0,0.0,232.65999999999937,0.0,105.54000000000013
TAF10,0.0,14.300000000000065,0.0,332.43,0.0,0.0
DEPDC5,0.0,25.11000000000005,0.0,0.0,34.41000000000013,0.0
LTBP1,0.0,0.0,8.879999999999997,0.0,0.0,0.0
MAPRE1,231.0,0.14999999999999902,69.03000000000009,0.0,309.5299999999998,203.5399999999993
SLED1,0.0,0.0,0.0,0.0,0.0,0.0
FGF8,0.0,0.4800000000000004,0.0,0.0,0.0,0.0
C3orf52,0.0,0.0,0.0,0.0,0.0,0.0
SENP7,0.0,0.08000000000000007,0.0,56.26000000000012,0.0,0.0
MIR3198-1,0.0,0.0,0.0,0.0,0.0,0.0
LRRK2,5.730000000000004,2.0699999999999963,0.0,0.0,3.0000000000000027,0.0
KIAA0355,1.040000000000001,1.8600000000000039,6.639999999999999,72.77999999999983,6.549999999999998,46.379999999999825
CPEB1,0.0,0.0,0.0,0.0,0.0,0.0
PSMC3IP,0.0,0.0,0.0,0.0,0.0,0.0
PPEF2,0.0,2.120000000000002,0.0,0.0,0.0,0.0
ZNF728,0.0,0.7800000000000051,0.0,0.0,0.0,0.0
ABI2,4.209999999999998,13.329999999999963,20.489999999999966,0.0,12.759999999999923,31.260000000000066
PCDHGA1,0.0,0.0,0.0,0.0,0.0,0.0
KIAA0317,0.0,14.839999999999925,0.0,0.0,0.0,81.26000000000026
ATF1,3.109999999999997,0.0,0.0,0.0,178.97000000000048,35.54000000000015
MIR5196,0.0,0.0,0.0,0.0,0.0,0.0
DYNC1H1,0.0,35.99999999999998,3.0600000000000027,3.650000000000002,0.0,0.0
TMEM33,0.9800000000000031,74.52999999999983,5.719999999999996,1.399999999999999,7.379999999999997,0.0
FLJ41350,0.0,0.0,0.0,0.0,0.0,0.0
POLDIP3,0.0,42.15999999999998,26.820000000000014,0.0,0.0,0.0
FENDRR,0.0,0.1200000000000001,0.0,0.0,0.0,28.20999999999988
GPR171,0.0,0.0,0.0,385.64000000000107,597.5099999999987,49.81999999999977
CDC6,0.0,0.0,0.0,4.670000000000001,0.0,0.0
PLD1,0.0,5.229999999999997,0.0,0.0,0.0,0.0
LOC148145,0.0,0.0,0.0,0.0,0.0,0.0
ITFG2,52.859999999999836,12.579999999999938,0.0,0.0,0.0,0.0
AKNA,0.0,0.4499999999999993,0.0,0.0,14.999999999999961,35.9400000000001
NBR1,96.45000000000005,49.76,29.059999999999878,0.0,12.090000000000035,19.26
NDUFC1,132.79999999999956,184.63999999999967,69.65000000000023,0.0,0.0,126.96000000000005
PKHD1,0.0,0.0,0.0,0.0,0.0,0.0
HPS4,0.0,183.34999999999965,9.350000000000005,0.0,5.83,18.599999999999902
C9orf173,0.0,0.0,0.0,0.0,0.0,0.0
VSIG10L,0.0,0.0,0.0,0.0,0.0,0.0
MIR1281,0.0,0.0,0.0,0.0,0.0,0.0
ULBP3,0.0,0.0,0.0,0.0,0.0,0.0
DIRC1,0.0,1.539999999999997,0.0,0.0,19.530000000000065,61.72000000000012
MAFA,0.0,0.0,0.0,0.0,0.0,0.0
CEL,0.0,0.0,0.0,0.0,0.0,0.0
IMMT,60.51999999999977,39.089999999999954,15.180000000000007,0.0,0.0,0.0
MARK3,0.0,0.0,0.0,0.0,0.0,0.0
DRAM2,18.84000000000009,28.100000000000072,24.360000000000078,0.0,0.0,0.0
KRTAP19-6,0.0,0.0,0.0,0.0,0.0,0.0
ITPRIPL2,0.0,1.220000000000001,0.0,0.0,0.0,12.770000000000078
ADAMTS2,1.919999999999995,0.20000000000000018,0.0,0.0,0.0,0.0
ARPC3,587.6299999999982,682.7499999999977,165.83999999999952,1541.009999999999,327.9500000000001,102.8000000000001
BRD8,75.45999999999972,97.49000000000036,69.4599999999999,0.0,0.0,0.0
NPHS1,0.0,1.3400000000000012,0.0,0.0,0.0,0.0
WDR12,30.829999999999895,0.0,19.949999999999978,0.0,0.0,0.0
HOXD13,0.0,0.0,0.0,0.0,0.0,0.0
IDI2,0.0,0.0,34.509999999999934,0.0,0.0,0.0
OR8G2,0.0,0.0,0.0,0.0,0.0,0.0
SLAIN1,0.0,0.0,0.0,0.0,0.0,0.0
GABRQ,0.0,0.0,0.0,0.0,0.0,0.0
RNU6-64,0.0,0.0,0.0,0.0,0.0,0.0
NR2C2,0.0,0.0,0.0,0.0,0.0,21.20999999999993
NKTR,8.289999999999996,15.24999999999996,6.049999999999995,39.619999999999855,178.18999999999934,12.100000000000048
TLE2,0.0,0.0,0.0,0.0,0.0,0.0
NAALADL2,0.0,0.0,0.0,0.0,0.0,0.0
METTL12,0.0,0.860000000000003,0.0,0.0,0.0,0.0
ASAH2,0.0,0.0,0.0,0.0,0.0,0.0
AURKA,0.0,0.3299999999999992,0.0,0.0,0.0,96.14000000000017
TBC1D9B,96.80000000000004,83.37999999999987,17.379999999999956,0.0,260.5400000000001,51.93000000000001
GPRC5C,0.0,0.0,0.0,0.0,0.0,0.0
MIR4326,0.0,0.0,0.0,0.0,0.0,0.0
PNPLA6,41.16,2.3299999999999987,0.0,0.0,0.0,0.0
AP3B1,0.0,8.369999999999996,11.070000000000011,262.7600000000006,0.0,21.960000000000008
AKR7A3,0.0,0.0,0.0,0.0,0.0,0.0
C11orf68,0.0,0.0,29.88000000000003,0.0,0.0,345.8499999999999
AHCYL1,19.78999999999994,12.599999999999953,12.149999999999945,176.63000000000025,83.1499999999998,72.22
RPP14,1.2499999999999978,25.729999999999915,16.380000000000045,19.61000000000006,0.0,0.0
PCDHB18,0.0,0.0,0.0,0.0,0.0,0.0
TAAR3,0.0,0.0,0.0,0.0,0.0,0.0
CDH24,0.0,0.0,0.0,0.0,0.0,0.0
KRT17,0.0,0.0,0.0,0.0,0.0,0.0
LACTB2,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHM1P,0.0,0.0,46.290000000000006,0.0,0.0,0.0
LOC730668,0.0,0.42999999999999927,0.0,0.0,0.0,49.319999999999865
MIR5006,0.0,0.0,0.0,0.0,0.0,0.0
DDX24,0.0,81.95999999999982,76.45000000000017,375.8899999999999,37.90999999999993,301.4799999999999
PHACTR1,0.0,6.850000000000005,0.0,0.0,0.0,33.0600000000001
SLC35E2,15.339999999999957,4.269999999999996,8.080000000000002,2.370000000000003,4.5299999999999985,244.6699999999996
LOXL1,0.0,0.0,0.0,0.0,0.0,0.0
ALYREF,0.0,0.0,0.0,0.0,0.0,0.0
PSORS1C3,0.0,0.0,0.0,0.0,0.0,0.0
IQSEC2,0.0,0.0,0.0,0.0,0.0,0.0
RGSL1,0.0,0.0,0.0,0.0,0.0,0.0
NT5C3B,0.0,161.9700000000002,0.0,0.0,0.0,0.0
C5orf47,0.0,0.0,0.0,0.0,0.0,0.0
MEGF10,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGC5,0.0,0.0,0.0,0.0,0.0,0.0
PRRX1,3.83,0.0,11.169999999999964,0.0,0.0,0.0
ASTE1,0.0,0.0,0.0,0.0,0.0,0.0
GAA,19.26,28.319999999999915,0.0,18.570000000000103,0.0,0.0
MYOD1,0.0,0.0,0.0,0.0,0.0,0.0
ZNF747,0.0,0.7199999999999962,19.169999999999987,0.0,0.0,149.52999999999957
FAM229A,0.0,0.0,0.0,0.0,0.0,0.0
ACSF2,22.709999999999972,0.0,0.0,0.0,0.0,0.0
KLRC1,5.960000000000003,0.0,0.0,3.0900000000000016,17.030000000000044,0.0
GDF9,0.0,0.0,0.0,0.0,0.0,0.0
IL1RL2,0.0,0.0,0.0,0.0,0.0,0.0
GPR119,0.0,0.0,0.0,0.0,0.0,0.0
MITD1,78.59999999999978,93.03999999999999,0.0,0.0,0.0,0.0
TRAF2,0.0,0.0,59.97999999999985,0.0,0.0,0.0
HCK,0.0,0.18000000000000016,0.0,0.0,0.0,0.0
FAM189B,0.0,0.5299999999999994,0.0,0.0,0.0,0.0
CDHR1,0.0,0.0,0.0,0.0,0.0,0.0
OR13C9,0.0,0.0,0.0,0.0,0.0,0.0
MAGEB16,0.0,0.0,0.0,0.0,0.0,0.0
PSMD6-AS2,0.0,0.0,0.0,0.0,0.0,0.0
FAM71F1,0.0,0.0,0.0,0.0,0.0,0.0
BMP6,0.0,0.0,0.0,0.0,0.0,0.0
SNORA49,0.0,0.0,0.0,0.0,0.0,0.0
EFHA1,67.28999999999975,0.0,0.0,105.00999999999989,0.0,0.0
CDSN,0.0,0.0,0.0,0.0,0.0,0.0
LSM3,132.31999999999974,0.0,72.65999999999984,0.0,0.0,0.0
ZFP41,0.0,0.0,0.0,104.73000000000029,0.0,0.0
FMN1,0.0,18.159999999999993,0.0,0.0,2.0399999999999996,0.0
FLJ31306,14.36000000000008,15.850000000000005,18.61000000000008,10.249999999999964,0.0,72.93999999999974
VIT,0.0,0.0,0.0,0.0,0.0,0.0
MIR4456,0.0,0.0,0.0,0.0,0.0,0.0
MAP2K4P1,0.0,0.0,0.0,0.0,0.0,0.0
LINC00601,0.0,0.0,0.0,0.0,0.0,0.0
MIR485,0.0,0.0,0.0,0.0,0.0,0.0
SPCS3,19.11000000000002,6.220000000000001,48.489999999999974,0.0,0.0,45.05999999999986
DEF8,0.0,0.0,0.0,0.0,35.550000000000125,0.0
CHAF1A,0.0,0.0,0.0,0.0,0.0,0.0
MIR3909,0.0,0.0,0.0,0.0,0.0,0.0
ZFPM2,0.0,0.0,0.0,0.0,0.0,0.0
A2M-AS1,0.0,0.0,0.0,0.0,0.0,40.77000000000016
VWA2,0.0,0.20999999999999908,0.0,0.0,0.6000000000000005,53.30000000000014
FTH1,12367.990000000109,2469.660000000002,423.15999999999906,11.260000000000034,697.2300000000001,659.5499999999993
PIEZO2,0.0,0.0,4.539999999999997,0.0,0.0,0.0
SLC35F1,1.1099999999999999,0.7400000000000029,29.059999999999878,8.43,0.0,0.0
YWHAH,234.0600000000005,35.7300000000001,0.0,325.5200000000009,0.0,0.0
SNORD38B,0.0,0.0,0.0,0.0,0.0,0.0
C17orf66,0.0,0.0,0.0,0.0,0.0,0.0
ADRB1,0.0,0.0,0.0,0.0,0.0,0.0
NPRL2,88.45000000000006,43.370000000000026,27.800000000000054,0.0,0.0,0.0
FOXL1,0.0,0.0,0.0,0.0,0.0,0.0
