Symbol,Blood,Breast
CCDC180,78.82305961,37.32469188
LOC100499484-C9ORF174,78.82305961,37.32469188
WTAP,1355.553032,1087.124623
DNHD1,60.8674249,42.75683006
INTS10,299.3744527,429.1297559
INTS10,143.491485,156.8852189
TMEM139,29.86439749,37.42232628
LINC01094,30.34243817,52.94386323
CYB561D2,88.72624901,95.42489199
RIC8B,141.1685467,125.4924335
IRX3,58.99458829,3421.820448
SLC19A1,25.95890351,19.04004153
LINC00621,173.663337,335.3254719
CCBE1,26.30062766,20.72512538
ARHGEF7,81.80763044,94.68897757
AC078883.3,44.98901412,39.31380795
AC078883.4,44.98901412,39.31380795
PREP,78.14451859,70.82776985
FAM69C,115.251513,76.63455096
SOBP,34.75264113,25.06734296
NDUFS1,137.5613243,222.6443403
ARHGAP32,36.95254952,127.9114339
NRXN3,34.70476702,80.62513893
SMIM7,188.4302874,442.2224419
SEZ6,117.9010982,80.41400911
FOXN3,43.27134245,24.11706619
VPS53,68.94570789,69.89824777
FAM19A5,68.39351677,80.84730158
EML6,29.00101141,33.11441143
THRB,22.54439214,82.48571546
BAZ1B,24.28362776,18.48038064
SPATA33,87.86687818,74.78345293
SALL4,54.63412899,54.17834405
LOC100507577,166.5088643,257.3339116
LONP2,166.5088643,257.3339116
MAPK8,105.6459548,169.953322
CSTF3,53.36622244,186.0707007
CSTF3,30.86785161,163.2088382
HOXB8,12.76924338,9.195027454
LOC440416,20.61834874,82.15946416
MIS18A,51.29148253,81.71266264
UQCC1,48.8552352,122.4029036
GPATCH2L,83.69717119,45.39285006
SERTAD4,43.64833434,378.0261181
MTPAP,103.9133443,132.5680399
SLC39A3,228.773647,149.3046266
LINC01137,70.95440726,70.66950361
C12orf76,64.53578818,61.99943372
LOC101060443,64.53578818,61.99943372
TACO1,48.84631345,28.4395753
MAPRE3,164.2668623,111.5909476
KCTD15,42.79377156,29.02711017
LOC100134937,44.39525823,45.75549522
P2RY8,818.9629266,93.23112348
PRDM11,8.315847441,9.074272899
PRDM11,31.31211934,24.15831034
RP13-39P12.3,36.51957945,81.30517793
FAM109A,224.1611587,201.2800554
ZBTB42,96.16351199,186.0201393
TMEM220,48.72841017,50.71055059
WDR11,115.3395748,227.7650761
FECH,63.00039837,75.98422942
HIRIP3,57.88807434,45.79377794
SHANK3,46.21233249,41.89717247
LOC100129550,125.4844449,88.20700642
ZNF738,28.01719209,268.631298
DNAJC9,37.75795032,35.10306332
CSNK1G3,47.85255262,28.24864796
DLG1,33.23308479,26.03181538
PIK3C3,55.61483469,78.48023733
TCERG1,15.1505934,11.76216708
ZNF606,135.5027191,140.43113
TOR4A,21.37074698,11.58816476
ATP1B3,22.71616051,19.27519101
ERCC6L2,102.5781618,114.3071352
MDM2,254.4070142,536.2239565
SNAPC3,17.22752945,31.16991999
PIP4K2A,1012.364673,127.6212399
HS6ST3,46.59316554,55.21671591
NCR3LG1,65.89681396,80.61156744
RP1-239B22.5,65.89681396,80.61156744
UBXN10-AS1,113.7792893,74.54830563
AMIGO3,207.7909403,142.7738286
GMPPB,207.7909403,142.7738286
N4BP2L1,41.3872817,22.75696684
DERL3,103.8591802,67.99333669
BAG1,110.9649626,219.9161747
DERL3,131.9867714,98.98083181
LOC100270804,40.31957554,44.31090701
TAGAP,1697.030996,44.83226826
GABRB3,35.16868491,38.30808256
ACSL6,14.5523999,8.407467792
GRAP,287.8376263,132.325321
C2CD4B,180.5213012,140.7360171
TMEM8B,177.3808415,134.713814
SMTNL2,60.94590932,43.64534945
FOXS1,63.58154077,47.58417058
ZNF823,21.35405554,209.9868188
MIR4697,37.91872783,28.75860608
MIR4697HG,37.91872783,28.75860608
NIPAL3,67.12665978,27.79841732
TMEM86B,233.7020041,50.59896661
FAM46A,112.4461685,77.8163344
DNAH10,26.01891982,23.31980673
DENND6B,25.62852263,22.85525939
SMIM5,375.5543584,104.6893466
MAVS,78.40589343,93.76649494
C15orf61,142.0836675,486.8773406
ZNF438,250.5643095,132.4149286
SSFA2,99.57827173,74.58870986
DACT3,48.65509365,33.88713459
CEBPZOS,92.49616463,349.5477764
LOC146880,78.87391115,52.5582676
LOC100233156,93.84587781,263.7253252
MAFIP,93.84587781,263.7253252
TEKT4P2,93.84587781,263.7253252
ANO4,27.41355534,26.0830094
POU2F2,261.5671711,129.1676916
PUS7L,24.98014766,39.00281244
IKZF4,44.93269277,40.35580803
POU2F1,250.9921623,94.05043895
TMEM44-AS1,34.55118354,43.51977115
DLL3,123.9672641,83.81468229
LOC100506299,38.91536184,26.83347788
TIGD5,276.3415654,230.8752845
VEPH1,38.99675793,32.76070549
VEPH1,84.83012715,52.8108106
LOC440173,90.55793218,34.29016027
FOXP4,87.39284494,72.37916546
TPRG1,62.98236858,660.018018
ZNF207,281.7253694,163.7335653
ZNF445,121.4532439,132.4886787
TBCD,32.94124684,21.98780161
OR51E1,35.6051576,40.51914549
TMEM242,51.01919989,34.22723414
GLT1D1,857.0209879,71.50530254
MAP3K13,27.98551128,34.02906083
DEFB123,36.73432338,35.23181202
SNAP23,77.08240482,52.19297169
CXXC4,22.50384238,53.24798172
MLLT4,36.48997949,50.97882404
SLCO3A1,278.2612512,96.99075177
CLRN3,15.65960086,14.04491892
SPX,17.4667554,9.331253157
COL4A4,14.59716439,10.27122884
LOC100506725,16.70347216,14.49485215
RMST,33.2859268,54.65764443
AKAP13,75.7097599,43.89347144
MIR424,43.29916441,75.06707127
MIR503HG,43.29916441,75.06707127
KRIT1,29.85052296,37.17310708
RWDD2A,121.4479195,117.0288831
OGT,41.21160385,31.94746534
TIGD3,207.7549166,66.78746346
TERF2,44.20209356,45.28392784
LPCAT2,46.85203617,25.69648802
KLHL17,58.12188436,65.37258439
ASAH2B,40.30818538,97.1980666
ZNF585A,41.31341786,56.10258826
SIX4,74.52933267,296.8782113
MCOLN3,38.82083939,114.4962073
BRI3,183.0169427,130.1579801
NCAM1,46.51009303,29.1039817
DCLK1,12.98207542,505.8543655
PROSER2,135.5366573,178.541074
WISP1,8.495441082,112.886225
NUDT3,477.0159628,286.543358
RPS10-NUDT3,477.0159628,286.543358
CBWD1,20.43027277,138.5138205
CBWD2,20.43027277,138.5138205
CBWD3,20.43027277,138.5138205
CBWD5,20.43027277,138.5138205
CBWD6,20.43027277,138.5138205
CBWD7,20.43027277,138.5138205
LOC101060578,20.43027277,138.5138205
ZDHHC22,109.9903611,73.44262111
QRICH1,140.4705295,101.0922215
AC009133.15,90.58831253,50.86095199
CHAF1A,20.45630215,17.52715518
POU6F1,40.81904332,29.79611395
RSPH3,63.08176527,220.8137161
RP11-157P1.4,55.27505643,61.02796696
USP48,66.61548694,67.79246347
DAZAP1,284.5010604,540.1565115
TNFAIP8,128.4980531,28.80745202
TMEM161B-AS1,26.47998399,22.28431248
WDR78,10.76168064,14.53034235
ZNF608,106.1109723,106.9040745
SVOP,31.51645971,23.36145446
A1BG,114.5339924,163.1448203
LINC00969,66.27645259,59.23975674
LRRC37A4P,105.4290626,75.86248968
PARVB,59.50369472,59.20241682
RIMS2,9.821754744,15.21808821
SHC3,38.32924534,28.39403932
PLK3,51.44212234,46.91014616
SMIM4,100.9993955,161.4382826
BUB3,43.47471378,37.28439568
CDC73,116.3280338,213.6635842
LINC00526,68.28404534,92.86807939
CNTN3,14.16324517,43.65518491
SH3TC1,133.0985169,88.36980911
LOC100506713,213.9689313,111.9057361
NFIX,26.63552198,22.8887706
SLMO2,170.0063826,192.013426
NUDT4,63.90526189,33.62887584
KCTD5,140.2656061,91.96203632
NUCB2,118.3606409,268.4746092
SCARA5,16.22614122,14.20212563
IQSEC2,164.9462696,140.8684263
ELF3,43.61468473,177.9335215
RMDN1,32.43253369,39.81702141
FOXP1,148.7943354,111.4811233
MAPKAP1,81.02000474,72.01831904
MAPKAP1,114.3241398,131.5798076
MAPK1,119.451626,67.14421915
ZNF10,58.2774308,101.1116787
WIPF3,55.99408401,58.18115153
KDSR,20.74679877,122.3754255
C11orf54,143.6704231,135.8160821
NMNAT1,22.50998675,26.21800812
KAL1,70.67103989,35.76047622
OBSCN,79.66974368,56.33458531
RNF34,42.04273152,47.43655008
PITHD1,92.24286096,74.12074212
KANSL1-AS1,22.75827884,14.62017791
C4orf48,203.9016175,546.2438468
LIG3,159.2449256,162.0865559
ZBTB45,145.098306,173.6881271
ELP6,112.5929235,158.4944425
ELP6,119.451626,137.369687
FNDC3B,76.39022426,52.07834204
LOC101928615,76.39022426,52.07834204
STK32A,54.42084538,45.10565558
BTBD9,106.156036,72.5950325
GDF15,29.37257708,24.31893602
RP11-258C19.7,129.5467096,143.880722
LOC644656,75.80529771,90.16186832
SAMD4B,319.7572136,197.620596
LOC100996740,745.0173756,524.3230408
KCTD21,142.8571458,134.8112607
BC070363,515.3560347,405.2538024
RP11-108M9.4,515.3560347,405.2538024
ZDHHC22,93.33983767,79.47948288
PHKA1,44.27488492,141.3775093
NEO1,15.9707083,16.60083225
KIAA1731,118.3306394,227.0006109
ASPH,103.8113189,111.2127536
LOC100506014,66.02429775,62.02486007
KLF12,165.0302979,41.40497443
RPS15A,45.27356322,99.46911893
GRIN2D,53.53063087,91.59366721
MRPL2,82.10364627,143.4920981
RSF1,47.29479457,154.6450985
C5orf34,16.10766525,48.63015806
ALS2CL,90.65441918,100.1003697
C12orf60,31.32322316,40.3332234
LRRC75A,105.1670782,60.280791
LOC100507547,123.1267884,71.41749547
PRRT1,123.1267884,71.41749547
GPALPP1,30.65617982,83.07325877
EP400NL,37.89482558,111.7270828
FRMD3,83.17922204,57.90264099
RAB43,158.3593326,83.07334221
LOC101926943,10.90076543,11.87350503
ZNF641,344.2070484,93.12076415
SNX33,129.1744881,115.4385819
ZFAS1,156.358721,282.6565564
CD109,118.4140864,168.0534715
ZNF488,71.89501324,36.32665882
FLT4,24.43173624,20.03890366
RNPC3,99.51539234,114.7871682
RAP1GDS1,208.9200634,281.5790747
ARMC7,106.0375465,128.1162717
UNKL,185.0190083,303.1113488
B4GALNT3,90.92811983,85.00403513
SHE,67.73751297,45.80326425
TPM2,47.935163,39.98045833
SDK1,34.89913078,23.90811645
C7orf61,60.1320958,35.46118087
FLJ38717,139.6424386,89.593373
FAM26F,48.63639144,23.49255465
ENPP6,8.572528987,7.890885836
AGAP2,82.69260398,45.43401088
CCDC40,99.24668397,104.1896649
NTPCR,169.2815319,115.5759623
KIF5A,31.73448159,32.13962271
GPRIN1,20.86040515,20.58739033
ZDHHC21,24.24631921,39.51920209
JAG1,38.69450658,33.30723391
SLC6A17,184.4365535,96.94514499
MIR3682,22.62087962,73.95028851
LEMD1,54.19877653,43.72090664
SPSB4,147.4567289,87.69584566
LINC01315,89.05269369,85.51174804
ZNF775,34.61604,24.3531555
C1orf74,51.95655198,58.28895315
mir-223,1063.308091,22.50501896
KMT2A,15.60009762,12.4555887
GFRA3,118.8345174,98.98933154
TMEM238,21.55843355,23.990313
ENDOV,84.30289336,78.908358
SETD3,54.36929328,52.38480572
FAM166B,69.03559527,47.49890324
BNC2,32.14903741,38.33943403
TRIM13,277.0548269,186.145697
OPRK1,9.00462222,8.321115297
CYHR1,73.9791318,53.64244682
FAM168B,88.92320096,85.43908384
PI15,19.35214319,1279.23724
PLEKHG3,175.77523,59.41170687
LCA5,6.860999364,11.16418721
CHDH,42.69212531,103.8835265
FBXO3,63.81339594,64.154351
NR2C1,12.17597383,12.00329461
TMEM91,252.8037083,103.3218725
CLN8,58.44666469,74.82385671
CYP4V2,106.7580175,65.81342327
MAP3K6,29.5771602,14.42432724
YJEFN3,61.67517738,55.52692591
LRRC37A3,63.20354149,90.13007067
BEX5,66.96644465,141.5188774
C9orf152,24.29462042,196.2540943
EWSR1,200.3216194,176.8595135
CMTM2,2800.735546,48.88130374
SEC63,72.03747428,152.7480762
KBTBD7,40.65370466,68.44770573
GPR114,86.25811154,36.18901643
LOC101926963,88.06717419,62.4439989
ERICH3,11.28652451,9.692194147
EVC2,16.70815165,14.74694511
BMPR1B,16.46601755,573.5463673
MORN5,39.16804089,29.07778635
RTDR1,40.08909494,37.41408981
SHISA9,54.82785277,49.01186378
SNX5,468.9262895,1392.374381
SNX5,57.01646161,151.3922256
QSER1,255.9746457,167.8454199
TIGD2,26.53957028,86.86987629
DTWD1,56.76998864,74.77597429
BTNL9,39.5028377,27.79264866
ZNF717,97.55961934,102.6037273
FDXACB1,76.49535807,80.77963897
TSC22D1-AS1,67.79152976,47.0481363
SYTL4,50.52993552,89.51308817
LINC00654,39.23543827,29.42631606
ZCCHC3,27.15968059,19.38412212
NFIA,36.07943692,27.33906206
SYCN,33.11006241,22.04427805
PCGF5,115.9120262,36.73349348
VANGL1,93.29251646,213.7913683
EVA1B,342.5587034,203.1233967
LOC101928747,38.9500724,46.62950538
RBMX,38.9500724,46.62950538
SNORD61,38.9500724,46.62950538
RNF213,331.3999327,199.7632028
Mar-09,42.37547214,27.88582342
GPSM2,72.52075939,86.11747805
SLC16A7,17.82086898,12.91669825
USP24,87.96425949,78.08281026
SVIP,59.21367104,128.4618651
SVIP,120.3810227,215.1215081
JMJD1C,106.1396734,66.55751266
THSD7A,27.68712499,27.05678212
FAM118B,55.51126775,53.26253136
SRRM4,28.95142969,24.3531555
MEI1,289.4823559,97.32789457
LINC00324,162.2565165,47.5579342
ARHGAP23,58.79810185,42.01651407
PRCD,62.27998707,36.2926025
LOC100506538,70.74485185,107.5003796
NDUFAF6,70.74485185,107.5003796
DPP9,196.5291221,200.7500524
PTCHD2,161.4743954,105.7325698
LSM8,50.91778919,36.6415531
TICRR,62.47403622,85.07536683
CLEC18A,40.74488578,30.84662033
CLEC18C,40.74488578,30.84662033
NSUN4,97.57279575,151.6877402
AARS2,210.1472842,149.6857092
GJD3,50.40336859,38.20951527
MRPL43,51.29877753,133.7562167
MRPL43,135.9824846,373.5147895
KIAA0907,62.28390725,76.49990922
UBR3,182.2886915,480.617951
HS6ST2,15.839423,53.5807781
HSPA5,109.1277948,202.8903219
OSGEPL1,57.19066522,172.4257764
DNAAF3,52.46353035,145.2736056
MRPL41,48.68014775,42.47587475
BOC,199.3699937,123.3672765
SAMD9L,136.9502074,122.3064289
CD8B,21.98780161,16.41003376
ATXN7L2,16.41966289,18.11640898
ADAMTS18,27.38380422,18.3475237
AK024119,111.0166794,78.82061312
CTC-378H22.2,111.0166794,78.82061312
ITSN1,40.96377937,35.68024914
MUC20,17.35894268,28.579211
PCYT2,132.3965295,98.44784949
CNTN2,36.89254903,23.05185652
SPRED3,289.2418138,178.7924392
ARHGAP42,13.78210064,15.86556546
IFRD1,20.77142519,16.87128798
TAF6L,69.48671413,36.73027928
NACC2,68.11579703,63.74779134
PROSER2,23.87669811,40.01837521
NFKBID,155.1112512,80.80204014
LOC100507547,70.27492274,67.49103334
PRRT1,70.27492274,67.49103334
KHDC1,40.42527406,52.9582229
BPTF,10.03162554,23.36826598
LOC285178,147.8416167,77.76626902
SDCCAG3,123.8451201,80.14943262
DEAF1,36.33771879,32.15427884
CDCA7,14.6444286,14.94034723
TM4SF18,12.50775685,41.40855219
RIMBP3,161.8202771,79.5095135
RIMBP3B,161.8202771,79.5095135
RIMBP3C,161.8202771,79.5095135
ZNF264,107.0999004,198.8946399
ZNF180,57.80683891,38.67558459
SNX25,18.65657687,17.78840338
FAM124A,34.06785597,29.63588735
PEG3-AS1,50.78442437,52.202995
SFXN1,34.15032226,113.4832657
CNIH2,88.27573138,86.21915171
Sep-11,35.31398404,47.06080169
TBC1D15,39.59996439,43.72471419
LOC100131564,212.8028214,125.1751289
C16orf58,36.82487066,30.37984245
RAB39B,32.37934452,56.07114415
PITPNM3,70.27779363,92.22181892
LOC220729,100.7841569,177.3041561
SDHA,100.7841569,177.3041561
SDHAP1,100.7841569,177.3041561
SDHAP2,100.7841569,177.3041561
RAPGEF6,567.9668762,471.4133813
ST7L,62.94201091,106.4511892
HOXA-AS2,45.19902178,27.49167841
PLCXD3,16.36076887,12.32363527
USP53,28.95140797,142.9795165
SLC30A2,100.303513,86.00355092
PDK3,412.5747517,117.9399219
FNBP1,83.93543052,42.63343798
PRIMA1,54.8589637,67.2558366
AK025975,38.46129736,34.14484727
RP1-74M1.3,38.46129736,34.14484727
TMEM259,76.86138472,50.10296379
GDNF,53.96308769,30.46211884
SRPK2,55.79941039,37.5782235
UBXN10,104.2561333,87.30064319
RSPH1,44.52433104,154.2548932
KLF13,60.7591174,31.02970491
GLRX3,72.02278007,63.82031831
SAPCD1-AS1,74.33422955,48.58554086
SAPCD1-AS1,74.33422955,48.58554086
XXbac-BPG32J3.18,74.33422955,48.58554086
GART,52.32853516,232.8111833
PHF20L1,181.2415775,302.0093137
PAK1,108.1714812,174.091698
CXCL2,32.22396537,24.45982549
ETV5,40.56429704,39.11780817
VSTM4,54.91396534,37.15106032
TPPP,94.3767025,74.24369374
HOXB13,36.70090205,34.1382852
ZXDC,64.80492928,51.36001526
HM13,77.97587964,55.82468584
ERCC6,156.4994315,136.6863166
PDE7B,40.30651143,42.67103745
MCOLN2,145.0670196,105.8271308
Mar-04,43.16077619,35.48002249
MBNL3,37.42282708,24.40773038
DKFZp779M0652,125.6207824,79.29169969
KRT8P12,68.56891128,77.05291842
VSTM2A,32.21193325,38.63915985
GEMIN6,101.3211499,97.41000875
RP1-74M1.3,49.09135394,43.55730768
PLGLB1,81.42735738,69.85083252
PLGLB2,81.42735738,69.85083252
SERTAD4-AS1,62.51498375,61.3804497
MLLT10,89.21724725,98.54589513
NECAP2,160.791302,103.4140947
PRKCH,66.39478199,43.27310001
GUSB,109.4537866,65.83516992
KDM4B,84.74551106,94.08457801
RP6-99M1.2,9.276007565,10.20639307
CKAP2,67.80901064,36.62741836
PSTK,25.03776052,55.27758608
SLIT2,24.97082766,59.27389426
ARSD,99.10212177,344.9457006
PCAT19,46.77263828,48.94856906
RC3H2,42.81497771,35.06053631
RC3H2,86.30550386,46.11722963
HHIP,18.2920893,12.53137188
TMEM155,14.78431525,13.17266574
NCS1,68.20032302,57.17112511
RP11-121C2.2,94.15831951,123.3430066
PTPN9,27.80755258,19.51696403
ARID4A,107.998667,70.01340991
CIRBP,285.8591763,274.4424822
RNF165,46.93459419,42.55765257
GRIA3,12.95240819,12.7611746
DUS3L,17.97511012,14.16189475
NCS1,90.22530188,72.13160921
F2RL2,44.88547845,113.5873493
AHSA2,35.79100014,41.5383903
RP11-700J17.2,17.98578892,23.19982045
BCAP29,55.31329862,59.14574114
SPRYD7,29.01520021,56.59942937
WDR52,28.56489318,70.79832961
NEK9,29.79498675,14.94312545
WAC,37.3687302,42.70049967
MSL1,144.3574497,72.22881675
LOC100507217,25.38331608,24.43652073
CDH24,92.22861949,115.193168
DPY19L2,16.99042094,25.44236151
C1orf115,21.99898909,14.30165473
GFRA1,99.06541923,242.5123337
ZNF621,49.60486591,34.48881376
SGOL2,28.49487947,105.8396405
KIAA1958,40.68020837,62.68552227
ADAMTS14,122.845701,86.39679312
THAP6,120.6444673,79.57429001
OSM,70.36082057,45.71475964
AK093356,63.14632016,60.36523632
RP11-10L12.4,63.14632016,60.36523632
IFI27L1,222.4687345,239.8392918
TRIM4,50.83033259,32.11828827
LYPLAL1,91.6712473,203.9595761
UEVLD,113.972417,251.117372
GTF2H2,83.02555085,116.8113051
GTF2H2B,83.02555085,116.8113051
ELP2,63.73631989,211.5512417
LOC285812,129.7613774,77.73660412
DDX17,1420.023963,391.6466795
PQLC1,79.93585319,54.65764443
PDCD7,127.2872481,81.09921595
EXT1,29.57464949,53.03559568
LINC01158,159.4196093,84.42611539
THAP9,15.39468356,63.5446704
TMEM136,91.7167489,72.44948413
LOC101929855,38.95165063,68.75305355
LOC102724851,38.95165063,68.75305355
NIPAL4,141.1685467,74.51429054
NSMF,170.775826,104.2608504
NDFIP2,60.97882919,39.61573202
TTBK1,145.1335029,110.3370953
TRIM13,77.2453093,118.6104074
WDR66,19.64368758,25.72666339
LRPPRC,115.3960962,196.3590235
LINC01405,23.73053271,12.22234521
ARHGAP23,227.7129692,144.1399731
TPPP,17.37173663,15.88481319
NSUN6,128.9751684,131.360905
FXR1,24.67750728,64.24456075
FLJ46875,168.1191273,268.6678888
HAPLN1,23.98571586,20.83512064
ZNF561,44.21701422,161.6763345
ZNF562,44.21701422,161.6763345
DOCK5,481.396232,66.87197039
DOCK5,506.5656383,74.55590762
HCN4,158.4211837,56.07618214
ZXDC,33.11228481,28.14637654
SUN1,10.48821565,13.0198726
TRIP11,13.82115939,27.05830626
SPRY1,105.519486,96.16043616
C19orf43,199.8579641,127.6300708
MRVI1,206.7761242,70.34436981
SEC61A2,26.70480337,24.3531555
HECTD4,38.73744587,33.77696862
CLVS1,31.14928559,18.0067832
HIC1,60.77354737,96.19939606
NDE1,104.7358619,73.84725791
UNC80,9.953567463,8.564476871
ABHD16A,157.9816468,81.63118866
RP11-456H18.2,91.78287273,88.34349501
CINP,107.2133978,86.82107571
ZCCHC18,48.82923338,28.60106427
KDM5A,127.0611993,94.08457801
RP11-333I13.1,24.87337887,13.79963887
SSC5D,201.2997329,164.0284634
DLG1,91.43943908,222.8428359
PTPN4,27.29334414,18.55910659
FGF14,22.3685851,16.83497241
SEL1L3,33.77736731,35.38760501
FXN,61.25579424,35.48336778
MCTS1,102.5865754,106.3208474
TDRG1,119.3211104,84.1025387
ADCYAP1,19.83724108,15.92816201
SOWAHA,21.16251216,55.4944859
ROCK1,301.2888907,225.7502386
TOR1AIP2,30.65301054,74.3125956
NFASC,143.2122824,97.2086401
TRMT10A,33.79476186,61.51489245
C2orf82,19.489095,23.35051424
LINC00926,286.7130387,66.40489969
PLAC9,144.6698408,90.88334922
RP11-395I6.3,15.70668183,18.61051686
KHDRBS3,11.96632978,13.67489145
PTPRB,7.595222907,46.51187157
LINC00473,19.46173503,16.98645655
LPAR5,63.18453096,38.96214004
SCUBE3,144.9945902,103.7685925
FAM26E,92.39138308,90.35320631
GABRD,67.21152711,52.51561396
RUSC1-AS1,68.36816356,183.0524317
TSEN15,184.1610648,255.1217818
GLIS3,58.81604985,50.01085693
FUOM,139.9014518,112.0277141
ST8SIA4,226.8720908,27.89702721
ST8SIA3,40.05466412,27.91894838
DOCK5,717.4549509,155.755759
AP1S2,1866.239208,335.9029345
RAB7B,76.87098802,53.80385189
RP11-173M1.8,78.04368513,71.51956628
B3GALT5,123.4303478,135.854559
PRPF38B,267.9527819,99.62506046
ONECUT2,69.60928827,74.41801719
LINC00461,12.90492276,10.09874349
MIR9-2,12.90492276,10.09874349
C6orf165,96.96046723,78.01010938
ARSI,48.70885125,29.31070847
FAM49A,107.6898334,52.76814039
GS1-259H13.2,50.19153053,39.93590484
LOC100507540,111.1188188,70.7800828
TRIM9,12.81325589,11.56180514
C16orf46,15.43331535,52.51561396
TSPAN3,98.69655284,67.55628191
NEURL2,63.21665617,39.18452895
MYOM3,118.0505344,61.6358539
SVIP,124.0997298,198.6729377
SLC6A11,25.80183614,18.88433686
SGSM1,35.08426433,29.25371924
FGF14,36.45767236,24.60559877
EPB41L1,8.343147838,7.853906776
SCUBE3,160.7103729,124.467082
LOC100996412,452.471378,73.2485896
MEAF6,40.08383612,45.17324255
RALY-AS1,53.82391485,72.38263842
CAPN15,113.9048786,88.98578241
C16orf52,258.3640868,377.835648
LOC101930115,258.3640868,377.835648
VWA3A,258.3640868,377.835648
SYNGAP1,114.4607561,82.63383637
MBLAC2,47.2802336,131.4378498
WNT5B,45.529478,25.86996392
PSMA5,34.26974973,82.11381318
AC006026.13,40.75427477,56.13113278
RP11-48B3.4,17.06841105,66.15782319
SYNPR,21.81710981,15.20703442
CTB-31O20.2,75.85473564,176.5378267
DNAJC15,103.0005345,89.00179974
VPS26B,178.6236726,189.8865228
SLC25A21-AS1,9.045207218,13.8701438
FAM120AOS,56.10674881,29.58435067
BHMT2,17.2513163,16.88976033
RP11-464F9.20,33.04174052,28.31423335
PRDM6,88.02573339,90.89967574
RP11-403P17.3,274.2686324,124.891856
SEC14L2,28.33856371,40.38459405
TMCO3,46.51224534,26.37945509
SERPINA1,79.66974368,99.398027
TBRG1,141.6628856,95.227559
TOR1AIP2,66.11025854,58.41218895
NFAM1,322.397692,155.0862307
TMEM45B,40.80356089,59.27441572
LOC100133985,55.21217332,31.57576124
C11orf73,240.9117236,725.0518555
LOC730098,108.2963754,76.01821838
LOC101930306,117.2634947,78.92732059
RRN3,117.2634947,78.92732059
RRN3P1,117.2634947,78.92732059
RRN3P2,117.2634947,78.92732059
NUDT6,74.61245904,149.8871603
PPM1D,85.0367804,83.98262603
METTL21C,10.13173682,8.480761775
ZCCHC7,135.0234704,183.1368867
LOC100507291,122.1431967,100.4932898
C9orf50,78.71467929,51.63545996
SOS1,227.1882011,137.769356
GSX2,91.22101312,59.28781911
CCDC138,22.7265186,20.63384129
WASL,82.03561036,63.56591422
ADAMTS10,217.8230094,141.6426467
FOXK1,41.69005648,32.97149839
CST3,57.49258575,61.81142097
SEMA7A,225.0910599,116.9575133
ORAI2,147.7315551,92.2359225
LATS2,34.64980533,26.15348494
XKRX,27.62720633,17.17319903
TIAL1,234.8316643,251.117372
FGF14-AS2,22.13143829,24.62401776
PRPS2,92.79413636,153.7554333
LOC284112,128.8358734,87.29125955
MIR195,128.8358734,87.29125955
MIR497,128.8358734,87.29125955
MIR497HG,128.8358734,87.29125955
SEPT7P2,34.47147289,48.50087307
RP13-238F13.5,17.85642529,14.86792796
GMDS,21.38007454,17.73403708
ZER1,50.75420065,47.01942346
KNDC1,81.08244167,74.67055482
GLDN,59.47798576,49.7416543
MROH1,53.13971722,95.3427292
INPP5F,71.89501324,27.83934043
INPP5F,12.84123296,13.22883939
CHPT1,69.86987403,454.6443726
LIN9,8.990910544,8.99107035
LINC01431,37.14086237,25.52962702
SMTNL1,97.72839066,60.94373803
ERF,144.5689293,117.4612578
GPR161,30.11241809,34.38963634
STYXL1,102.1845291,270.6974501
HPS6,108.4927609,74.05236801
HAS2,15.79714268,23.98023835
PRKAG2-AS1,76.38975446,42.69562961
RP11-783K16.13,149.8883298,120.5249899
PNISR,88.41248107,51.2603811
GTF2A2,72.00280752,60.94449401
TBC1D2B,34.41903079,19.12179569
SCGB3A1,124.9296778,402.0456421
NDUFAF7,33.55731219,88.64869803
THAP2,24.47360391,34.45366881
C1orf186,159.5463456,89.19168515
LOC101929219,159.5463456,89.19168515
SLC11A1,221.6048086,126.131138
SLFN5,313.8969771,123.5296988
ANKRD23,101.2480161,91.94613219
Mar-03,165.7994366,107.4076867
LOC101928230,107.5361106,61.3804497
KANSL1-AS1,474.9602018,143.9338592
FNBP1,468.9871268,184.7228626
LOC101928222,57.26838059,56.55385607
CD84,506.6691186,314.3877222
CUL5,45.786662,31.57605873
TCP10L,32.5889357,27.61300809
METTL9,522.3848977,114.6680817
SAMM50,118.8916045,69.82941401
SAR1B,29.93531616,25.25869676
TNS4,114.5938609,169.4116051
DUSP15,154.9622967,132.8182703
RFX3,62.38205341,76.7037596
C5orf63,18.79270262,34.88101861
C5orf56,262.2782877,103.5051024
SBNO1,180.410283,282.627843
MAGI3,53.82138247,60.66245764
AC007362.3,32.07405295,23.45966555
UBE2V2,50.32711915,138.1834889
NPAS3,19.88601278,12.95697866
TMEM170A,32.11174712,31.05217627
PDZD8,68.03238839,111.9942303
GALNT16,55.54252603,55.63487432
GALNT16,38.4030386,76.76634623
SOX9-AS1,39.65375265,36.13650179
CASZ1,20.96974412,17.43604557
ZNF879,61.30981263,85.33200705
FPR3,52.99625586,163.2990368
FOXD3-AS1,85.91342305,62.63106761
NREP,44.50345886,73.46848671
EPHB1,67.05196549,28.92293314
DLD,58.16028434,71.56028022
BAG5,26.03273277,60.1644431
ASPH,16.56439479,15.67641138
ENTPD2,86.65884858,84.99456188
LOC100506022,34.27497252,29.90888357
LOC100422737,31.92570799,19.04700524
