,GSM480959,GSM480960,GSM480961,GSM480962,GSM480963,GSM480964,GSM480965,GSM480966,GSM480967,GSM480968
1393052_at,6.658313707,6.654756763,6.904931071,7.076109181,7.295323875,7.422541146,7.086648654,7.220239894,7.203126453,7.40802059
1393053_at,8.771823396,7.356737852,7.949666701,7.057865953,7.251403593,6.757757014,7.442849845,6.711190185,7.34353184,6.930987968
1393054_at,7.55974505,7.304736706,8.000616566,7.969927994,8.382335066,8.489953826,7.867157508,7.818318952,8.11152649,8.004416091
1393055_at,6.51282599,6.488837736,6.040756571,5.894234512,5.847231429,5.457209635,6.530066236,7.047359473,6.227868287,6.608132487
1393056_at,5.16571675,5.492171944,6.351309103,6.646537147,7.01438027,7.097923789,6.370858212,6.307369387,6.324967675,6.240818031
1393057_at,6.416478609,6.191060046,6.6612302,6.591823783,6.461160443,6.828869292,6.563892722,6.471035064,6.734489565,6.436141961
1393058_at,8.739298555,8.772644418,8.915439973,8.972080317,9.335625124,9.21508955,8.968145583,8.985738187,8.952719639,8.93417276
1393059_at,5.552846885,5.509445439,5.342915962,5.053994892,5.521960916,5.543962442,5.514493624,5.306743244,5.316624229,5.203688543
1393060_at,4.589207682,5.80920073,4.732373164,5.592183854,5.154293814,5.344814304,5.029201228,5.133544489,4.847604893,4.946145879
1393061_at,4.445319281,4.310658842,4.282097696,4.413866747,4.321665222,4.505727856,4.106306637,4.357984665,4.358791234,4.541572203
1393062_at,7.68441353,7.809033615,7.760904636,7.722923059,7.904099856,8.171828611,7.913540296,7.707703739,8.005587397,7.733944725
1393063_at,7.73510277,7.444432787,7.610557426,7.372522463,7.767836873,7.381709757,7.572211362,7.568405077,7.656757518,7.144315603
1393064_at,3.63646874,3.894976486,3.875073335,3.836016049,3.949513765,3.72311141,5.299227482,4.386836209,5.167163128,4.391822624
1393065_at,7.476076783,7.260996534,7.33663363,7.295266669,7.324736545,7.277915953,7.337713554,7.053512166,7.340961435,7.128246939
1393066_at,7.239603726,6.872702504,7.549953784,7.446143031,7.854486731,7.785220544,7.492811986,7.564420659,7.671990698,7.501466955
1393067_at,3.348408809,3.526038097,3.246163414,3.379678164,3.289893085,3.412431439,3.083833315,3.376149448,3.456409765,3.282386025
1393068_at,4.11068162,3.972058845,4.470933249,4.241844118,4.579905409,4.035732509,4.234059087,4.262560974,4.308085193,4.467745437
1393069_at,4.045070216,4.110797673,3.993883959,4.127313207,4.043248885,3.892800749,4.100657925,3.949966862,3.928808338,4.155201088
1393070_at,5.621570893,5.347697936,5.224514175,5.075621068,5.140304804,4.972872045,5.111299983,4.944162171,5.048261464,4.956668361
1393071_at,3.700444336,3.587277061,3.59882556,3.820571844,3.704222853,3.547838682,3.648948219,3.947434194,3.523754848,3.713205475
1393072_at,7.310000997,6.971759242,7.160866331,7.212257487,7.522424392,6.807798978,7.574211171,7.676856593,7.017546473,7.387479423
1393073_at,4.873598878,4.836217009,4.948038379,4.902621034,4.898627932,4.923868299,4.73411197,4.66607364,4.9380556,4.645766589
1393074_at,7.525328423,7.058840572,7.810776254,7.720970731,7.838294648,8.289333881,7.574480626,7.299309393,7.836666889,7.269963904
1393075_at,5.76508413,4.326673816,5.568404582,4.342495284,4.542505928,4.538644288,4.483648018,4.147308239,5.395901022,4.539752621
1393076_at,4.753252229,4.837229271,4.72805495,4.591954669,4.606453281,4.674037649,4.454421877,4.676210603,4.545343628,4.537284489
1393077_at,6.720883997,6.625895436,7.001147741,6.935331186,7.231109074,7.512484383,7.174091555,7.159318778,7.203377452,7.286618423
1393078_at,3.884907527,4.391805633,3.838321554,4.206191866,4.234960894,3.700811728,4.282860679,4.240987591,4.160980726,4.07314437
1393079_at,6.273206744,6.291843452,5.754043063,5.839797313,5.722553573,5.17187008,5.621429839,5.523539013,5.12549523,5.378401021
1393080_at,9.071075885,9.257630221,9.145039492,9.370260285,9.678274938,8.849693435,9.545568251,9.675714509,9.183683645,9.454550284
1393081_at,6.827830116,6.725737218,7.709224751,7.723923493,8.310882045,8.531951038,7.67395645,7.45199012,7.797876794,7.649416386
1393082_at,7.075100539,7.549405218,7.546249799,7.747932605,8.133635539,8.079111757,7.582270305,7.474013165,7.65820957,7.447588178
1393083_at,3.818605583,3.736792905,3.696947606,3.895340271,3.573672614,3.7782003,3.832822722,3.601284195,3.701844834,3.55502966
1393084_at,4.021597049,3.706171224,3.900387377,3.712230849,3.766793048,3.850111034,3.666055816,3.448746733,3.561852693,3.641789347
1393085_at,6.068475901,5.393449619,5.643017452,5.219730803,5.080044545,5.208107517,5.751953097,5.492302257,5.593275551,5.220448439
1393086_at,5.572013049,5.409219651,5.363766667,5.557763926,4.998183897,5.4418476,5.020879792,5.034022427,5.055692576,5.093741988
1393087_at,6.088953709,6.012311596,6.112621608,5.902649556,6.009448843,5.981975498,6.004064209,5.945688456,6.06319236,6.003075909
1393088_at,7.159804762,6.53511929,6.930321145,6.522935609,6.707963348,6.596311916,6.936661308,6.688255409,6.788894506,6.624614729
1393089_at,6.53223192,6.164226426,6.289793784,6.178245508,6.182013276,6.114895079,6.196241612,5.935324714,6.387243117,5.896399337
1393090_at,5.086228325,5.491600515,5.548564041,5.338542019,5.521960916,5.691777878,5.514121416,5.388013821,5.224408542,5.68495394
1393091_at,7.770039603,7.604691216,7.586027543,7.493618307,7.562301832,7.601854324,7.714089662,7.48618231,7.963885605,7.433612243
1393092_at,3.272832109,3.406948402,3.182373599,3.462655521,3.402784092,3.11473375,3.319584354,3.255814597,3.356439548,3.35026622
1393093_at,5.852996884,6.04753189,5.832502524,5.893691979,5.993064372,6.03460797,5.616877963,5.977919665,5.73630825,5.996649552
1393094_at,6.279669237,5.923446232,6.014850161,5.513934329,5.473574792,5.54040156,5.561077908,5.828682183,5.461572483,5.196421052
1393095_at,7.232559793,6.825186204,7.138828364,6.841118491,6.490072859,6.720246249,6.389607417,6.152845227,6.266190818,5.872235392
1393096_at,7.322668675,7.511249455,7.757189471,7.65321106,8.133203903,7.9965274,7.907476644,7.993704009,8.145194543,8.0876817
1393097_at,4.822436547,4.262089993,4.807753197,4.564700461,4.812284909,4.63358412,4.822031576,4.600183132,4.940349591,4.711724988
1393098_at,3.638425934,4.228125363,3.900387377,4.066242772,3.966008067,4.089773285,3.703870897,4.175992269,3.994134868,3.923856571
1393099_at,4.530300497,4.671646855,4.315781389,4.774611954,5.053800575,4.372195008,5.00206168,4.869310721,4.439554301,4.842232667
1393100_at,7.028975739,6.330137172,6.76352766,6.395242822,6.391040608,6.591024746,6.483579767,6.266461198,6.64993456,6.418622839
1393101_at,8.961678646,8.853850785,9.151651953,9.264683473,9.459773927,9.480787131,9.115671002,9.108966431,9.266218847,9.205347957
1393102_at,7.20991109,7.112791112,7.31841723,7.280488476,7.338412984,7.65112677,7.429009187,7.348096998,7.309502461,7.231396179
1393103_at,7.049902926,6.605715108,7.042036059,7.063606162,7.336218671,7.387011041,7.183796314,7.177604429,7.312698863,7.077866131
1393104_at,5.474847387,4.840635287,5.032863646,4.736095167,4.903051297,4.623821291,5.074702483,4.770495088,4.787379838,4.747885364
1393105_at,6.00709879,6.246837959,5.944605751,6.278447852,6.228296081,6.171924063,6.108108929,6.314979337,6.121241104,6.19585977
1393106_x_at,8.500886144,8.475537076,8.498157572,8.339223594,8.429104396,8.726700832,8.483285114,8.427052123,8.567044335,8.488286335
1393107_at,6.91708332,6.782905163,6.637220165,6.755578667,6.429290606,6.615682526,6.107888991,6.183695907,6.435051258,6.341068437
1393108_at,7.90764811,6.245553731,7.369993787,5.646916227,6.429203895,5.063612855,6.855106619,5.967871169,6.824020556,6.112148636
1393109_at,8.171681429,7.675812225,7.493356425,6.981164633,6.198987112,6.024721452,6.411515488,5.646561285,6.057090042,5.545175756
1393110_at,8.427726325,8.225394119,7.956813267,7.882383329,7.776903547,7.827977414,8.025337184,8.004931715,8.292286859,7.90960322
1393111_at,6.62046575,6.417151783,7.361458733,6.961436171,7.869562623,7.491859952,7.365594653,6.605250148,7.492677953,6.776239117
1393112_at,5.399792286,5.353114299,5.21952797,5.313834695,5.413687849,5.457209635,5.210990553,5.294671757,5.180310734,5.422359763
1393113_at,4.970290934,5.372952725,4.960656642,4.647774608,5.582502394,3.754570274,5.220387907,5.296912489,4.104602405,5.149368811
1393114_at,7.339229113,7.643977574,7.428986315,7.530429726,7.497008105,7.667941504,7.347878735,7.389371977,7.37572355,7.466903259
1393115_at,7.246296986,7.775257471,7.658352259,8.090859326,8.127537917,8.221977237,7.848576922,7.880296593,7.991976193,7.864790562
1393116_at,7.666723258,7.248122543,7.35012137,7.227043003,7.059947361,6.965325116,6.820107047,6.567703799,6.782554714,6.784239353
1393117_at,6.770249586,6.139069082,6.727240221,6.615979865,6.733291116,6.905185964,6.603311782,6.460798727,6.683427122,6.518824928
1393118_at,6.023144333,6.478020502,6.175186479,6.545124578,6.39517344,6.32715876,6.406567064,6.588512941,6.172505566,6.461267443
1393119_at,5.747060604,5.662281299,6.377319443,6.257672819,6.918330443,6.653378047,6.682596975,6.444836348,6.824023239,6.211785712
1393120_at,7.842116544,7.734404253,8.243438614,8.225508049,8.28874683,8.659765545,8.020584734,8.106139485,8.37132687,8.185414475
1393121_at,4.252526273,4.114670467,4.292649168,3.956640999,4.235546062,4.221592794,4.243766966,4.271360603,4.113231513,4.179152704
1393122_at,7.005424235,7.181160229,7.165556326,7.460580919,7.343895641,7.471522263,7.174091555,7.197718858,7.244928926,7.110129573
1393123_at,6.249424969,5.410971184,5.820371066,5.037440091,5.331062926,4.930050965,5.497960913,5.09125132,5.414186185,5.168829788
1393124_at,6.033327321,5.883806541,6.422189597,6.251681074,6.430719134,7.021487286,6.233752918,6.340803549,6.446623253,6.177261503
1393125_a_at,8.64393628,8.594730541,8.918668708,8.958901578,9.11677758,9.274901762,8.976836011,8.873768737,9.095595506,8.872863711
1393126_at,6.502027678,6.646778802,6.256094051,6.239481867,5.951475692,6.206619953,6.412326679,6.554273353,6.476595841,6.382995326
1393127_at,6.856463067,6.588004614,6.889839058,6.768491305,6.849405416,7.279113509,6.831887816,6.665794363,6.921543097,6.783196809
1393128_at,5.456930361,5.363099059,5.819471763,5.706923327,5.65970945,6.209003408,5.732555632,5.809444372,5.883574013,5.704346023
1393129_at,8.590302933,8.783664548,7.985342846,8.267656062,7.236644563,7.42599227,7.192506703,7.205672641,7.029786455,6.857745035
1393130_at,3.374966597,3.350275416,3.493583967,3.453570929,3.292995648,3.470461615,3.247217113,3.226990771,3.539946295,3.464914501
1393131_at,8.368631817,8.161327456,8.27152318,8.33935345,8.169698251,8.364785654,8.366502129,8.327954682,8.361300169,8.191303129
1393132_at,4.447816015,4.895080494,4.552865343,4.93864652,4.431402057,4.751749691,4.40871704,4.865124844,4.625474315,4.891985004
1393133_at,8.619961473,8.641844888,9.444777943,9.469298114,9.717077301,10.12309783,9.321092473,9.35215242,9.35639191,9.357538993
1393134_at,6.074493221,5.517413684,6.219244743,6.133104013,6.163546645,6.23335252,6.247998293,6.12394272,6.473431291,6.269560747
1393135_at,3.368076002,3.396886069,3.493737158,3.391788587,3.402454575,3.380589791,3.240797384,3.224311486,3.21473385,3.29871761
1393136_at,8.296423592,8.656094647,8.597576655,8.972855504,8.828298597,9.17493593,8.698741842,8.888164577,8.498146536,8.829254662
1393137_at,4.626192612,4.157289198,4.528788283,4.038530623,4.322307101,4.126023778,4.403032186,3.923907813,4.205470384,4.244111446
1393138_at,11.48138233,10.97094403,11.37244749,11.06416829,11.18954244,11.1532759,11.11319345,10.97207655,10.96927256,10.90214816
1393139_at,3.533912307,3.257822367,3.493810679,3.529565697,3.613608007,3.653904145,3.452181981,3.272848714,3.455478721,3.41699559
1393140_at,4.395338326,4.309774908,4.574320175,4.177419538,4.35484758,4.283780535,4.976873619,4.981903662,4.977254597,4.891121724
1393141_at,7.611761069,7.743725754,8.491637631,8.552208696,8.926710078,9.070766853,8.438184525,8.344782944,8.56744548,8.323785868
1393142_at,6.114306328,5.080647084,5.778708552,5.572126034,6.018970785,5.728218272,5.700618635,5.397188094,5.889488714,5.616044405
1393143_at,8.570490967,7.957360217,8.667834134,8.413626616,8.820433596,8.736018914,8.839759455,8.409872359,8.983018385,8.799447515
1393144_at,7.077503604,5.493430136,5.893347746,4.969733406,5.100484137,4.691119244,5.50272495,4.811944069,5.831476291,5.146930216
1393145_at,5.189835344,5.191742607,5.096963056,5.376462527,5.049201031,5.152352952,4.79227401,4.848008988,4.598976672,4.776283892
1393146_at,7.159804762,6.7712575,7.448529732,7.097557748,7.229310314,7.406279572,6.985297964,6.90332886,7.113493437,6.968076123
1393147_at,3.957447629,4.299702129,4.194396885,4.162699121,4.072206738,4.047834694,4.0184399,4.15745657,3.912290107,4.192385953
1393148_at,7.051416687,6.526750875,6.724716872,6.799436441,6.791660656,6.780628579,7.630198944,7.080439221,7.688876465,7.520515014
1393149_at,9.041678782,8.972768007,9.657582187,9.781963135,10.23757804,9.938246931,9.730081205,9.799597302,9.711816244,9.736667624
1393150_at,6.630442363,6.364278092,6.458909143,6.292459439,5.596421501,5.931259371,5.997489348,5.861061005,6.06860339,5.943171417
1393151_at,7.218943968,7.414787262,7.557028156,7.636485042,8.110250619,7.358170347,7.712201085,7.802746317,7.490116465,7.743358385
1393152_at,6.585130269,6.525407184,6.605434934,6.632686933,6.532598841,6.414288603,6.346443383,6.555661694,6.573071789,6.448694181
1393153_at,7.610655683,7.258158197,7.553548991,7.469052864,7.724230783,7.712084594,7.317917518,7.205664811,7.653022251,7.46153897
1393154_at,9.035299454,9.338901117,9.082950218,9.265269802,9.495718242,9.368995609,9.299972444,9.221385223,9.36341981,9.25036642
1393155_at,5.007060399,5.059464755,5.043857881,4.867668423,5.014934072,5.187112295,5.144805098,5.014324496,5.186614261,5.208344418
1393156_at,7.218223588,6.826265275,7.470044793,7.322561901,7.510643608,7.60662839,7.437299858,7.38633828,7.494041884,7.388146201
1393157_at,5.23718706,5.677209592,6.245948072,6.770376817,6.68450625,7.156052727,6.265686062,6.458041298,6.310483179,6.50588556
1393158_at,4.955914055,5.354176731,4.934551482,5.440249186,4.795043521,4.879259942,4.894345695,5.228796793,5.10323881,5.309859757
1393159_at,8.482539204,7.730972626,8.40829005,7.826619724,7.724411116,7.699897636,7.927493671,7.459062048,7.813245427,7.335200804
1393160_at,3.377533948,3.177007974,3.36597424,3.207033187,3.302513977,3.294371161,3.237662868,3.018246468,3.039825589,3.206852711
1393161_at,7.673737947,8.064387931,7.501034187,7.860367128,7.53953689,7.73668056,7.655994293,7.868574851,7.604932955,7.700857003
1393162_at,8.566380252,8.597689475,8.016529106,8.080513211,7.215634266,7.575510764,7.617547279,7.645148367,7.562007068,7.414733642
1393163_at,6.403319944,6.141530668,6.828919277,7.188990375,6.896774821,7.699326302,6.850818661,6.805695657,6.931903688,7.097913403
1393164_at,5.435794032,5.202991058,5.25717374,5.439894914,5.512259749,5.01211842,5.603004358,5.42494312,5.463289028,5.55765509
1393165_at,7.641536851,7.678577785,7.678801074,7.73516451,7.591269178,7.841388372,7.548307378,7.744166133,7.740610065,7.734405541
1393166_at,6.324650111,6.938837905,6.599318971,6.769236526,6.858477744,6.635127814,6.590582776,7.087855765,6.824502583,6.928809646
1393167_at,3.16093572,3.249879897,3.184769562,3.229023948,3.123845233,3.277538007,3.122844079,3.257963009,2.927822881,2.996778065
1393168_at,4.531302019,3.877481188,4.20393846,4.318186276,4.245109228,4.725116435,4.747109644,4.557073984,5.000694226,4.672788065
1393169_at,3.940076276,3.935378082,3.988331611,3.648805171,3.759752524,3.836947534,3.778000584,3.956683674,3.933528447,4.196790703
1393170_at,3.69581096,3.683004246,3.466696844,3.677827,3.659641458,3.446388861,3.511380891,3.674552351,3.722769577,3.508664849
1393171_at,9.551970718,8.965572489,8.98088962,8.268865375,9.018339052,7.120289969,8.652797497,8.204869218,8.400269634,8.100080806
1393172_at,7.582043143,7.693942019,7.751817187,7.823698782,7.151377521,7.7513078,7.553920341,7.689332925,7.509874843,7.728781184
1393173_at,7.304289973,8.264005907,7.255226501,7.945009601,7.479919261,7.257883046,7.82943157,7.792815257,7.962521151,7.79070674
1393174_at,6.150129317,5.866119132,6.948957271,7.258832807,7.288183914,7.000478363,6.810405024,6.889367812,6.709568393,6.84106762
1393175_at,4.34150163,4.139350644,4.537251537,4.495703669,4.879057298,4.948668513,4.50758577,4.535391183,4.5675758,4.369758505
1393176_at,4.955440768,4.756126268,4.869644949,4.695307166,4.751898299,4.524056106,4.475048323,4.688045845,4.579248892,4.705554149
1393177_at,5.437200058,6.344103707,4.914629336,5.590435932,4.776934267,5.260117703,4.831256081,5.385485201,4.875963355,5.643399453
1393178_at,5.413787147,5.574272227,5.753903457,5.765609504,5.788864882,5.996827889,5.961245155,5.767453371,5.479207206,5.897994276
1393179_at,3.375044962,3.493730207,3.467100077,3.520523652,3.494140392,3.381835811,3.229532961,3.319222128,3.210084167,3.455817889
1393180_at,5.8251033,5.407730412,5.345347636,4.99405154,4.86516627,4.918290963,5.333328333,4.945203829,5.006642729,4.936112953
1393181_at,6.435053856,7.386190333,6.83872629,7.313594822,6.669211288,7.042640294,8.556801102,9.348111024,8.306198626,9.038421467
1393182_at,3.511090957,3.603949792,3.496390196,3.358651979,3.593755361,3.870220953,3.475430546,3.32104057,3.517109447,3.582770083
1393183_at,4.554210853,4.404135206,4.509009658,4.037576555,4.589246502,4.459672945,4.34597803,4.559217942,4.379680455,4.171402936
1393184_at,7.01480714,7.05322075,6.558193426,6.399381898,6.011944264,5.910388682,6.172052631,6.631032426,6.397365488,6.405756374
1393185_at,4.661931922,4.362889515,4.396016956,3.889413333,4.417533016,4.042719773,4.171912832,4.19148277,4.304484828,4.029800742
1393186_at,9.307185737,9.263781111,9.172722902,9.173898909,8.87815988,9.004295537,8.881115273,8.942421125,8.845922448,8.958709805
1393187_at,3.331764737,3.576936462,3.047173768,3.417112045,3.380527325,3.412131037,3.280754532,3.213911,3.182110268,3.25794137
1393188_at,4.017566596,4.478955016,4.232910266,4.580164379,4.264248895,4.35942327,4.241015299,4.36452507,4.373985122,4.229789853
1393189_at,3.725488849,3.620307232,3.60903641,3.48861958,3.473155851,3.601328918,3.634522925,3.543062086,3.734495879,3.614822997
1393190_at,5.988106445,5.81629391,6.877386146,6.339264771,6.940877503,6.870214849,6.771031214,6.118804225,6.834131561,6.128589447
1393191_at,6.992078391,7.313743676,7.569508691,7.687259212,7.887739536,7.900390197,8.313036943,8.230763326,8.055584817,8.075980551
1393192_at,6.956010271,6.499710801,7.105235267,6.916096713,7.259478199,7.254942485,7.247203462,7.197487908,7.243599641,7.209129982
1393193_at,6.270833074,6.225100811,6.084226876,6.288880609,5.95701159,6.222499859,5.903163786,5.907695036,5.9209758,5.910014081
1393194_at,7.383300866,7.585369241,7.384975623,7.313763788,7.291176369,7.170030196,7.500061175,7.503227713,7.489022864,7.464209425
1393195_at,6.162763986,6.258483275,6.184450913,6.084399889,6.407030272,6.152337142,6.178724608,5.995895387,6.21059162,6.122874718
1393196_at,7.692406202,7.605367577,8.087289902,8.175701968,8.622231549,8.33661404,8.20336886,8.310646364,8.000612826,8.202120705
1393197_at,8.43516974,8.264216747,8.915167705,8.730763539,9.258776273,9.249014407,8.920848928,8.70592277,8.781897945,8.709790061
1393198_at,4.377650532,4.940658665,4.367515095,4.840145132,4.731297365,4.437271964,4.659530506,4.875222865,4.420101666,4.927461338
1393199_at,3.551401721,4.103477202,3.758884504,3.923228978,3.584692541,3.470136815,3.839766456,4.022846441,3.465779043,3.994285215
1393200_at,4.110290269,4.157563978,4.447454564,4.187247044,4.14927547,4.010415003,4.246095084,4.07331813,4.01384746,4.132671405
1393201_at,5.307347709,4.778553354,5.00606978,4.839675206,5.347538392,5.152333976,5.523042575,5.050655856,5.58637089,5.264247623
1393202_a_at,4.471739468,5.091856998,4.325671234,4.532390869,4.019866499,4.435291543,5.216575991,5.615209608,5.86027624,5.948856465
1393203_at,5.644244478,6.297459955,5.834556517,6.00629677,6.351215063,5.771329487,5.827376057,6.139806793,5.73913569,6.225754202
1393204_at,6.412821057,5.8849688,6.555446806,6.027130219,6.305014129,6.467904481,5.925089449,5.855929002,6.373309274,5.944862536
1393205_at,3.740669649,4.00028688,3.72866572,4.033642055,3.637296214,3.704473532,3.774081804,3.743276678,3.726572916,3.864108987
1393206_at,3.327873551,3.553568444,3.56434512,3.253476951,3.467833772,3.406278826,3.359701212,3.370506623,3.228905677,3.312079989
1393207_at,6.790788374,6.732352408,7.022304924,6.95721833,7.036651095,7.0846157,7.039239808,7.005314113,7.021227337,7.101055555
1393208_at,3.119915357,3.353365095,3.134732195,3.122864443,3.249065834,3.072493831,3.201384258,3.211367165,2.999630611,3.220155406
1393209_at,4.851715857,5.324370954,5.047328366,5.022763938,4.956549423,5.127254775,4.956294011,4.86310696,4.906587331,4.950194588
1393210_at,4.708244003,3.904285194,4.408120006,3.726181913,4.286701968,3.55960273,4.145124943,3.757637928,3.695558836,3.510759435
1393211_at,3.112407582,3.027216309,3.084925225,2.96935819,3.166896063,2.99772696,3.118867148,2.971372525,3.017697572,3.149484194
1393212_at,6.002019115,5.386601828,5.627333336,5.398029589,5.473629914,5.292376123,5.315711743,5.331620277,5.514426611,5.273941797
1393213_at,6.25163781,6.98703359,6.224065557,6.325349698,6.823299582,5.793113924,6.531995334,6.703067232,5.986528712,6.529648595
1393214_at,7.448825734,7.130578903,7.105235267,7.123166671,6.949453225,7.241974398,7.132205598,7.087318378,7.270850499,7.217625338
1393215_at,5.324364926,4.916319295,4.875136576,4.660528144,4.709461769,4.641207853,5.225462655,5.331322328,4.863931251,5.043488785
1393216_at,8.711842716,8.722186569,8.433174498,8.674033052,8.462907242,8.574661865,8.528804125,8.657262895,8.477887125,8.583881609
1393217_at,5.488703641,4.200700462,4.940377368,4.20999545,4.044857429,3.844943761,4.83732957,5.903096119,5.406025195,5.783692997
1393218_at,7.422104878,7.448298178,7.51317825,7.702086209,7.471232452,7.842103641,7.55704443,7.548804728,7.911093564,7.455916028
1393219_at,8.589092123,6.614430922,7.825257318,5.969517059,6.680649253,5.436099075,7.317856702,6.405828654,7.71829974,7.054535039
1393220_at,6.001617024,5.854659899,6.674505538,6.328597542,7.157643434,7.15581563,6.578868758,6.586688283,6.951187231,6.457996609
1393221_at,3.077301075,3.131583321,3.061791849,3.192891855,2.979349918,3.067297353,3.039177256,3.178960273,2.999650614,3.137414448
1393222_at,6.306656425,6.480478881,6.387708657,6.31001533,6.499147412,6.496336917,6.382060475,6.321147167,6.79791149,6.539408763
1393223_a_at,7.464973629,7.664362768,8.220736059,8.077562845,8.598533508,8.618615096,8.030408764,8.220444903,8.215707014,8.346190943
1393224_at,6.528133372,6.297970888,7.183402737,7.024483263,7.615309674,7.655370429,7.257026314,6.968314365,7.485926593,7.192417372
1393225_at,5.816202213,8.229086853,5.51082072,7.733639153,5.470057974,7.113528537,5.587167506,6.835270825,5.400501525,6.139442075
1393226_at,7.545508569,8.210227977,6.823433674,7.419609956,6.173520954,7.007910186,7.455661706,7.630666428,7.20081967,7.178279842
1393227_at,3.768293056,3.806033879,3.710786595,3.956822308,3.599052705,3.851559534,4.539461074,4.331998839,5.283857852,5.099711215
1393228_at,4.04209947,4.275226471,4.289846656,4.060460026,4.230156731,4.101693242,4.091821115,4.225195328,4.101693242,3.927751197
1393229_at,4.487159801,5.244464844,4.584009609,4.793827577,4.599113477,4.718841066,7.463572319,8.416145542,7.480179464,8.265798564
1393230_s_at,5.984622784,5.107828882,5.32526448,5.118550871,5.103572819,5.103059961,5.64066778,5.334348604,5.444299122,4.96762257
1393231_at,7.522771819,7.209322446,7.699970806,7.689207568,7.986003902,8.150520309,7.688740251,7.546734018,7.920478675,7.627333739
1393232_at,3.75589015,4.238483181,3.786398761,4.136871071,3.908032573,3.80232892,3.690020192,3.655991349,3.812675738,3.59950671
1393233_at,7.450096929,7.653317232,7.755766821,7.78615256,7.775127993,7.923046054,7.644244622,7.747358382,7.69472427,7.442193012
1393234_at,3.503737639,3.67839472,3.811204645,3.865713536,3.73234427,3.846295333,3.553093384,3.55760903,3.628364191,3.649355571
1393235_at,3.723144994,3.891185529,3.895511018,3.723995297,3.889512189,3.733171,3.953865296,3.767483671,3.942965411,3.820411638
1393236_at,9.489747522,9.861014284,9.526713876,9.791944782,9.519780136,9.763620607,9.773291065,9.950826608,9.970372958,10.01546665
1393237_at,7.759203967,7.137040833,7.730347699,7.425610815,7.853518116,7.603417959,7.94924498,7.5902945,8.18400452,7.546547484
1393238_at,7.27991453,7.000628526,7.11667773,6.960902539,7.109511193,7.389342499,7.488102132,7.341185771,7.504047084,7.362548317
1393239_at,7.683152356,8.754353008,7.246522435,8.258714385,6.989921495,7.547183888,7.438333104,8.211433836,7.384146264,7.899669187
1393240_at,10.2108402,10.12442072,9.376824873,9.451499539,8.592588787,8.554138844,8.796151175,8.680222694,8.385452418,8.216041097
1393241_at,4.882608849,5.043369153,4.971813636,5.073751007,5.029448857,4.935889739,5.016759105,4.745920964,4.892742373,4.983876723
1393242_at,8.252262263,8.089036328,8.147760932,7.955757375,7.724468708,7.878983622,7.871992235,7.901753149,8.03899273,7.893911236
1393243_at,6.600964836,6.316363619,6.528144458,6.411725716,6.520864265,6.664892654,6.285107854,6.27004362,6.381671832,6.584811761
1393244_at,8.079381226,8.254761874,7.894572401,8.232343796,8.076102185,8.440180554,8.270615927,8.283948107,8.308921694,8.376153814
1393245_at,8.985999866,8.140299273,8.555785973,8.025886242,8.04055642,7.987772977,7.996273125,7.564274227,7.824531558,7.589647815
1393246_at,8.880310925,5.673032915,8.227443509,5.864086699,7.647941131,6.233928612,7.433662785,5.95900428,7.204130572,5.62344864
1393247_at,5.87485548,5.794911948,5.818282392,6.073046215,6.100839249,6.141434032,5.922418477,6.089016634,5.869170383,5.768835201
1393248_at,8.304799565,8.670565445,7.978249709,8.306103336,7.997665615,8.191648045,8.048890899,8.270722868,8.179386659,8.25663191
1393249_at,3.261067981,3.327032236,3.472010732,3.551608588,3.251765455,3.511500942,4.984467832,4.394659401,6.388572584,5.881401837
1393250_at,7.846687711,7.454769286,8.331460687,8.35598231,8.528503388,8.912620051,8.283477974,8.270713639,8.21187831,8.325785905
1393251_at,8.131918635,8.810808666,8.807506174,9.135019764,9.160106283,9.491739427,8.759802155,9.122706797,8.98752839,8.958516892
1393252_at,8.595427832,9.725149999,8.358380325,9.274213318,7.154068887,8.074154737,6.993007138,8.008963226,6.80791638,7.606523584
1393253_at,6.314814574,6.552045006,6.642941342,6.776239117,6.865540288,6.724996736,6.78035958,7.164840584,6.404720793,6.980643131
1393254_at,3.735084456,3.67723087,3.681272209,3.597881979,3.682070014,3.712557629,3.675964896,3.688341027,3.523754848,3.75360965
1393255_at,3.459106289,3.317502882,3.415703823,3.380450846,3.30980991,3.482917174,3.395800907,3.456671906,3.412139565,3.345015993
1393256_at,6.727827539,6.753664643,6.654626894,6.645951356,6.413148142,6.691460872,6.918357466,6.602912246,6.870240144,6.781580134
1393257_at,4.875454539,4.877643758,4.754187002,5.075178113,4.984538831,4.69448696,5.155447835,5.336345605,5.119223197,5.254317137
1393258_at,8.766973564,8.263382335,8.457033501,7.699593254,7.584310272,7.297873337,7.488252836,7.114875149,7.360519958,7.014946503
1393259_at,4.622805131,4.658997889,4.566488802,4.597565127,4.439712039,4.588553244,4.333435654,4.403212946,4.722265586,4.326401907
1393260_at,3.844579049,4.102066114,4.078808386,4.02026161,3.80473633,4.095035846,3.93137238,4.681483709,3.880494152,4.527509961
1393261_at,4.779547121,4.275996798,4.517800424,4.112701654,4.369068973,4.150063604,4.004540086,3.894655786,4.069391341,3.900999923
1393262_at,8.24268113,6.183054394,7.739086788,5.875529135,6.755325731,5.502200625,6.872259451,5.27549257,6.605599823,5.327368442
