	Neuronal	Astrocytic	Oligodendrocytic	Microglial
1395315_at	3.345360778	3.438136541	3.770685027	3.573883996
1395316_at	8.03609465	8.261979367	8.489373206	7.571740096
1395317_at	4.118273847	4.261699297	4.398070382	4.371314793
1395318_at	5.025385959	4.190799031	3.977420769	4.589216993
1395319_at	3.479722205	3.493083688	3.36510332	4.435463201
1395320_s_at	3.364916208	3.230642528	3.157501258	3.479635748
1395321_at	4.23012803	4.504218274	4.43979053	4.593080066
1395322_at	3.423289663	3.680167221	3.359826571	3.438413172
1395323_x_at	5.473986164	5.94605926	5.474296754	5.45217325
1395324_at	4.048078447	4.170253741	4.053786918	4.712029132
1395325_s_at	9.357529084	8.742785299	9.739899235	9.499018412
1395326_at	3.929402023	3.847907293	3.864342202	3.80798058
1395327_at	7.776034787	9.587720846	9.311497729	8.889792151
1395328_at	6.775614025	7.666652432	7.802464876	7.474954935
1395329_at	4.747828211	5.048858924	5.556915181	4.835595365
1395330_at	3.301614073	3.350735875	3.558220277	3.441071304
1395331_at	8.520266234	9.534835252	8.554193365	8.073061095
1395332_at	4.642823058	4.766303611	4.821690867	4.944216982
1395333_at	3.439131143	3.986519352	7.514679602	4.217148575
1395334_at	6.930087325	5.455982163	5.453701737	4.971490435
1395335_at	11.71888782	3.821671653	4.72832357	4.478976575
1395336_at	7.209230314	7.723534398	4.824581305	6.03262905
1395337_at	3.722769577	4.3423743	4.098166363	3.869477719
1395338_at	4.774729785	5.814325878	5.164555656	4.201951659
1395339_at	7.449367626	7.429044143	7.057794413	5.172570263
1395340_at	7.585375716	7.489406173	7.997782241	5.657954009
1395341_at	5.52739064	6.921080321	6.479546534	5.830203622
1395342_at	4.360205153	5.26264805	4.255014815	4.509384097
1395343_at	5.494821624	7.198690872	7.452268172	5.491129354
1395344_at	3.643447129	4.667013607	5.825451007	5.173621743
1395345_at	4.193289521	3.981776404	3.996053042	4.819910579
1395346_at	8.378553438	9.371762232	8.676673091	8.117708612
1395347_at	5.708819703	7.879223461	6.858520011	6.93885019
1395348_at	4.047415353	4.044876742	4.320690241	4.614875008
1395349_at	6.187795146	7.27590298	8.507915138	7.5052041
1395350_at	4.127979249	7.188043732	4.839910251	4.603883177
1395351_at	4.370123208	4.190531281	4.411421232	6.018156139
1395352_at	7.005551992	7.452424346	7.732116116	6.789681903
1395353_at	4.151463777	4.559599566	4.76157148	4.536747547
1395354_at	6.915086431	6.040897143	6.246758676	5.12837226
1395355_at	7.507592877	6.839086085	8.237648407	7.555718224
1395356_at	5.248539764	5.074962481	4.945082848	4.90889185
1395357_at	8.620508871	6.614152771	6.754654757	4.405232089
1395358_at	4.743473732	4.799371544	5.102536981	4.826429768
1395359_at	7.020656253	7.348007027	7.496835653	6.789110676
1395360_at	6.225878963	6.314992465	6.630989539	5.905225859
1395361_at	3.865407192	4.704391712	4.555370779	5.221566017
1395362_at	8.730183997	8.509901811	7.683792564	7.515492993
1395363_at	5.800456043	6.008961768	6.280981825	4.996351867
1395364_at	7.507096871	7.923494633	7.183991794	7.906816582
1395365_at	4.324363485	4.486833193	4.423480055	4.435205207
1395366_at	5.640721955	5.542973166	5.104734816	5.668853073
1395367_at	6.159917292	7.069054327	6.129743153	6.180282475
1395368_at	5.029911056	3.418908731	3.50380926	3.558334535
1395369_at	3.809238369	4.035952934	3.990901902	4.062636411
1395370_at	4.121957095	4.308036546	4.611480329	3.917907382
1395371_at	4.521840613	4.967676525	4.58155963	4.007153735
1395372_at	3.598103466	5.274665567	5.546114096	3.268089757
1395373_at	6.851284192	4.646680873	4.954114229	4.958900836
1395374_at	3.416758431	4.273378804	3.573274486	3.279502762
1395375_at	7.171127286	7.967439323	8.386903178	7.85921706
1395376_at	5.079105059	5.80077159	6.389896508	6.866939094
1395377_at	5.760323265	6.943201916	6.402044459	6.436119039
1395378_at	4.038167681	4.061255866	3.84143605	4.259819025
1395379_at	5.903782987	5.411399584	5.721791854	5.182786376
1395380_at	5.172139052	6.872014262	5.924165297	5.685120604
1395381_at	5.551271329	6.532584182	6.480860129	7.782118418
1395382_at	7.473677061	5.976070901	6.818579842	5.629098125
1395383_at	8.104440427	7.940198121	8.057519669	8.010729927
1395384_at	5.210792329	4.000413096	4.053444071	3.968848018
1395385_at	3.359705065	3.526851103	3.325978985	3.746112177
1395386_at	4.619155993	4.563135972	4.672807087	5.305489305
1395387_at	5.996827889	7.642995628	5.489355044	5.278341631
1395388_at	3.128614491	2.983102572	3.44582827	3.596770415
1395389_at	4.530902067	4.756202074	4.916812985	5.430155863
1395390_at	3.985990613	3.863374884	3.751505032	3.487271632
1395391_at	4.113900982	4.251548193	4.169682522	4.492189111
1395392_at	5.414396342	5.360756712	5.501375818	5.612058349
1395393_at	5.732342632	5.916874374	5.424103478	5.767453371
1395394_at	5.231767312	5.036384012	6.117834336	6.128372183
1395395_at	6.337455171	6.605029919	6.307211341	6.53428607
1395396_at	4.820763995	6.667185681	7.623279515	6.352044742
1395397_at	4.013553353	3.736591583	4.115240177	4.096498652
1395398_at	4.52552464	4.958156645	4.551849762	4.72041634
1395399_at	8.313329863	7.81644679	7.666555104	7.272119406
1395400_at	5.083152946	5.642615279	6.15668469	5.418419537
1395401_at	5.389369866	4.932697849	4.701481905	5.145262248
1395402_at	6.241755285	5.367221679	6.101816024	6.303328214
1395403_at	4.194578222	4.251145617	4.256803472	4.440870158
1395404_at	7.945793903	8.789374586	7.269963904	7.41144987
1395405_at	10.8310331	6.775743693	8.029767656	7.581679768
1395406_at	4.316656023	3.896005753	3.716841637	4.194527686
1395407_at	3.950610831	3.831992838	3.913312368	4.238744625
1395408_at	4.037243422	3.967564894	4.021235586	4.612469865
1395409_at	7.308392704	8.760594908	8.533065765	7.461624179
1395410_at	7.115954388	6.378783305	5.780343129	5.411467854
1395411_at	3.988878374	7.784770772	4.658136827	4.521470209
1395412_at	8.206096875	9.354886678	9.494115709	8.454201438
1395413_at	4.99129049	5.457816822	5.619748074	5.109119323
1395414_at	3.967065159	4.373474693	3.822456611	3.770901401
1395415_at	8.030900151	4.360847578	6.155873123	4.577922459
1395416_at	5.125417059	5.184499449	5.503158293	4.434409628
1395417_at	3.961473764	3.970116994	4.265616894	4.203152328
1395418_at	4.984785067	4.757346811	4.49179959	4.472241808
1395419_at	4.049680116	4.008367737	3.989954624	4.315413339
1395420_at	4.987995967	5.342776435	5.251366291	5.473324823
1395421_at	4.387365046	4.394850282	4.248822478	4.470816704
1395422_at	4.203050201	4.124366603	3.598609088	4.13586299
1395423_at	3.66436057	4.306841001	4.441955206	4.006399602
1395424_at	6.144354889	4.821932906	4.15209665	4.307156702
1395425_at	9.599401288	8.571799749	9.024344427	8.850734149
1395426_at	9.69101434	9.907240289	10.0161069	9.316697661
1395427_at	7.295770249	6.928587915	7.075648621	6.769167573
1395428_at	4.658837119	4.378410355	4.534640167	4.619252291
1395429_at	8.135044185	3.919485931	4.628817751	3.756649784
1395430_at	9.062133303	7.146650843	8.494874931	6.725887947
1395431_at	6.148064019	7.038003203	4.749510429	5.003814549
1395432_at	6.536659454	5.51823136	5.236807986	5.29523105
1395433_at	7.272782891	5.781635442	5.686324558	5.899182362
1395434_at	3.557534096	3.775682752	3.632991612	3.770992258
1395435_at	4.512365798	4.955180738	5.044742806	4.66968177
1395436_at	5.11021565	4.698366267	4.508284052	5.103176684
1395437_at	3.954519347	4.173687012	4.198206397	4.141301388
1395438_at	5.87278842	5.76382024	5.174803219	5.278285097
1395439_at	3.470204009	3.557241049	3.497940443	3.604577789
1395440_at	4.754029488	5.70120567	5.210179239	5.549820726
1395441_at	7.020333575	8.115113299	8.740953514	7.463857224
1395442_at	4.212486963	4.575777347	5.180356623	6.26813193
1395443_at	3.43551549	3.461063865	3.897001055	3.981090054
1395444_at	3.673838508	3.511648713	3.783416879	3.922202533
1395445_at	8.171754378	7.931768228	8.178906813	8.084635895
1395446_at	3.295744306	3.367797012	3.246311824	3.571115978
1395447_at	3.893390025	3.93357816	4.815510832	4.013206921
1395448_at	4.374745245	4.764285785	4.568653892	4.259510862
1395449_at	4.387364912	4.216525972	4.607998643	4.818368373
1395450_at	3.700300943	3.482603901	3.85204543	3.770897356
1395451_at	5.767453371	4.480353183	4.430589299	4.7197104
1395452_at	4.769616185	4.33700353	4.117740685	4.27304164
1395453_at	3.758139904	4.03690749	4.022555798	4.404491096
1395454_at	10.10405971	9.892204318	10.14185306	10.49289275
1395455_at	7.874113112	7.080169976	7.981313385	7.062996476
1395456_at	3.764822998	3.856121193	3.766259968	3.823152983
1395457_at	3.065235741	3.266794205	3.348710011	3.555496736
1395458_at	3.564784094	5.140668515	3.701543722	3.831648156
1395459_at	3.447758128	3.549958981	3.377572109	3.776551811
1395460_at	6.422394737	8.31931336	8.589496306	8.010363878
1395461_at	10.11697593	7.916347036	8.768489259	8.412733598
1395462_at	3.690038446	3.592577204	3.389429934	3.529116799
1395463_at	4.069013266	4.053860188	4.596710942	4.65029903
1395464_at	6.225045427	6.226247498	5.844504229	4.434007386
1395465_at	6.655834904	7.275594319	6.86384964	6.601605855
1395466_at	3.427893885	3.409249678	3.538474687	3.238585045
1395467_at	9.237123375	6.277681588	6.665082503	6.881993066
1395468_at	9.210786644	7.597348039	7.280182434	6.846991364
1395469_at	4.543924764	4.526131075	4.190958061	4.349734781
1395470_at	3.770068188	3.488122007	3.57487128	3.665897007
1395471_at	8.515612128	8.064837524	4.246588895	4.144435787
1395472_at	3.96841122	3.989992642	4.154040656	4.262448708
1395473_at	6.363718079	6.034953319	6.157146248	6.11799926
1395474_at	8.226450426	5.878135786	4.345341552	5.300639559
1395475_at	3.560237884	3.822560615	3.793705547	3.766430265
1395476_at	3.35912515	3.278210217	3.416415666	3.302274801
1395477_at	4.016678589	4.078993144	4.053573889	4.059866688
1395478_at	4.150798518	4.277246432	4.049680116	4.400224783
1395479_at	7.958179084	7.650614204	7.966807695	7.477501009
1395480_at	3.052399041	3.204992976	3.382425023	3.812331239
1395481_at	3.831427866	3.583891785	3.765470462	3.896040323
1395482_at	3.400269829	3.64429865	3.613999844	3.712663886
1395483_at	3.831982788	3.586265657	4.020235709	3.756710673
1395484_at	4.071062093	3.781644292	3.889031747	4.075065671
1395485_s_at	3.521972934	3.359581783	3.470305839	3.523288289
1395486_at	4.0573173	3.990534544	4.327928348	3.965861219
1395487_at	3.737854034	2.944472744	5.622271431	3.692836449
1395488_at	5.906646811	4.401796174	5.774398795	5.393011617
1395489_at	7.544578889	7.129130149	6.788443434	6.7703337
1395490_at	3.143408239	2.861677684	3.065401882	3.100841216
1395491_at	3.15907598	3.077666243	3.179030194	3.408485375
1395492_at	3.758280784	3.301513799	3.62986038	3.700020639
1395493_at	3.246898844	3.257215642	3.256781682	3.276087243
1395494_at	4.202692762	4.213825769	4.054483255	3.973559244
1395495_at	3.91320644	3.836131431	4.034033534	4.094868491
1395496_at	4.650927163	3.910505738	4.130337317	3.917023155
1395497_at	4.012339173	3.832811122	3.962328941	4.21944534
1395498_at	5.285505598	5.462019556	5.088490152	5.574934318
1395499_at	5.337226515	4.81345036	5.493129187	5.519457146
1395500_at	3.706209957	3.283622181	3.518626064	4.18654006
1395501_at	4.466316816	4.453253903	4.032345295	4.098009064
1395502_at	7.061853715	7.008601718	6.798339481	6.85088965
1395503_at	4.174244049	4.594056169	4.429402621	4.884740108
1395504_at	3.726542302	3.64282549	4.007006087	4.247775907
1395505_at	4.6804517	5.258495001	5.081242405	4.606459049
1395506_at	3.514127128	3.551238871	3.668769084	3.575744766
1395507_at	5.157371136	5.14185199	5.245325452	5.349597127
1395508_at	9.717660395	10.13016785	10.75876282	10.24464542
1395509_at	7.787058914	5.628128355	6.352078394	4.661368631
1395510_at	3.875234641	4.499524468	4.123166362	4.592503041
1395511_at	3.610977956	3.597423319	3.489299988	3.877175211
1395512_at	5.624038529	6.921080321	4.705408062	4.647668287
1395513_at	4.953144778	4.472400518	4.525881576	4.475008449
1395514_at	5.71250148	5.414833156	5.239160919	5.093501238
1395515_at	3.763822511	4.094849035	3.583084185	3.570316247
1395516_at	6.925271835	7.191368746	7.209422721	7.381748853
1395517_at	4.464505428	4.843123037	4.91533633	4.950008628
1395518_at	7.350637957	6.036987104	5.346585104	4.894490126
1395519_at	7.168054727	5.344111962	4.583497118	4.088777045
1395520_at	6.853896118	7.490676037	7.877596265	7.702975386
1395521_at	4.023837953	3.754522114	4.126057863	4.804919328
1395522_at	6.409001843	5.280754069	5.323898383	5.413521856
1395523_at	8.711935644	7.788622895	8.565254289	7.938954649
1395524_at	5.698324177	4.779664724	5.427601214	5.291790078
1395525_at	5.437596645	7.072914765	8.32458873	5.546220052
1395526_at	6.720837349	8.462235491	7.555327986	6.961080942
1395527_at	4.632428967	4.594718804	4.708983675	5.0008919
1395528_at	8.757235471	4.794886811	8.001479202	4.75180909
1395529_at	4.715993851	4.446777674	4.626582744	4.902621034
1395530_at	5.321302057	5.035138888	5.779506532	5.647540308
1395531_at	3.471159869	3.719677457	3.48277734	3.535153372
1395532_at	8.205368885	8.870662926	8.898705364	7.969610695
1395533_at	7.708408801	7.627995293	8.001566918	6.641058309
1395534_at	7.539680196	5.655597246	5.274785422	4.514027591
1395535_at	5.777713429	6.070672202	7.343607321	5.794220364
1395536_at	3.58230105	3.528698199	3.313594096	3.620631874
1395537_at	5.442336807	6.964869648	7.414376705	6.067269039
1395538_at	3.180941024	3.437292836	3.4661503	3.519275853
1395539_at	3.462964315	3.628947533	3.467274407	3.807261145
1395540_at	6.395151843	8.256884712	7.126957943	6.443644159
1395541_at	4.908381873	3.427632094	3.566195986	3.434889565
1395542_at	5.163741809	5.235559388	6.113707766	5.828672797
1395543_at	3.463899384	3.54653987	3.609285738	3.700348772
1395544_at	5.910129443	6.304165383	5.780984735	5.483137224
1395545_at	3.279844824	3.446914703	3.570109728	3.303617023
1395546_at	5.406306446	5.007023456	5.014854972	5.006855346
1395547_at	7.172613258	5.567594707	5.691461329	5.580118075
1395548_at	7.458124914	7.317004822	7.902910458	6.718368535
1395549_at	4.453892372	4.385315727	4.56017346	5.053437635
1395550_at	4.004301987	4.352600308	4.203354078	4.280080098
1395551_at	7.12671134	6.672998297	6.49312415	5.498828353
1395552_s_at	7.846085094	7.686197191	7.401009214	6.354369807
1395553_at	4.928774232	5.236095758	5.420358603	4.468597845
1395554_at	3.66571234	3.581915443	3.556876091	3.921783276
1395555_at	6.312350484	6.860181899	6.98974622	6.788079801
1395556_at	4.36937322	4.986979776	4.460104791	4.334162126
1395557_at	5.663556674	7.830026926	6.868535894	6.647465917
1395558_at	4.888376111	4.308399414	4.585369408	4.504075939
1395559_at	5.147566631	5.403535501	5.401023156	5.774029785
1395560_at	7.153984967	5.739924753	7.508169221	6.948666902
1395561_at	8.069199086	9.194125165	9.961413355	8.945489862
1395562_at	4.234046542	4.444226229	4.41143853	4.508985685
1395563_at	3.75229215	3.820962313	4.085564403	4.169228038
1395564_at	4.617050368	5.1288877	4.437067159	4.940438496
1395565_at	9.019853177	9.210342856	9.037838112	8.526250271
1395566_at	3.959413854	3.318422191	4.18583913	3.829165883
1395567_at	4.32615299	4.340174268	4.198784368	4.325334394
1395568_at	3.712441975	4.122750046	3.65854842	4.213843643
1395569_at	3.492257847	3.816055018	3.755071206	3.74729487
1395570_at	7.489313309	6.714505279	6.786257487	6.800483869
1395571_at	6.796567921	5.423161011	6.744166609	6.161215719
1395572_at	5.89486413	7.131591383	5.584485697	5.467183056
1395573_at	3.569761912	3.411553187	3.609218748	3.774749951
1395574_at	5.269926426	6.230427134	7.453360839	9.046020216
1395575_at	3.814166508	3.966001855	3.524434379	3.770901401
1395576_at	3.930344941	4.001711578	3.940253376	4.230208128
1395577_at	3.750616189	3.442799892	3.630361642	3.702776351
1395578_at	4.715354647	5.165322675	5.365105923	4.796237981
1395579_at	8.291683123	9.323609367	6.754032622	6.054831101
1395580_at	4.178607594	5.397239898	3.95708408	3.996181009
1395581_at	5.216892645	4.989441879	5.217923911	5.39282199
1395582_at	5.197519145	6.070600265	5.439663759	5.493829508
1395583_at	4.342379801	4.399410326	4.143029308	4.303329626
1395584_at	6.883314428	7.316156546	7.179628208	6.813290829
1395585_at	3.799735728	3.590558748	3.483469226	3.497284594
1395586_at	7.871167962	9.492355254	8.821925956	6.669814388
1395587_at	5.10508462	6.032355051	5.962205954	5.930403206
1395588_at	3.459600827	3.455418683	3.46888483	3.615874542
1395589_at	3.87760043	4.996215664	5.763134054	4.746589214
1395590_at	4.82066257	4.572933408	5.353039282	5.916385592
1395591_at	3.647165633	3.769550098	3.951805577	4.02429314
1395592_at	3.53957192	3.752438157	3.548739849	3.529940313
1395593_at	3.571541123	3.310232409	3.099047249	3.660736099
1395594_at	3.474106848	3.847005309	3.707924017	3.602922484
1395595_at	7.279985443	6.904858005	7.715072953	7.549226512
1395596_at	5.158497702	5.291000787	5.53015966	5.208149817
1395597_at	3.27974438	3.244833381	3.325752638	3.360357123
1395598_at	4.14826284	3.696096286	3.714141314	3.873688677
1395599_at	4.203666352	4.054970562	4.017121606	4.511047678
1395600_at	3.755737798	3.983734636	3.92619245	3.873688677
1395601_at	5.09531169	5.363966023	6.430542188	5.244898829
1395602_at	4.410518963	4.607150384	8.221226802	4.665181684
1395603_at	3.885167151	3.896085213	3.9605144	4.039161838
1395604_at	3.988083082	4.113285383	4.794096571	4.854978185
1395605_at	5.836097711	6.777786727	6.903666388	6.544180138
1395606_at	5.704333953	5.227862704	5.407444246	5.707019592
1395607_at	3.853275722	3.819412124	3.775461875	3.779439016
1395608_at	4.248875218	3.793506248	3.833076077	4.060494758
1395609_at	6.886940029	5.45537303	5.831725935	5.364541008
1395610_at	5.281483007	5.958512529	5.518949108	5.118097382
1395611_at	3.432493727	3.302669612	3.288414558	3.342492882
1395612_at	4.79696062	4.713387201	4.940918377	5.148394413
1395613_at	3.570143176	4.495695579	4.449431633	3.865784138
1395614_at	4.470181036	5.38377093	5.444557962	4.033067644
1395615_at	3.738630201	4.331734351	3.776528742	4.372685459
1395616_at	8.54717457	7.554421879	7.824001082	7.411621183
1395617_at	5.006498274	6.513660211	7.440034436	5.052288763
1395618_at	8.727239077	8.707070678	8.61688318	8.367257259
1395619_at	5.372892059	5.961651494	5.814397581	5.59173898
1395620_at	6.580904233	6.773029686	6.877690139	6.498885341
1395621_at	7.887283324	7.592773082	8.007705171	7.478171585
1395622_at	4.696691017	3.405130255	3.511774824	3.370743061
1395623_at	7.446074205	6.81557125	6.873699915	7.19715616
1395624_at	4.427301155	4.399483067	4.34202845	4.192193765
1395625_at	3.189548173	3.276093116	3.460316277	3.537566066
1395626_at	3.76164894	3.498255536	4.124288058	3.821464587
1395627_at	3.447235298	3.571345306	3.517165985	3.532603007
1395628_at	4.647039241	4.753950768	4.497596624	4.325229724
1395629_at	6.867549087	5.699129832	7.946109885	7.405549116
1395630_at	3.614011067	3.297539247	3.89017254	3.882119424
1395631_at	5.462091201	5.529346575	5.700197088	5.651050249
1395632_at	6.19285534	5.855758882	5.549214716	6.010943076
1395633_at	6.856949534	4.97767544	5.509839478	5.019665118
1395634_at	9.975800886	4.305677276	4.884867326	4.634028682
1395635_at	3.144840616	3.206230246	3.381194519	4.869093419
1395636_at	5.927171724	6.177709529	5.140237983	5.061656399
1395637_at	8.955491005	7.438097021	6.552525024	5.860556157
1395638_at	4.100591595	3.747122437	4.078395668	3.931322894
1395639_at	4.825010794	4.568603502	4.948319858	5.270974325
1395640_at	4.718334325	6.695399475	5.795883656	4.549057905
1395641_at	3.403281177	3.433068739	3.519956259	3.593369061
1395642_at	8.019547546	7.39051893	8.004305109	8.039096026
1395643_at	4.238067359	4.222395931	4.572193887	4.570538811
1395644_at	4.937377118	3.715944289	3.43732918	3.303928561
1395645_at	6.874535942	5.74638596	6.301983096	6.28269359
1395646_at	3.366238122	3.498255536	3.698419901	3.866501602
1395647_at	4.440042442	4.479092217	4.593018722	4.799723544
1395648_at	5.904321737	6.040959884	6.86040145	6.863023174
1395649_at	4.451905521	4.580037957	4.676220376	4.162372891
1395650_at	3.56773964	3.66071868	3.488529162	3.60647312
1395651_at	4.650087923	6.598016192	8.285587982	6.232248203
1395652_at	5.348931607	6.19624187	5.188921038	5.516336951
1395653_at	3.409960159	3.263867822	3.362351471	3.328810249
1395654_at	7.159566949	6.17353776	6.867243343	6.501339337
1395655_at	4.810198762	7.428829944	6.782586549	7.258033097
1395656_at	2.915982116	3.026653546	3.060249945	3.031452188
1395657_at	3.475652287	3.450912954	3.637678025	3.672736642
1395658_at	5.089769192	5.231463686	4.84356683	5.02890365
1395659_at	3.5623957	4.122419938	3.514297652	3.421180411
1395660_at	7.621175524	4.147290136	4.486853644	3.940156398
1395661_at	3.561931524	3.955430731	11.53985928	9.699647088
1395662_at	4.490202763	6.746666127	5.712195946	6.439681149
1395663_at	3.254927922	4.189506589	3.141679964	3.485045156
1395664_at	3.159372267	3.127691775	3.027207378	3.18858769
1395665_at	8.403202097	5.512139118	7.96252681	6.620895786
1395666_at	3.919107676	3.673638385	3.566441179	3.434693206
1395667_at	5.797440461	6.0248626	6.063444762	6.058701582
1395668_at	3.827888582	3.99535827	3.9107621	3.859919835
1395669_at	4.607240302	4.71193715	5.458817544	4.816401126
1395670_at	3.64728229	3.380491639	3.540553375	3.744839114
1395671_at	5.91326973	5.626982431	5.505744856	5.767556876
1395672_at	8.48982996	5.232863269	5.719833297	6.213833624
1395673_at	6.175608344	6.494142971	5.741765723	4.772185148
1395674_at	7.226607113	5.844246714	5.740208166	5.820148908
1395675_at	4.837085932	4.859603505	5.048243444	5.144474503
1395676_at	3.760046437	3.537977214	3.615370411	3.91622365
1395677_at	3.690038446	3.524936704	3.568422614	3.816480773
1395678_at	5.778729953	6.123271684	6.236960901	6.469696389
1395679_at	4.22816941	4.503711303	4.162427929	4.307156702
1395680_at	3.260197565	3.012719955	3.077532288	3.054521521
1395681_at	7.148984819	7.485376599	7.604107517	8.424432007
1395682_at	3.91396694	3.907926253	3.910008145	3.985141172
1395683_at	4.351521371	4.030116074	4.062532546	4.160013
1395684_at	3.294895494	3.245398869	3.266794205	3.564467004
1395685_at	4.450636206	4.315515571	4.348860804	4.634686593
1395686_at	5.370531165	5.746890202	5.533537583	5.727046391
1395687_at	4.157303824	4.208339118	4.834211922	4.075471808
1395688_at	3.21554381	3.433475317	3.514708712	3.479629095
1395689_at	3.934299673	3.448160442	3.236941533	3.51686013
1395690_at	4.773208526	4.912073364	4.969733406	5.055599857
1395691_at	6.043378443	6.312927399	6.26355702	6.436404212
1395692_at	3.278575433	3.345796041	3.302311501	3.621570381
1395693_at	5.53188211	7.563145713	6.78439843	7.048939675
1395694_at	8.682888686	7.115469707	6.885425011	6.379148579
1395695_at	3.235387428	4.101602258	3.522611176	3.608692117
1395696_at	5.813692569	7.959218855	7.743797366	6.286983593
1395697_at	4.453892372	6.506521659	7.576507	7.231338315
1395698_at	3.77348767	3.655660887	3.535583168	3.605370456
1395699_at	6.925746597	7.178109731	8.160613821	7.58590778
1395700_at	4.453892372	5.604311352	5.797012505	5.274941824
1395701_at	4.483937067	4.400846224	4.479521899	4.675410095
1395702_at	6.00301173	5.784554869	6.234940123	6.242817318
1395703_at	8.237175432	7.037234237	5.630572776	4.622952972
1395704_at	7.403995123	5.70073327	6.173552151	6.213283012
1395705_at	4.17463532	3.888578077	3.762035437	3.80438478
1395706_at	5.746767725	4.046256536	4.530182392	4.007469649
1395707_at	7.94479725	7.88811224	6.241498732	5.975662994
1395708_at	3.149329385	3.197758323	3.280644569	3.412914154
1395709_at	3.722769577	3.585247788	3.751651751	3.66459103
1395710_at	3.36078523	4.64119951	4.147867103	3.505096599
1395711_at	8.862741077	6.300751552	6.238941885	6.627283902
1395712_at	3.357782129	3.302827033	3.354713755	3.292798562
1395713_at	3.694834748	3.763784287	3.788709961	4.107942922
1395714_at	4.152911621	3.446212121	3.776552977	3.671033978
1395715_at	4.980976117	5.133438659	6.867917545	6.384174422
1395716_at	3.653542327	3.588942784	4.056056024	4.267805146
1395717_at	3.769863507	4.018182907	3.796394035	3.877855324
1395718_at	7.659065904	5.788424171	5.720038512	6.288268247
1395719_at	7.593164446	8.588273429	8.003982149	7.643491575
1395720_at	8.731077784	6.861763449	7.42306187	5.97447503
1395721_at	3.052399041	3.58352672	4.503414924	3.632698045
1395722_at	4.477507207	4.667854845	4.792625456	4.830084665
1395723_at	4.611318562	5.231071875	4.933402966	4.404659506
1395724_at	4.30615139	4.476655286	4.265143562	4.640592198
1395725_at	9.165829351	8.97268065	8.046879248	7.177545386
1395726_at	7.088919763	4.408915094	4.590609442	4.80693949
1395727_at	3.471898449	3.624195762	3.519648465	3.634127544
1395728_at	4.619483736	4.942283438	4.906464254	5.286226673
1395729_at	4.645565398	4.755193105	4.902133995	5.100081243
1395730_at	7.662141925	6.85434726	7.569452272	6.208336966
1395731_at	3.295501124	3.318422191	3.258490605	3.364253973
1395732_at	5.475941949	5.275424064	5.320792993	4.897479408
1395733_at	3.860187099	3.932485226	4.067773991	4.251957582
1395734_at	4.931549592	4.520688627	4.085564403	4.027534447
1395735_at	4.487624895	4.336897416	4.191533167	4.472804816
1395736_at	6.471080388	6.763481763	6.994477235	5.224009668
1395737_at	4.654007936	6.236910135	5.705665727	6.036267264
1395738_at	3.570856932	4.125951292	3.833076077	3.621817983
1395739_at	6.09573174	7.883041121	7.714373096	6.808247999
1395740_at	3.908517009	3.980057477	4.226760172	4.088777045
1395741_at	8.066881529	8.072177036	7.542683058	6.653968551
1395742_at	4.447520333	5.488065841	5.862254318	5.273293167
1395743_at	4.848727507	4.657576622	5.585426791	5.05092784
1395744_at	5.363921075	8.010843688	7.9268676	7.580988833
1395745_at	7.069939645	9.230984187	7.745603015	5.942939853
1395746_at	3.653602859	3.57127216	3.573566025	3.766874738
1395747_at	3.603489264	3.613157225	3.849498678	4.281339963
1395748_at	5.262016832	5.481050137	5.452897548	5.676112588
1395749_at	3.476893278	3.76220939	3.858051244	3.823448171
1395750_at	5.449998719	5.924615092	5.710907979	6.268841325
1395751_at	4.169809476	4.122986861	4.259420404	4.421081958
1395752_at	3.312548196	3.442799892	3.473951189	3.345160747
1395753_at	4.489610326	4.517087755	4.686338776	4.782740557
1395754_at	4.502393084	4.496019152	4.72600401	4.517556687
1395755_at	6.427648271	6.959036468	6.606998646	6.94280596
1395756_at	4.248596484	4.104836802	4.640081812	4.367012493
1395757_at	5.22335005	3.789704637	4.457361349	4.168260531
1395758_at	3.363818296	3.917815792	5.222361204	3.931916739
1395759_at	3.600738337	3.338504808	3.625367868	3.817029338
1395760_at	4.804823215	4.850731655	5.22950875	5.33346967
1395761_at	4.849169146	6.375266967	4.983791109	5.281428105
1395762_at	5.886442353	5.085734397	5.141807778	4.762950789
1395763_at	3.594547617	3.260525145	3.467964705	3.862964802
1395764_at	3.439317857	3.367797012	3.8605106	4.167451182
1395765_at	3.621941437	3.877399391	3.409102077	3.534085336
1395766_at	3.319635018	3.647415228	3.352962882	3.559671053
1395767_at	5.397959723	6.291247758	6.394746923	5.786076774
1395768_at	5.408033831	5.483720843	5.174166299	5.325046687
1395769_at	4.01634335	3.534831909	2.998589739	3.102338658
1395770_at	6.105131943	4.731894247	5.580630065	6.023876471
1395771_at	4.35352128	4.352580282	4.110325781	4.480679632
1395772_at	3.495240761	3.165505111	2.978438927	2.993312043
1395773_at	2.838788916	3.060704418	3.219416919	3.066806495
1395774_at	4.45243605	4.124525086	4.203668365	4.024830531
1395775_at	6.292944711	5.821028401	7.490693651	6.024892717
1395776_at	3.543737649	4.039828247	3.415693753	3.52370987
1395777_at	3.226068137	3.328498491	3.295757939	3.198720978
1395778_at	3.19035983	3.683496088	3.628301835	3.476993603
1395779_at	8.487030014	6.920911763	8.087648833	6.849435827
