"","Gene","BaseGeneMean","OutlierFactor","GeneMean","DEFacGroup1","DEFacGroup2","DEFacGroup3","Length"
"Gene7893","Gene7893",0.293032480870394,1,0.293032480870394,1,1,1,4030
"Gene7894","Gene7894",0.0910580820519736,1,0.0910580820519736,1,1,1,5182
"Gene7895","Gene7895",6.04790676771635,1,6.04790676771635,1,1,1,5192
"Gene7896","Gene7896",0.53678177526239,1,0.53678177526239,1,0.910276622660743,1,5098
"Gene7897","Gene7897",3.48901816469153,1,3.48901816469153,1,1,1,2482
"Gene7898","Gene7898",4.98243749931333,1,4.98243749931333,1,0.932422288711605,1,5318
"Gene7899","Gene7899",3.49747943858682,1,3.49747943858682,1,1,1,1057
"Gene7900","Gene7900",0.199805390145778,1,0.199805390145778,1,0.817037023568524,1,1943
"Gene7901","Gene7901",0.139001014552783,1,0.139001014552783,0.615178168136306,1,1,1819
"Gene7902","Gene7902",1.36212274744546,1,1.36212274744546,1,1,0.896560392742934,884
"Gene7903","Gene7903",0.102972816654318,1,0.102972816654318,1,1,1,5016
"Gene7904","Gene7904",0.0424757902893439,1,0.0424757902893439,0.509381099519531,1,1,3412
"Gene7905","Gene7905",1.66337440670799,1,1.66337440670799,1,1,1,1254
"Gene7906","Gene7906",0.783160121237909,1,0.783160121237909,1,1.20931121018041,1,3169
"Gene7907","Gene7907",7.08172406305362,1,7.08172406305362,1,1,1,2378
"Gene7908","Gene7908",0.0144651060537605,1,0.0144651060537605,1,1,0.809885926733045,4376
"Gene7909","Gene7909",1.49710869066383,1,1.49710869066383,1,1,1,967
"Gene7910","Gene7910",3.12275493967115,1,3.12275493967115,1,1,1,5485
"Gene7911","Gene7911",0.218475332036273,47.3366164465658,48.0883411818261,1,1,1,1086
"Gene7912","Gene7912",0.542409667724146,1,0.542409667724146,1,1,1,857
"Gene7913","Gene7913",0.304570849187874,1,0.304570849187874,1,1,1,5229
"Gene7914","Gene7914",1.54700319524052,1,1.54700319524052,1,1,1,1023
"Gene7915","Gene7915",2.9220560262982,1,2.9220560262982,1,1,1,1167
"Gene7916","Gene7916",5.07259824878542,1,5.07259824878542,1,1,1,2009
"Gene7917","Gene7917",6.75470720189918,1,6.75470720189918,1.30697580314856,1,1,4641
"Gene7918","Gene7918",0.130143532302826,18.7049169397145,19.0019586336523,1,1,1,6580
"Gene7919","Gene7919",2.24915039978112,1,2.24915039978112,1,1,1,1477
"Gene7920","Gene7920",0.628957169049159,1,0.628957169049159,1,1,1,1297
"Gene7921","Gene7921",2.30189257283234,1,2.30189257283234,1,1,1,3722
"Gene7922","Gene7922",1.54802506422617,1,1.54802506422617,1,1,0.835149741754891,2722
"Gene7923","Gene7923",7.15809264990609,1,7.15809264990609,1.43168272285301,1,1,5639
"Gene7924","Gene7924",0.213295172290212,1,0.213295172290212,1,1,1,6004
"Gene7925","Gene7925",0.0445567576203832,1,0.0445567576203832,1,1,1,2817
"Gene7926","Gene7926",9.62023493780879,58.7429715343406,59.675833830802,1,1,1,2527
"Gene7927","Gene7927",0.74438099323292,1,0.74438099323292,1,1,1,6310
"Gene7928","Gene7928",0.379300300806618,1,0.379300300806618,1,1,0.800223285318793,2265
"Gene7929","Gene7929",8.73884505861969,1,8.73884505861969,1.85735689700582,1,1.19452383758438,2961
"Gene7930","Gene7930",0.0173426490383234,1,0.0173426490383234,1,1,1,2902
"Gene7931","Gene7931",2.24236583705617,1,2.24236583705617,1,1,1,12155
"Gene7932","Gene7932",0.477295314591951,1,0.477295314591951,1,1,1,2297
"Gene7933","Gene7933",0.0295568975618875,1,0.0295568975618875,1,1,1.91132432517258,1346
"Gene7934","Gene7934",0.00315306069372774,1,0.00315306069372774,1,1,1,3139
"Gene7935","Gene7935",3.35862370236157,1,3.35862370236157,1,1,1,857
"Gene7936","Gene7936",2.63852196449923,1,2.63852196449923,1,1,1.06424945123202,4949
"Gene7937","Gene7937",2.18887573005174,1,2.18887573005174,1,1,1,2092
"Gene7938","Gene7938",0.524598610046998,1,0.524598610046998,1,1,1,2876
"Gene7939","Gene7939",0.995639143782274,1,0.995639143782274,1.10896433764015,1,1,14579
"Gene7940","Gene7940",6.13763832839942,1,6.13763832839942,1,1,1,12360
"Gene7941","Gene7941",0.371300436168789,1,0.371300436168789,1,1,1,939
"Gene7942","Gene7942",3.03880671852291,1,3.03880671852291,1,1,1,1774
"Gene7943","Gene7943",1.53671408723161,1,1.53671408723161,1,1,1,5544
"Gene7944","Gene7944",0.952006533202899,1,0.952006533202899,1,1,1,1349
"Gene7945","Gene7945",0.0182813509687575,1,0.0182813509687575,1,1,1,1773
"Gene7946","Gene7946",1.50031740704196,1,1.50031740704196,1.51988704515708,1,1,4647
"Gene7947","Gene7947",0.0574182489759226,1,0.0574182489759226,1,1,1,5672
"Gene7948","Gene7948",3.7251388692616,1,3.7251388692616,1,2.70258321125009,1,3235
"Gene7949","Gene7949",2.43459114623905,1,2.43459114623905,1,1,1,1592
"Gene7950","Gene7950",0.307205125818992,1,0.307205125818992,1,1,1,3717
"Gene7951","Gene7951",0.293990084414352,1,0.293990084414352,1,1,1,2460
"Gene7952","Gene7952",1.57288590186383,1,1.57288590186383,1,1,1,1480
"Gene7953","Gene7953",0.373223446186125,1,0.373223446186125,1,0.967945071586675,1,4013
"Gene7954","Gene7954",1.20384824152654,1,1.20384824152654,1,1,0.988222867365176,3313
"Gene7955","Gene7955",1.24228978795413,1,1.24228978795413,1,1,1,4966
"Gene7956","Gene7956",0.150780349286029,1,0.150780349286029,1,1.05596907374409,1,1818
"Gene7957","Gene7957",7.43262852348706,1,7.43262852348706,1,1,0.517352732600489,3184
"Gene7958","Gene7958",0.601456896162875,1,0.601456896162875,1,1,1,1850
"Gene7959","Gene7959",4.98679187493522,1,4.98679187493522,1,1,1,7649
"Gene7960","Gene7960",0.073220220108281,1,0.073220220108281,1,1,1,7327
"Gene7961","Gene7961",5.53192917808958,1,5.53192917808958,1,1,1.14935178580336,5292
"Gene7962","Gene7962",0.143570252929521,31.5617573048683,32.0629708565621,1,1,1,3199
"Gene7963","Gene7963",0.178483792882556,1,0.178483792882556,1,1,1,7940
"Gene7964","Gene7964",1.08016149099795,1,1.08016149099795,1,1,1,5515
"Gene7965","Gene7965",6.08759972154055,1,6.08759972154055,1,1,1,885
"Gene7966","Gene7966",0.595282967868972,1,0.595282967868972,1,1,1,3192
"Gene7967","Gene7967",1.52038244126642,39.8214850934635,40.4538664841644,0.974519139360385,1,1,1658
"Gene7968","Gene7968",0.0335480310982474,1,0.0335480310982474,1,1,1,3201
"Gene7969","Gene7969",3.15972981383079,1,3.15972981383079,1,1,1,689
"Gene7970","Gene7970",1.93898682942258,1,1.93898682942258,1,1,1,3830
"Gene7971","Gene7971",2.40376762897261,1,2.40376762897261,1,1,1,1702
"Gene7972","Gene7972",4.51990518216423,1,4.51990518216423,1,1,1,5000
"Gene7973","Gene7973",2.88172473242967,1,2.88172473242967,1,1,1,3696
"Gene7974","Gene7974",0.645942801261135,1,0.645942801261135,0.958394946851274,1,1,5401
"Gene7975","Gene7975",0.276853393002381,1,0.276853393002381,1,1,0.698576905703487,3794
"Gene7976","Gene7976",5.83307659731552,1,5.83307659731552,0.539169675036195,1,1,4849
"Gene7977","Gene7977",0.427877350801069,1,0.427877350801069,1,1,1.3105969179774,2371
"Gene7978","Gene7978",0.456088519889115,1,0.456088519889115,1,1,1,1315
"Gene7979","Gene7979",5.76312208293294,1,5.76312208293294,1,1,1,1371
"Gene7980","Gene7980",0.575176538176882,1,0.575176538176882,1,1,1,1198
"Gene7981","Gene7981",2.69520269281423,1,2.69520269281423,1,1,0.963839544647659,6553
"Gene7982","Gene7982",0.0197922169453866,1,0.0197922169453866,1,1,1,5649
"Gene7983","Gene7983",0.986138753032074,1,0.986138753032074,1,1,1,3413
"Gene7984","Gene7984",16.2742085395174,1,16.2742085395174,1,1,1.06891586988529,2353
"Gene7985","Gene7985",0.107452813293358,1,0.107452813293358,1.60130597969908,1,1,3394
"Gene7986","Gene7986",4.29673357851878,1,4.29673357851878,1,1,1,1466
"Gene7987","Gene7987",0.144219729681853,1,0.144219729681853,1,1.58452353679248,1,1723
"Gene7988","Gene7988",0.038102753816872,1,0.038102753816872,1,1,1.76470165862153,2232
"Gene7989","Gene7989",0.288335950364174,1,0.288335950364174,1,0.556500670673323,1,962
"Gene7990","Gene7990",1.45763740882212,1,1.45763740882212,1,1,1,1238
"Gene7991","Gene7991",0.887760013834205,1,0.887760013834205,1,1,1,2219
"Gene7992","Gene7992",0.657244654967322,1,0.657244654967322,1,2.00645688074978,1,1320
"Gene7993","Gene7993",1.62727380168034,1,1.62727380168034,1.44189112965072,1,1,5579
"Gene7994","Gene7994",0.0269287308018022,1,0.0269287308018022,1,1,1,7092
"Gene7995","Gene7995",0.976998946836866,1,0.976998946836866,1,1,0.994641809665858,1975
"Gene7996","Gene7996",1.79792517910454,1,1.79792517910454,1,1,1,2327
"Gene7997","Gene7997",0.14181578974857,1,0.14181578974857,1,1,1,3795
"Gene7998","Gene7998",0.152499102078006,1,0.152499102078006,1,1,1,2535
"Gene7999","Gene7999",2.26622698098694,1,2.26622698098694,1,1,1,4435
"Gene8000","Gene8000",1.23092105937533,1,1.23092105937533,1,1.50036680040773,1,1763
"Gene8001","Gene8001",0.345855921782719,1,0.345855921782719,1,1,1,2938
"Gene8002","Gene8002",1.1084630321543,1,1.1084630321543,1,1,1,3834
"Gene8003","Gene8003",5.07093630083614,1,5.07093630083614,1,0.845931181620444,1,2332
"Gene8004","Gene8004",0.0124910677518242,1,0.0124910677518242,1,1,1,2314
"Gene8005","Gene8005",0.795797300634936,1,0.795797300634936,1,1,1,1667
"Gene8006","Gene8006",1.76325506904723,1,1.76325506904723,1,1,1,1289
"Gene8007","Gene8007",0.064841831418649,66.4717562358774,67.5273547790285,1,1,1,667
"Gene8008","Gene8008",0.215457203786056,1,0.215457203786056,1,1,1,5403
"Gene8009","Gene8009",3.02574779128551,1,3.02574779128551,0.794772791088146,1,1,2102
"Gene8010","Gene8010",3.54895564351132,1,3.54895564351132,1,1,1,2508
"Gene8011","Gene8011",5.2382083880901,1,5.2382083880901,1,0.587117909629648,1,643
"Gene8012","Gene8012",0.579416353237871,1,0.579416353237871,0.771189848605076,1,1,3697
"Gene8013","Gene8013",12.2033282615809,1,12.2033282615809,1,1,1,2736
"Gene8014","Gene8014",0.0213625689654875,1,0.0213625689654875,1,1,1,2931
"Gene8015","Gene8015",3.49215666059626,1,3.49215666059626,1,1,1.83332632900507,1712
"Gene8016","Gene8016",0.79275906979693,1,0.79275906979693,1,1,1.33423062817655,1612
"Gene8017","Gene8017",0.726656416020738,1,0.726656416020738,1,1,1,1466
"Gene8018","Gene8018",15.0342376644189,1,15.0342376644189,1,1,1,1483
"Gene8019","Gene8019",0.596547000326312,1,0.596547000326312,0.949445670091329,1,1,4262
"Gene8020","Gene8020",2.27875973867382,1,2.27875973867382,1,1,1,845
"Gene8021","Gene8021",3.05232301923948,1,3.05232301923948,1,1,1,1984
"Gene8022","Gene8022",0.102650200941481,1,0.102650200941481,1,1.16534037168163,1,6018
"Gene8023","Gene8023",0.0186623751223896,1,0.0186623751223896,1,1,1,5207
"Gene8024","Gene8024",1.06399438276695,1,1.06399438276695,1,1,1,10322
"Gene8025","Gene8025",2.19246980201847,1,2.19246980201847,1,1,1,2811
"Gene8026","Gene8026",0.0641693501629111,1,0.0641693501629111,1,0.714731640870445,1.17256269981883,5417
"Gene8027","Gene8027",0.329362016676465,1,0.329362016676465,1,0.85128685585035,1,15253
"Gene8028","Gene8028",2.18066295735076,1,2.18066295735076,1,1,1,2864
"Gene8029","Gene8029",0.63945715079951,1,0.63945715079951,1,1,1.22871233441878,1487
"Gene8030","Gene8030",14.3941862499316,1,14.3941862499316,1,1,1,2737
"Gene8031","Gene8031",0.584811880429792,1,0.584811880429792,1,1.31154440297277,1,2565
"Gene8032","Gene8032",4.3942986538758,1,4.3942986538758,1,1,1,1424
"Gene8033","Gene8033",0.151904059117738,1,0.151904059117738,1,1,1,1391
"Gene8034","Gene8034",0.313098132598536,1,0.313098132598536,1,1,1,1302
"Gene8035","Gene8035",0.085912188660658,1,0.085912188660658,2.04304832055236,1,1,4575
"Gene8036","Gene8036",0.0610528080527319,1,0.0610528080527319,1,1,1,2978
"Gene8037","Gene8037",2.71563571141238,53.6455549845608,54.4974682315539,1,1,1,414
"Gene8038","Gene8038",0.151420385886796,1,0.151420385886796,1,1,1,2091
"Gene8039","Gene8039",2.01029695810734,1,2.01029695810734,1,1,1,383
"Gene8040","Gene8040",1.79018068621342,1,1.79018068621342,1,1,1,896
"Gene8041","Gene8041",0.113530643497025,1,0.113530643497025,1,1,1,2332
"Gene8042","Gene8042",2.47130858596324,1,2.47130858596324,1,1,1,869
"Gene8043","Gene8043",3.67533175116691,1,3.67533175116691,1.32344482901091,1,1,1956
"Gene8044","Gene8044",1.73597803258033,1,1.73597803258033,1,1,1,952
"Gene8045","Gene8045",0.417003695980083,1,0.417003695980083,1,1,1,2039
"Gene8046","Gene8046",0.947819464761333,1,0.947819464761333,1,1,1,962
"Gene8047","Gene8047",3.55676200409467,1,3.55676200409467,0.702089994640359,1,1,5577
"Gene8048","Gene8048",0.15060466784507,1,0.15060466784507,1,1,1,1397
"Gene8049","Gene8049",0.878278308603565,1,0.878278308603565,1,0.834914393124345,1,2363
"Gene8050","Gene8050",5.74763107178366,1,5.74763107178366,1,1,1,4353
"Gene8051","Gene8051",3.45069972610752,1,3.45069972610752,1,1,1,1831
"Gene8052","Gene8052",0.680023580314711,1,0.680023580314711,1,1,1,3397
"Gene8053","Gene8053",1.44715120789713,1,1.44715120789713,1,1,0.644192774102681,1351
"Gene8054","Gene8054",0.725275876995671,1,0.725275876995671,1,1,0.840858832949924,3159
"Gene8055","Gene8055",2.60868112210968,1,2.60868112210968,1,1,1,2612
"Gene8056","Gene8056",0.357316539704193,1,0.357316539704193,1,1,1,2216
"Gene8057","Gene8057",0.75986665810686,1,0.75986665810686,1,1,1,3618
"Gene8058","Gene8058",2.00354288104844,1,2.00354288104844,1,1,1,5474
"Gene8059","Gene8059",1.26555720029179,1,1.26555720029179,1,1,1,3361
"Gene8060","Gene8060",0.0480029516791086,1,0.0480029516791086,1,1,1,1629
"Gene8061","Gene8061",1.78544449794792,1,1.78544449794792,1,1.32775375714471,1,1393
"Gene8062","Gene8062",2.64103788982307,1,2.64103788982307,1,1,1,3604
"Gene8063","Gene8063",0.00750148695080394,1,0.00750148695080394,1,1,1,536
"Gene8064","Gene8064",1.14358003732471,1,1.14358003732471,1,1,1,3024
"Gene8065","Gene8065",2.36678449027642,1,2.36678449027642,1,1,1,4464
"Gene8066","Gene8066",0.0778607161510507,1,0.0778607161510507,1,1,1,1430
"Gene8067","Gene8067",1.74699973037365,1,1.74699973037365,1,1,1,3128
"Gene8068","Gene8068",3.29114675932633,1,3.29114675932633,1,1,1,9758
"Gene8069","Gene8069",6.84182430213614,1,6.84182430213614,1,1,1,3709
"Gene8070","Gene8070",3.39634714766301,1,3.39634714766301,1,1,1,1509
"Gene8071","Gene8071",3.2076063434755,1,3.2076063434755,1,1,1,1366
"Gene8072","Gene8072",1.46555646793885,1,1.46555646793885,1,0.906763753577427,1,1030
"Gene8073","Gene8073",3.86741670494109,1,3.86741670494109,1.03220138854458,1,1,1415
"Gene8074","Gene8074",0.742496758891014,1,0.742496758891014,1,1,1,3581
"Gene8075","Gene8075",2.22141383193488,1,2.22141383193488,1,1,1,3246
"Gene8076","Gene8076",0.297296069355949,1,0.297296069355949,1,1,1,2312
"Gene8077","Gene8077",0.796362051338221,1,0.796362051338221,1,1,1,4783
"Gene8078","Gene8078",2.15384527743582,1,2.15384527743582,0.404613173527183,1,1,3605
"Gene8079","Gene8079",0.673980938609689,1,0.673980938609689,1,1,1,3410
"Gene8080","Gene8080",7.27879766529174,1,7.27879766529174,1.51487543830992,1,1,1202
"Gene8081","Gene8081",6.59589063028076,1,6.59589063028076,1,1,1,2840
"Gene8082","Gene8082",0.872650739416055,1,0.872650739416055,1,1.08417951877306,1,2099
"Gene8083","Gene8083",0.0842902390370589,1,0.0842902390370589,1,1,1,1736
"Gene8084","Gene8084",0.332472693683349,1,0.332472693683349,1,1,1,2656
"Gene8085","Gene8085",0.328091585690968,1,0.328091585690968,1,1,1.08658127303978,2124
"Gene8086","Gene8086",0.0147972137639483,1,0.0147972137639483,1,1,1.71682485614039,964
"Gene8087","Gene8087",0.194106846577695,1,0.194106846577695,0.795914427428493,1,1,2095
"Gene8088","Gene8088",16.1392926967089,1,16.1392926967089,1,1,1,2006
"Gene8089","Gene8089",0.654838673209655,1,0.654838673209655,1,1,1,1292
"Gene8090","Gene8090",1.36422519572846,1,1.36422519572846,1,1,1,3640
"Gene8091","Gene8091",0.00247411123030686,1,0.00247411123030686,1,1,1,3460
"Gene8092","Gene8092",0.00478396032273056,1,0.00478396032273056,1,2.4068112177172,1,3854
"Gene8093","Gene8093",3.16104171471428,1,3.16104171471428,1,1,1,2230
"Gene8094","Gene8094",0.125733545914164,1,0.125733545914164,1,1.28592217197778,1,6502
"Gene8095","Gene8095",1.60840794630861,1,1.60840794630861,1,1,1,1276
"Gene8096","Gene8096",1.00983049911553,1,1.00983049911553,1,1.23770179923243,1,6158
"Gene8097","Gene8097",1.29410126076437,1,1.29410126076437,1,1,1,1583
"Gene8098","Gene8098",7.1090986859346,1,7.1090986859346,1,1,1,2613
"Gene8099","Gene8099",4.44180450328966,1,4.44180450328966,1,1,1,3352
"Gene8100","Gene8100",7.1211981405779,1,7.1211981405779,1,1,1,685
"Gene8101","Gene8101",1.65944076389407,1,1.65944076389407,1,1,1,5020
"Gene8102","Gene8102",0.199553067683768,1,0.199553067683768,1,1,1,3554
"Gene8103","Gene8103",0.94538668366062,1,0.94538668366062,1,1,1,1382
"Gene8104","Gene8104",0.599130673729726,1,0.599130673729726,1,1,1,3640
"Gene8105","Gene8105",0.0111861131522777,1,0.0111861131522777,1,1,1,1586
"Gene8106","Gene8106",3.58258165299566,1,3.58258165299566,1,1,1,3748
"Gene8107","Gene8107",0.714051697343251,1,0.714051697343251,1,1,1,6898
"Gene8108","Gene8108",0.102270826980577,1,0.102270826980577,1,1,1,1524
"Gene8109","Gene8109",3.3306633372648,1,3.3306633372648,1,1,1,1434
"Gene8110","Gene8110",0.00522407968618881,1,0.00522407968618881,1.68995304672826,1.3057595454213,1,1129
"Gene8111","Gene8111",4.83785588629097,1,4.83785588629097,1,1,1,3230
"Gene8112","Gene8112",3.55610038077925,1,3.55610038077925,1,1,1,1654
"Gene8113","Gene8113",2.60062718232639,1,2.60062718232639,1,1,1,1651
"Gene8114","Gene8114",1.54471062884757,1,1.54471062884757,1,1,1,1748
"Gene8115","Gene8115",0.121835270278682,86.2294625977347,87.5988215593345,0.818072298357711,1,1,1152
"Gene8116","Gene8116",7.80962128622798,1,7.80962128622798,1,1,1,1258
"Gene8117","Gene8117",1.49557418644455,1,1.49557418644455,1,0.987199549286173,1,9347
"Gene8118","Gene8118",0.00862794381788396,1,0.00862794381788396,1,1,1,1947
"Gene8119","Gene8119",0.341014740661407,1,0.341014740661407,1,1,1,4459
"Gene8120","Gene8120",0.256168193601385,1,0.256168193601385,1.29566449209251,1,1,5635
"Gene8121","Gene8121",7.40312065175,1,7.40312065175,1,1,1,2659
"Gene8122","Gene8122",0.406318333242738,1,0.406318333242738,1,1,1,5478
"Gene8123","Gene8123",0.241321044865492,1,0.241321044865492,1,1,1,1251
"Gene8124","Gene8124",2.65577735188677,1,2.65577735188677,1,1,1,4060
"Gene8125","Gene8125",0.00218770821970503,34.1281981837955,34.6701678611928,1,1,1,7626
"Gene8126","Gene8126",0.322805112093096,1,0.322805112093096,0.359117179285155,1,1,2540
"Gene8127","Gene8127",3.25998221958628,1,3.25998221958628,1,1,1,2436
"Gene8128","Gene8128",0.0557180423814331,1,0.0557180423814331,1,1.54686108950147,1,10415
"Gene8129","Gene8129",0.110804418519259,1,0.110804418519259,1,1,1,1730
"Gene8130","Gene8130",0.37552061748673,1,0.37552061748673,1,1,1.74733263063824,9450
"Gene8131","Gene8131",0.138941150057044,30.8957143246729,31.3863508427605,1,1,1,4005
"Gene8132","Gene8132",0.227228199409685,1,0.227228199409685,1,1,1,2910
"Gene8133","Gene8133",1.14904578657818,1,1.14904578657818,0.84473243422166,1,1,4603
"Gene8134","Gene8134",5.27531025623589,1,5.27531025623589,0.70882198153157,1,1,770
"Gene8135","Gene8135",2.05670620089319,1,2.05670620089319,1,0.842562807725953,1,2047
"Gene8136","Gene8136",6.96209157220345,1,6.96209157220345,1,1,1,1634
"Gene8137","Gene8137",5.80318344106866,1,5.80318344106866,1,1,1,786
"Gene8138","Gene8138",1.4171050855814,1,1.4171050855814,1,1,1,2111
"Gene8139","Gene8139",5.8625425658615,1,5.8625425658615,1,1,1,3311
"Gene8140","Gene8140",4.6756250550125,1,4.6756250550125,1,1,1,1823
"Gene8141","Gene8141",4.18420355263953,1,4.18420355263953,1.0381339905069,0.740804904464462,1,1805
"Gene8142","Gene8142",0.603419078107942,1,0.603419078107942,1,1,1,1650
"Gene8143","Gene8143",4.91304633065548,1,4.91304633065548,1,1,1,1930
"Gene8144","Gene8144",3.08877503419785,1,3.08877503419785,1,1,1,948
"Gene8145","Gene8145",1.62732166692788,101.701602145903,103.316664980716,1.09510695615148,1,1,1087
"Gene8146","Gene8146",7.84842200709953,1,7.84842200709953,1,1.35365020783208,1,3780
"Gene8147","Gene8147",0.157043040183224,1,0.157043040183224,1,1,0.630373298197038,12676
"Gene8148","Gene8148",2.63726948512008,1,2.63726948512008,1,1,0.608267980567379,945
"Gene8149","Gene8149",0.397612087511288,1,0.397612087511288,1,0.860411092996342,1,14665
"Gene8150","Gene8150",0.429866625301872,1,0.429866625301872,1,1,1,1470
"Gene8151","Gene8151",0.393876800014385,1,0.393876800014385,1,1,1,1653
"Gene8152","Gene8152",1.4449515098978,1,1.4449515098978,1,1,1,1975
"Gene8153","Gene8153",2.62383318322988,86.823226709673,88.2020148870334,1,1,1,1462
"Gene8154","Gene8154",0.673650933276979,1,0.673650933276979,1,1,1,1733
"Gene8155","Gene8155",0.235846469331531,1,0.235846469331531,1,1,1,3821
"Gene8156","Gene8156",0.212910334512092,1,0.212910334512092,1,1,1,1494
"Gene8157","Gene8157",0.416690463688407,1,0.416690463688407,1,1,1,2726
"Gene8158","Gene8158",1.51379076021587,1,1.51379076021587,1,1,1,6965
"Gene8159","Gene8159",0.6643523753109,1,0.6643523753109,1,1,1,1716
"Gene8160","Gene8160",5.30108343498759,1,5.30108343498759,1,1,1,2428
"Gene8161","Gene8161",0.0959574979965175,1,0.0959574979965175,1,1,1,4556
"Gene8162","Gene8162",2.28912308994315,1,2.28912308994315,1,1,1,3669
"Gene8163","Gene8163",1.39976691379331,1,1.39976691379331,1,1,1.51184672778817,1417
"Gene8164","Gene8164",0.0356973975100162,1,0.0356973975100162,1,1,1,1894
"Gene8165","Gene8165",4.14670422385542,1,4.14670422385542,1,0.73392244825974,1,7201
"Gene8166","Gene8166",4.0754377718564,1,4.0754377718564,1,1,1,2168
"Gene8167","Gene8167",5.90861052768862,1,5.90861052768862,1,1,1,2887
"Gene8168","Gene8168",0.926661762964468,1,0.926661762964468,1,1,1,2710
"Gene8169","Gene8169",0.770728453434123,1,0.770728453434123,1,1,1,1665
"Gene8170","Gene8170",2.81040379274161,1,2.81040379274161,1,1,0.680941606483184,6443
"Gene8171","Gene8171",0.227164942969202,1,0.227164942969202,1,1,1,8127
"Gene8172","Gene8172",2.4339144506682,1,2.4339144506682,1,1,1,2024
"Gene8173","Gene8173",0.0446383021150996,1,0.0446383021150996,1,1,1,12594
"Gene8174","Gene8174",0.758008583533238,1,0.758008583533238,1,1,1,2243
"Gene8175","Gene8175",0.214603121714926,1,0.214603121714926,1,1,1,1561
"Gene8176","Gene8176",1.04872270252688,1,1.04872270252688,1,1,1,7711
"Gene8177","Gene8177",0.876437743127671,1,0.876437743127671,0.828310036627685,1,1,4249
"Gene8178","Gene8178",1.12796608692815,1,1.12796608692815,0.963595631188792,0.71414110786593,1,2005
"Gene8179","Gene8179",0.114444083234894,68.8814737935445,69.9753396322708,1,1,1,4717
"Gene8180","Gene8180",1.51746381781974,1,1.51746381781974,1,1,1,3892
"Gene8181","Gene8181",0.221893516384097,1,0.221893516384097,1,1,1,3024
"Gene8182","Gene8182",0.00592981546083274,1,0.00592981546083274,1,1,1.07131753290143,3574
"Gene8183","Gene8183",6.8866746231964,1,6.8866746231964,1,1,1,6567
"Gene8184","Gene8184",2.11881350642222,1,2.11881350642222,1,1,1,1730
"Gene8185","Gene8185",2.53135957862717,1,2.53135957862717,1,0.702558362624348,1.37267403627125,4342
"Gene8186","Gene8186",0.457723276327356,30.7441159546978,31.2323450289694,1,1,1,2543
"Gene8187","Gene8187",0.49263269353171,1,0.49263269353171,1,1,1,4863
"Gene8188","Gene8188",1.22270782401111,1,1.22270782401111,1,1,1,4884
"Gene8189","Gene8189",4.06697206386928,1,4.06697206386928,1,1.32342963847424,1,3632
"Gene8190","Gene8190",0.250608410916014,1,0.250608410916014,1,1,1,17888
"Gene8191","Gene8191",0.993526914682822,1,0.993526914682822,1,0.632189190816124,1,3087
"Gene8192","Gene8192",0.0898475237703473,1,0.0898475237703473,1,1,1,1454
"Gene8193","Gene8193",1.9397832641836,1,1.9397832641836,1,1,1,2455
"Gene8194","Gene8194",1.90827205611663,1,1.90827205611663,1,1,1,5764
"Gene8195","Gene8195",0.870712366120792,1,0.870712366120792,1,1,1,12901
"Gene8196","Gene8196",0.0522193064225783,1,0.0522193064225783,1,1,1,2818
"Gene8197","Gene8197",2.64621491581802,1,2.64621491581802,1.78360729510507,1,1,7083
"Gene8198","Gene8198",0.033309563281169,1,0.033309563281169,1,1,1,2403
"Gene8199","Gene8199",0.103646391176634,1,0.103646391176634,1,1,1,3376
"Gene8200","Gene8200",4.83074465553581,1,4.83074465553581,1,1.4822371607275,1,2206
"Gene8201","Gene8201",0.529613020414885,1,0.529613020414885,1,1,1,5711
"Gene8202","Gene8202",0.00956990416201061,1,0.00956990416201061,1,1,1,3073
"Gene8203","Gene8203",0.298965157491318,1,0.298965157491318,1,1.28330880977125,1,2517
"Gene8204","Gene8204",1.40731903767668,1,1.40731903767668,1,1,1,5522
"Gene8205","Gene8205",0.0834959807611464,1,0.0834959807611464,1,1,1,3815
"Gene8206","Gene8206",0.0210903818929831,1,0.0210903818929831,1,1,1,3307
"Gene8207","Gene8207",3.67234728350081,1,3.67234728350081,1,1,1,5682
"Gene8208","Gene8208",1.10365244210554,1,1.10365244210554,1,1,1,1081
"Gene8209","Gene8209",1.97861284929079,1,1.97861284929079,1,1,1,1291
"Gene8210","Gene8210",1.74206546742779,1,1.74206546742779,1,1,1,2978
"Gene8211","Gene8211",0.24747267261452,1,0.24747267261452,1,1,1,666
"Gene8212","Gene8212",1.79068912048707,1,1.79068912048707,1,1,1,1288
"Gene8213","Gene8213",0.162693824353358,1,0.162693824353358,1,1,1,1583
"Gene8214","Gene8214",0.0062479857815922,1,0.0062479857815922,1,1,1,1619
"Gene8215","Gene8215",0.168944135073905,1,0.168944135073905,1,1,1,4781
"Gene8216","Gene8216",0.173800569824952,1,0.173800569824952,1,1,1.50853728219163,4874
"Gene8217","Gene8217",1.35805981501758,1,1.35805981501758,1,1,1,4440
"Gene8218","Gene8218",0.352658032358658,1,0.352658032358658,1,1,1,4210
"Gene8219","Gene8219",0.0768937080464225,28.7991287274821,29.2564706129721,1,1,1,5784
"Gene8220","Gene8220",0.0464392561337516,1,0.0464392561337516,1,0.868077602078703,1,1218
"Gene8221","Gene8221",1.11042266746753,1,1.11042266746753,4.89866114161465,1,1,2338
